Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
NK_H7_005_Unicyclercontigs	213	76	61	50	40	27	5537768	5500737	5474675	5399542	5218989	4745314	91	392773	5510239	186410	57.28	52.5	203965	392773	38293	392773	205314.5	6069050.9	10	1	33	1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	59 + 7 part	5334595	88.682	1.06	0.0	192.35	3.42	29779.0	175206.0	-	12806	-	1096	477.3	14107.6	-	5	-	22	NK_H7_005__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H7_005_Unicyclercontigs	213	76	61	50	40	27	5537768	5500737	5474675	5399542	5218989	4745314	91	392773	5510239	67765	57.28	54.11	203965	392773	38293	392773	205314.5	16694927.6	10	1	33	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	81 + 4 part	5443491	88.795	1.108	0.0	340.38	4.5	38293.0	66691.0	-	38293	-	1611	337.5	27445.2	-	1	-	4	NK_H7_005__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H7_005_Unicyclercontigs	213	76	61	50	40	27	5537768	5500737	5474675	5399542	5218989	4745314	91	392773	5510239	5839	57.28	48.52	203965	392773	38293	392773	205314.5	193754370.7	10	1	33	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	89 + 1 part	5503279	100.0	1.192	0.0	675.29	71.84	5839.0	6960.0	-	5839	-	5839	6.3	5960.0	-	1	-	1	NK_H7_005__pl_3	unicycler	IndividualPlasmids	unicycler
NK_H7_005_Unicyclercontigs	213	76	61	50	40	27	5537768	5500737	5474675	5399542	5218989	4745314	91	392773	5510239	3407	57.28	45.82	203965	392773	38293	392773	205314.5	332060983.4	10	1	33	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	89 + 1 part	5505574	100.0	1.369	0.0	1178.99	64.31	3407.0	4665.0	-	3407	-	3407	2.2	3619.5	-	1	-	1	NK_H7_005__pl_4	unicycler	IndividualPlasmids	unicycler
NK_H25_002_Unicyclercontigs	88	43	27	26	21	16	5397728	5384954	5351101	5345991	5255880	5079439	51	824767	5390632	138610	57.47	50.55	408803	824767	93318	824767	432514.2	16820756.6	5	1	14	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	32 + 3 part	5253194	96.365	1.029	0.0	111.32	0.73	45515.0	137438.0	-	33649	-	1805	706.2	27466.2	-	2	-	9	NK_H25_002__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H5_016_Unicyclercontigs	76	41	39	38	30	24	5066481	5055582	5050061	5043155	4904881	4708428	45	472546	5058663	110923	57.59	48.9	324616	472546	67185	472546	277263.0	12644626.7	7	1	22	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41 + 0 part	4957390	91.295	1.0	0.0	7.9	2.96	39084.0	101273.0	-	24628	-	15699	565.1	25770.2	-	2	-	4	NK_H5_016__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H5_031_Unicyclercontigs	133	68	45	41	31	24	5472683	5451284	5392814	5360950	5197134	4960680	82	927061	5460593	163644	57.3	51.19	270878	927061	52697	927061	353423.2	11793284.5	6	1	24	1	0.0	0.0	0.0	1.0	0.0	0.0	1.0	58 + 6 part	5301100	96.175	1.01	0.0	44.69	1.89	40392.0	158889.0	-	25900	-	2123	762.1	25431.3	-	3	-	9	NK_H5_031__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H5_031_Unicyclercontigs	133	68	45	41	31	24	5472683	5451284	5392814	5360950	5197134	4960680	82	927061	5460593	110090	57.3	49.88	270878	927061	52697	927061	353423.2	17530204.8	6	1	24	1	1.0	1.0	624.0	1.0	0.0	0.0	0.0	59 + 3 part	5357390	92.632	1.011	0.0	36.86	1.94	15607.0	103087.0	-	10070	-	909	192.9	9566.1	-	5	-	15	NK_H5_031__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H5_031_Unicyclercontigs	133	68	45	41	31	24	5472683	5451284	5392814	5360950	5197134	4960680	82	927061	5460593	5467	57.3	48.6	270878	927061	52697	927061	353423.2	353009008.9	6	1	24	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80 + 2 part	5460373	4.024	1.0	0.0	2272.73	909.09	153.0	220.0	-	-	-	-	0.0	5.1	-	-	-	-	NK_H5_031__pl_3	unicycler	IndividualPlasmids	unicycler
NK_H5_031_Unicyclercontigs	133	68	45	41	31	24	5472683	5451284	5392814	5360950	5197134	4960680	82	927061	5460593	5252	57.3	49.22	270878	927061	52697	927061	353423.2	367460063.1	6	1	24	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79 + 2 part	5455277	97.372	1.039	0.0	395.11	169.33	4970.0	5315.0	-	4970	-	4970	4.5	4714.8	-	1	-	1	NK_H5_031__pl_4	unicycler	IndividualPlasmids	unicycler
NK_H5_031_Unicyclercontigs	133	68	45	41	31	24	5472683	5451284	5392814	5360950	5197134	4960680	82	927061	5460593	4189	57.3	45.17	270878	927061	52697	927061	353423.2	460706672.6	6	1	24	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80 + 1 part	5456448	96.634	1.024	0.0	1037.39	24.13	4047.0	4145.0	-	4047	-	4047	3.0	3912.1	-	1	-	1	NK_H5_031__pl_5	unicycler	IndividualPlasmids	unicycler
NK_H4_006_Unicyclercontigs	175	72	50	45	35	25	5752598	5722381	5677406	5641306	5480744	5121241	83	766666	5730413	218371	57.2	52.23	233643	766666	45824	766666	286215.5	7510763.0	8	1	26	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	58 + 2 part	5521788	95.038	1.005	0.0	10.07	0.0	45824.0	208569.0	-	20918	-	2275	811.8	21302.0	-	4	-	14	NK_H4_006__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H4_006_Unicyclercontigs	175	72	50	45	35	25	5752598	5722381	5677406	5641306	5480744	5121241	83	766666	5730413	3549	57.2	47.17	233643	766666	45824	766666	286215.5	462139428.9	8	1	26	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82 + 0 part	5727070	94.196	1.0	0.0	0.0	0.0	3343.0	3343.0	-	3343	-	3343	2.0	3149.0	-	1	-	1	NK_H4_006__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H3_007_Unicyclercontigs	162	89	56	49	41	28	5439454	5421668	5345620	5296616	5131590	4679530	95	376806	5425679	31916	57.42	40.78	215528	376806	34980	376806	193568.9	32906469.5	10	1	34	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94 + 0 part	5393763	100.0	1.0	0.0	0.0	0.0	31916.0	31916.0	-	31916	-	31916	187.7	31916.0	-	1	-	1	NK_H3_007__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H3_007_Unicyclercontigs	162	89	56	49	41	28	5439454	5421668	5345620	5296616	5131590	4679530	95	376806	5425679	2112	57.42	47.16	215528	376806	34980	376806	193568.9	497274090.9	10	1	34	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94 + 0 part	5423567	100.0	1.0	0.0	0.0	0.0	2112.0	2112.0	-	2112	-	2112	0.8	2112.0	-	1	-	1	NK_H3_007__pl_2	unicycler	IndividualPlasmids	unicycler
T7-460_Unicyclercontigs	81	40	29	27	24	18	5561282	5548321	5525159	5507492	5437517	5245781	47	1369448	5553388	202315	57.21	52.7	358371	1369448	86413	1369448	575530.3	15797854.2	4	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32 + 0 part	5355641	97.742	1.0	0.0	0.0	0.0	58826.0	197747.0	-	27520	-	8042	1204.5	33063.6	-	3	-	7	T7-460__pl_1	unicycler	IndividualPlasmids	unicycler
T7-460_Unicyclercontigs	81	40	29	27	24	18	5561282	5548321	5525159	5507492	5437517	5245781	47	1369448	5553388	3103	57.21	45.67	358371	1369448	86413	1369448	575530.3	1030017040.9	4	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46 + 0 part	5550285	100.0	1.0	0.0	0.0	0.0	3103.0	3103.0	-	3103	-	3103	1.7	3103.0	-	1	-	1	T7-460__pl_2	unicycler	IndividualPlasmids	unicycler
T7-349_Unicyclercontigs	197	85	59	50	37	29	5489904	5454126	5401676	5343923	5112354	4841643	109	624103	5470722	192171	57.28	51.49	208302	624103	34719	624103	227275.2	6470068.1	9	1	32	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79 + 3 part	5291526	93.134	1.001	0.0	4.46	0.56	51678.0	179196.0	-	16394	-	1096	796.6	22676.6	-	4	-	19	T7-349__pl_1	unicycler	IndividualPlasmids	unicycler
T7-349_Unicyclercontigs	197	85	59	50	37	29	5489904	5454126	5401676	5343923	5112354	4841643	109	624103	5470722	85866	57.28	52.81	208302	624103	34719	624103	227275.2	14480230.4	9	1	32	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86 + 5 part	5388375	95.409	1.005	0.0	78.96	1.21	24744.0	82318.0	-	13505	-	869	221.4	14103.7	-	3	-	13	T7-349__pl_2	unicycler	IndividualPlasmids	unicycler
T7-349_Unicyclercontigs	197	85	59	50	37	29	5489904	5454126	5401676	5343923	5112354	4841643	109	624103	5470722	6906	57.28	49.2	208302	624103	34719	624103	227275.2	180040467.2	9	1	32	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106 + 2 part	5464356	84.709	1.088	0.0	235.63	31.42	5850.0	6366.0	-	5850	-	246	6.3	4974.8	-	1	-	3	T7-349__pl_3	unicycler	IndividualPlasmids	unicycler
T7-349_Unicyclercontigs	197	85	59	50	37	29	5489904	5454126	5401676	5343923	5112354	4841643	109	624103	5470722	5285	57.28	45.2	208302	624103	34719	624103	227275.2	235261961.5	9	1	32	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105 + 2 part	5464914	100.0	1.099	0.0	292.7	34.44	4189.0	5808.0	-	4189	-	1096	3.5	3574.3	-	1	-	2	T7-349__pl_4	unicycler	IndividualPlasmids	unicycler
T7-349_Unicyclercontigs	197	85	59	50	37	29	5489904	5454126	5401676	5343923	5112354	4841643	109	624103	5470722	4667	57.28	51.3	208302	624103	34719	624103	227275.2	266415141.7	9	1	32	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106 + 2 part	5465472	100.0	1.125	0.0	438.1	38.1	4667.0	5250.0	-	4667	-	4667	4.0	4703.6	-	1	-	1	T7-349__pl_5	unicycler	IndividualPlasmids	unicycler
NK_H8_022_Unicyclercontigs	130	69	49	43	35	24	5333404	5317513	5265186	5224842	5095339	4681231	78	764305	5322552	225468	57.3	49.42	238486	764305	45903	764305	281985.4	6656740.9	8	1	27	1	2.0	2.0	47000.0	0.0	0.0	0.0	0.0	48 + 6 part	5120548	88.884	1.008	0.0	36.63	1.98	50483.0	202004.0	-	13564	-	-	816.6	19276.8	-	5	-	-	NK_H8_022__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H8_022_Unicyclercontigs	130	69	49	43	35	24	5333404	5317513	5265186	5224842	5095339	4681231	78	764305	5322552	4684	57.3	54.7	238486	764305	45903	764305	281985.4	320427423.8	8	1	27	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77 + 0 part	5317868	100.0	1.0	0.0	0.0	0.0	4684.0	4684.0	-	4684	-	4684	4.1	4684.0	-	1	-	1	NK_H8_022__pl_2	unicycler	IndividualPlasmids	unicycler
T7-402_Unicyclercontigs	76	36	22	20	18	12	5634710	5622608	5583268	5570707	5542520	5328514	43	1065424	5627878	106837	57.29	51.88	738326	1065424	121357	1065424	646228.1	34041509.7	4	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33 + 0 part	5526440	94.947	1.0	0.0	0.0	0.0	38945.0	101438.0	-	30665	-	1663	493.1	25977.8	-	2	-	7	T7-402__pl_1	unicycler	IndividualPlasmids	unicycler
T7-402_Unicyclercontigs	76	36	22	20	18	12	5634710	5622608	5583268	5570707	5542520	5328514	43	1065424	5627878	6126	57.29	42.13	738326	1065424	121357	1065424	646228.1	593681484.3	4	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	2.0	38 + 4 part	5620014	100.0	1.284	0.0	890.13	50.86	6126.0	7864.0	-	6126	-	6126	6.8	6215.0	-	1	-	1	T7-402__pl_2	unicycler	IndividualPlasmids	unicycler
T7-402_Unicyclercontigs	76	36	22	20	18	12	5634710	5622608	5583268	5570707	5542520	5328514	43	1065424	5627878	3649	57.29	46.26	738326	1065424	121357	1065424	646228.1	996682042.5	4	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38 + 4 part	5623058	100.0	1.321	0.0	892.12	0.0	3649.0	4820.0	-	3649	-	3649	2.4	3750.1	-	1	-	1	T7-402__pl_3	unicycler	IndividualPlasmids	unicycler
T7-402_Unicyclercontigs	76	36	22	20	18	12	5634710	5622608	5583268	5570707	5542520	5328514	43	1065424	5627878	3025	57.29	48.73	738326	1065424	121357	1065424	646228.1	1202278602.7	4	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39 + 3 part	5624113	100.0	1.245	0.0	637.45	0.0	3025.0	3765.0	-	3025	-	3025	1.7	3086.7	-	1	-	1	T7-402__pl_4	unicycler	IndividualPlasmids	unicycler
T7-410_Unicyclercontigs	184	69	51	45	35	29	5686736	5652464	5608850	5568947	5388850	5171589	88	632178	5665450	240128	57.09	52.04	192637	632178	60090	632178	249890.7	5895786.1	9	1	28	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57 + 5 part	5443054	91.777	1.007	0.0	24.34	1.35	79164.0	221874.0	-	34178	-	769	1696.9	40036.2	-	3	-	19	T7-410__pl_1	unicycler	IndividualPlasmids	unicycler
T7-410_Unicyclercontigs	184	69	51	45	35	29	5686736	5652464	5608850	5568947	5388850	5171589	88	632178	5665450	54389	57.09	52.8	192637	632178	60090	632178	249890.7	26029956.7	9	1	28	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87 + 0 part	5610830	99.958	1.0	0.0	0.0	0.0	54366.0	54366.0	-	54366	-	54366	521.7	54343.0	-	1	-	1	T7-410__pl_2	unicycler	IndividualPlasmids	unicycler
T7-410_Unicyclercontigs	184	69	51	45	35	29	5686736	5652464	5608850	5568947	5388850	5171589	88	632178	5665450	3852	57.09	44.11	192637	632178	60090	632178	249890.7	367534609.4	9	1	28	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	85 + 2 part	5660753	100.0	1.219	0.0	702.58	21.29	3725.0	4697.0	-	3725	-	3725	2.5	3693.3	-	1	-	1	T7-410__pl_3	unicycler	IndividualPlasmids	unicycler
T7-410_Unicyclercontigs	184	69	51	45	35	29	5686736	5652464	5608850	5568947	5388850	5171589	88	632178	5665450	3643	57.09	46.61	192637	632178	60090	632178	249890.7	388620179.9	9	1	28	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85 + 2 part	5660910	100.0	1.246	0.0	638.77	0.0	3643.0	4540.0	-	3643	-	3643	2.4	3756.9	-	1	-	1	T7-410__pl_4	unicycler	IndividualPlasmids	unicycler
T7-410_Unicyclercontigs	184	69	51	45	35	29	5686736	5652464	5608850	5568947	5388850	5171589	88	632178	5665450	3549	57.09	47.14	192637	632178	60090	632178	249890.7	398913303.9	9	1	28	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84 + 2 part	5661547	90.617	1.214	0.0	435.56	0.0	2656.0	3903.0	-	2656	-	560	1.3	2142.9	-	1	-	2	T7-410__pl_5	unicycler	IndividualPlasmids	unicycler
T7-365_Unicyclercontigs	109	46	29	28	19	14	5527334	5509558	5464052	5458945	5314621	5142017	56	1294425	5516669	202059	57.11	51.29	546275	1294425	92980	1294425	671112.8	18322901.8	3	1	12	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27 + 5 part	5331324	91.614	1.001	0.0	4.86	0.54	50816.0	185345.0	-	15630	-	823	757.5	20681.3	-	4	-	22	T7-365__pl_1	unicycler	IndividualPlasmids	unicycler
T7-365_Unicyclercontigs	109	46	29	28	19	14	5527334	5509558	5464052	5458945	5314621	5142017	56	1294425	5516669	107398	57.11	49.43	546275	1294425	92980	1294425	671112.8	34472776.2	3	1	12	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55 + 0 part	5409271	100.0	1.0	0.0	0.0	0.0	107398.0	107398.0	-	107398	-	107398	2090.8	107398.0	-	1	-	1	T7-365__pl_2	unicycler	IndividualPlasmids	unicycler
T7-365_Unicyclercontigs	109	46	29	28	19	14	5527334	5509558	5464052	5458945	5314621	5142017	56	1294425	5516669	75684	57.11	48.24	546275	1294425	92980	1294425	671112.8	48917964.4	3	1	12	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48 + 1 part	5443578	96.532	1.0	0.0	9.58	0.0	38251.0	73059.0	-	38251	-	2405	363.9	26527.2	-	1	-	4	T7-365__pl_3	unicycler	IndividualPlasmids	unicycler
T7-365_Unicyclercontigs	109	46	29	28	19	14	5527334	5509558	5464052	5458945	5314621	5142017	56	1294425	5516669	4667	57.11	51.3	546275	1294425	92980	1294425	671112.8	793294883.0	3	1	12	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53 + 2 part	5511354	100.0	1.139	0.0	395.11	131.7	4667.0	5315.0	-	4667	-	4667	4.0	4712.0	-	1	-	1	T7-365__pl_4	unicycler	IndividualPlasmids	unicycler
T7-365_Unicyclercontigs	109	46	29	28	19	14	5527334	5509558	5464052	5458945	5314621	5142017	56	1294425	5516669	4093	57.11	42.22	546275	1294425	92980	1294425	671112.8	904546107.7	3	1	12	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	53 + 2 part	5511618	100.0	1.234	0.0	593.94	138.59	4093.0	5051.0	-	4093	-	4093	3.1	4169.1	-	1	-	1	T7-365__pl_5	unicycler	IndividualPlasmids	unicycler
T7-365_Unicyclercontigs	109	46	29	28	19	14	5527334	5509558	5464052	5458945	5314621	5142017	56	1294425	5516669	3549	57.11	47.17	546275	1294425	92980	1294425	671112.8	1043197300.3	3	1	12	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53 + 2 part	5512429	100.0	1.195	0.0	707.55	141.51	3549.0	4240.0	-	3549	-	3549	2.3	3616.6	-	1	-	1	T7-365__pl_6	unicycler	IndividualPlasmids	unicycler
T7-262_Unicyclercontigs	76	29	24	21	18	13	5372769	5357734	5344482	5318843	5276578	5109194	39	1611738	5364685	113996	58.07	51.88	534573	1611738	106027	1611738	761606.2	35841410.1	3	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30 + 0 part	5254099	97.004	1.0	0.0	0.0	0.9	38209.0	110586.0	-	29146	-	7021	508.1	23911.3	-	2	-	6	T7-262__pl_1	unicycler	IndividualPlasmids	unicycler
T7-189_Unicyclercontigs	373	130	75	63	47	31	5458132	5388690	5264639	5178978	4925947	4332703	168	325392	5415698	215675	57.34	52.49	129762	325392	26546	325392	147382.8	3700849.5	13	1	46	1	0.0	0.0	0.0	0.0	0.0	0.0	3.0	96 + 15 part	5219473	83.746	1.086	0.0	396.02	7.14	22106.0	196202.0	-	5523	-	405	342.5	8599.4	-	9	-	71	T7-189__pl_1	unicycler	IndividualPlasmids	unicycler
T7-189_Unicyclercontigs	373	130	75	63	47	31	5458132	5388690	5264639	5178978	4925947	4332703	168	325392	5415698	98091	57.34	53.0	129762	325392	26546	325392	147382.8	8137145.3	13	1	46	1	1.0	1.0	1192.0	0.0	0.0	0.0	4.0	122 + 8 part	5334652	70.984	1.162	0.0	700.62	18.53	14311.0	80928.0	-	2015	-	-	69.2	3819.6	-	11	-	-	T7-189__pl_2	unicycler	IndividualPlasmids	unicycler
T7-189_Unicyclercontigs	373	130	75	63	47	31	5458132	5388690	5264639	5178978	4925947	4332703	168	325392	5415698	70892	57.34	54.48	129762	325392	26546	325392	147382.8	11259108.4	13	1	46	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154 + 5 part	5340610	98.78	1.072	0.0	219.88	0.0	33714.0	75042.0	-	18227	-	13446	308.5	23568.0	-	2	-	3	T7-189__pl_3	unicycler	IndividualPlasmids	unicycler
T7-189_Unicyclercontigs	373	130	75	63	47	31	5458132	5388690	5264639	5178978	4925947	4332703	168	325392	5415698	8478	57.34	50.51	129762	325392	26546	325392	147382.8	94147288.9	13	1	46	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165 + 1 part	5406851	100.0	1.044	0.0	135.64	0.0	4814.0	8847.0	-	4814	-	3664	6.8	4333.1	-	1	-	2	T7-189__pl_4	unicycler	IndividualPlasmids	unicycler
T7-189_Unicyclercontigs	373	130	75	63	47	31	5458132	5388690	5264639	5178978	4925947	4332703	168	325392	5415698	7218	57.34	51.68	129762	325392	26546	325392	147382.8	110581977.7	13	1	46	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165 + 1 part	5408111	100.0	1.051	0.0	158.17	0.0	3664.0	7587.0	-	3664	-	3554	4.8	3628.7	-	1	-	2	T7-189__pl_5	unicycler	IndividualPlasmids	unicycler
T7-189_Unicyclercontigs	373	130	75	63	47	31	5458132	5388690	5264639	5178978	4925947	4332703	168	325392	5415698	3544	57.34	55.22	129762	325392	26546	325392	147382.8	225220292.0	13	1	46	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	167 + 0 part	5412154	100.0	1.0	0.0	0.0	0.0	3544.0	3544.0	-	3544	-	3544	2.3	3544.0	-	1	-	1	T7-189__pl_6	unicycler	IndividualPlasmids	unicycler
T7-220_Unicyclercontigs	80	27	21	20	17	15	5829053	5813847	5802919	5796386	5751124	5690607	32	1482922	5816849	190998	57.09	51.11	620921	1482922	107870	1482922	728677.8	22191901.4	3	1	11	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23 + 3 part	5627107	98.89	1.005	0.0	15.81	0.53	153950.0	189742.0	-	153950	-	12053	4138.9	126050.6	-	1	-	3	T7-220__pl_1	unicycler	IndividualPlasmids	unicycler
T7-220_Unicyclercontigs	80	27	21	20	17	15	5829053	5813847	5802919	5796386	5751124	5690607	32	1482922	5816849	107870	57.09	49.44	620921	1482922	107870	1482922	728677.8	39293675.6	3	1	11	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30 + 1 part	5708393	100.0	1.005	0.0	18.44	0.0	107870.0	108456.0	-	107870	-	107870	2000.4	107873.2	-	1	-	1	T7-220__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H8_002_Unicyclercontigs	163	65	44	38	31	26	5357526	5330241	5278495	5239662	5086186	4921090	79	573565	5339915	225468	57.16	49.42	268739	573565	56800	573565	263005.0	6228929.0	8	1	24	1	2.0	2.0	47375.0	0.0	0.0	0.0	0.0	49 + 4 part	5137838	89.405	1.002	0.0	20.29	0.99	39022.0	202077.0	-	14208	-	-	709.8	16811.6	-	5	-	-	NK_H8_002__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H8_002_Unicyclercontigs	163	65	44	38	31	26	5357526	5330241	5278495	5239662	5086186	4921090	79	573565	5339915	4684	57.16	54.7	268739	573565	56800	573565	263005.0	299834363.9	8	1	24	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78 + 0 part	5335231	100.0	1.0	0.0	0.0	0.0	4684.0	4684.0	-	4684	-	4684	4.1	4684.0	-	1	-	1	NK_H8_002__pl_2	unicycler	IndividualPlasmids	unicycler
T7-211_Unicyclercontigs	47	23	17	15	14	11	5293674	5287447	5274760	5258499	5238011	5130996	25	1852402	5288858	158207	57.42	51.29	941760	1852402	137250	1852402	972536.4	32511879.5	2	1	8	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	20 + 1 part	5131707	97.837	1.009	0.0	41.6	0.64	136352.0	156253.0	-	136352	-	9364	3541.9	118407.3	-	1	-	2	T7-211__pl_1	unicycler	IndividualPlasmids	unicycler
T7-211_Unicyclercontigs	47	23	17	15	14	11	5293674	5287447	5274760	5258499	5238011	5130996	25	1852402	5288858	2893	57.42	47.87	941760	1852402	137250	1852402	972536.4	1777949159.7	2	1	8	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24 + 0 part	5285965	100.0	1.0	0.0	0.0	0.0	2893.0	2893.0	-	2893	-	2893	1.6	2893.0	-	1	-	1	T7-211__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H8_077_Unicyclercontigs	175	107	75	67	53	39	5455598	5434515	5358284	5302251	5048724	4542579	122	293008	5444568	177265	57.35	52.75	103124	293008	33882	293008	131055.0	4025262.1	16	1	48	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110 + 0 part	5271877	97.318	1.0	0.0	0.58	0.0	80098.0	172554.0	-	24512	-	7820	1450.9	44563.5	-	2	-	6	NK_H8_077__pl_1	unicycler	IndividualPlasmids	unicycler
NK_H8_077_Unicyclercontigs	175	107	75	67	53	39	5455598	5434515	5358284	5302251	5048724	4542579	122	293008	5444568	115156	57.35	56.23	103124	293008	33882	293008	131055.0	6196273.6	16	1	48	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	106 + 9 part	5329914	97.532	1.021	0.0	77.62	7.85	83185.0	114654.0	-	83185	-	21852	1361.5	64371.1	-	1	-	2	NK_H8_077__pl_2	unicycler	IndividualPlasmids	unicycler
NK_H8_077_Unicyclercontigs	175	107	75	67	53	39	5455598	5434515	5358284	5302251	5048724	4542579	122	293008	5444568	109848	57.35	51.87	103124	293008	33882	293008	131055.0	6495685.7	16	1	48	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119 + 0 part	5337911	97.095	1.0	0.0	0.0	0.0	104913.0	106657.0	-	104913	-	104913	2021.9	100215.5	-	1	-	1	NK_H8_077__pl_3	unicycler	IndividualPlasmids	unicycler
NK_H8_077_Unicyclercontigs	175	107	75	67	53	39	5455598	5434515	5358284	5302251	5048724	4542579	122	293008	5444568	62125	57.35	52.15	103124	293008	33882	293008	131055.0	11485522.5	16	1	48	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119 + 0 part	5384097	97.336	1.0	0.0	0.0	1.65	55976.0	60471.0	-	55976	-	55976	577.9	50643.2	-	1	-	1	NK_H8_077__pl_4	unicycler	IndividualPlasmids	unicycler
NK_H8_077_Unicyclercontigs	175	107	75	67	53	39	5455598	5434515	5358284	5302251	5048724	4542579	122	293008	5444568	5763	57.35	48.22	103124	293008	33882	293008	131055.0	123813653.3	16	1	48	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121 + 0 part	5438805	100.0	1.0	0.0	0.0	0.0	5763.0	5763.0	-	5763	-	5763	6.1	5763.0	-	1	-	1	NK_H8_077__pl_5	unicycler	IndividualPlasmids	unicycler
NK_H8_057_Unicyclercontigs	164	77	56	53	39	30	5335981	5312778	5255869	5234855	5003081	4661229	88	394863	5319794	225085	57.3	49.4	190871	394863	42854	394863	189456.0	4477716.1	10	1	33	1	1.0	1.0	23892.0	0.0	0.0	0.0	0.0	56 + 6 part	5113828	90.368	1.013	0.0	38.84	3.88	41061.0	205966.0	-	11259	-	1014	716.3	16929.1	-	5	-	25	NK_H8_057__pl_1	unicycler	IndividualPlasmids	unicycler
