#name	length	SampleID	AssemblyType
17_length=29146_depth=1.16x	29146	T7-262	SROnlyAssembly
18_length=26040_depth=1.11x	26040	T7-262	SROnlyAssembly
19_length=19318_depth=1.13x	19318	T7-262	SROnlyAssembly
20_length=11823_depth=1.21x	11823	T7-262	SROnlyAssembly
21_length=11124_depth=1.20x	11124	T7-262	SROnlyAssembly
22_length=9953_depth=1.23x	9953	T7-262	SROnlyAssembly
23_length=8665_depth=0.92x	8665	T7-262	SROnlyAssembly
24_length=7021_depth=1.24x	7021	T7-262	SROnlyAssembly
25_length=4410_depth=0.84x	4410	T7-262	SROnlyAssembly
26_length=4258_depth=1.16x	4258	T7-262	SROnlyAssembly
27_length=1845_depth=1.22x	1845	T7-262	SROnlyAssembly
28_length=1672_depth=1.84x	1672	T7-262	SROnlyAssembly
29_length=1067_depth=8.81x	1067	T7-262	SROnlyAssembly
30_length=854_depth=2.23x	854	T7-262	SROnlyAssembly
31_length=821_depth=2.53x	821	T7-262	SROnlyAssembly
32_length=757_depth=1.18x	757	T7-262	SROnlyAssembly
33_length=754_depth=1.03x	754	T7-262	SROnlyAssembly
34_length=714_depth=8.81x	714	T7-262	SROnlyAssembly
35_length=693_depth=8.50x	693	T7-262	SROnlyAssembly
36_length=644_depth=2.50x	644	T7-262	SROnlyAssembly
37_length=635_depth=7.61x	635	T7-262	SROnlyAssembly
38_length=561_depth=9.06x	561	T7-262	SROnlyAssembly
39_length=518_depth=2.52x	518	T7-262	SROnlyAssembly
40_length=486_depth=7.95x	486	T7-262	SROnlyAssembly
41_length=477_depth=2.11x	477	T7-262	SROnlyAssembly
42_length=449_depth=2.47x	449	T7-262	SROnlyAssembly
43_length=417_depth=1.92x	417	T7-262	SROnlyAssembly
44_length=395_depth=1.50x	395	T7-262	SROnlyAssembly
45_length=356_depth=1.03x	356	T7-262	SROnlyAssembly
46_length=341_depth=1.94x	341	T7-262	SROnlyAssembly
47_length=341_depth=2.13x	341	T7-262	SROnlyAssembly
48_length=287_depth=0.84x	287	T7-262	SROnlyAssembly
49_length=266_depth=2.81x	266	T7-262	SROnlyAssembly
50_length=239_depth=2.13x	239	T7-262	SROnlyAssembly
51_length=216_depth=2.73x	216	T7-262	SROnlyAssembly
52_length=215_depth=1.70x	215	T7-262	SROnlyAssembly
53_length=212_depth=7.74x	212	T7-262	SROnlyAssembly
54_length=204_depth=2.28x	204	T7-262	SROnlyAssembly
55_length=197_depth=2.42x	197	T7-262	SROnlyAssembly
56_length=197_depth=1.72x	197	T7-262	SROnlyAssembly
57_length=181_depth=1.68x	181	T7-262	SROnlyAssembly
58_length=180_depth=4.93x	180	T7-262	SROnlyAssembly
59_length=172_depth=1.85x	172	T7-262	SROnlyAssembly
60_length=164_depth=1.98x	164	T7-262	SROnlyAssembly
61_length=158_depth=1.88x	158	T7-262	SROnlyAssembly
62_length=149_depth=2.37x	149	T7-262	SROnlyAssembly
63_length=146_depth=1.88x	146	T7-262	SROnlyAssembly
64_length=144_depth=2.56x	144	T7-262	SROnlyAssembly
65_length=140_depth=1.97x	140	T7-262	SROnlyAssembly
66_length=138_depth=4.20x	138	T7-262	SROnlyAssembly
67_length=133_depth=0.71x	133	T7-262	SROnlyAssembly
68_length=133_depth=0.80x	133	T7-262	SROnlyAssembly
69_length=133_depth=1.07x	133	T7-262	SROnlyAssembly
70_length=131_depth=7.99x	131	T7-262	SROnlyAssembly
71_length=131_depth=2.17x	131	T7-262	SROnlyAssembly
72_length=119_depth=1.35x	119	T7-262	SROnlyAssembly
73_length=110_depth=2.31x	110	T7-262	SROnlyAssembly
74_length=109_depth=1.20x	109	T7-262	SROnlyAssembly
75_length=109_depth=1.47x	109	T7-262	SROnlyAssembly
76_length=109_depth=0.96x	109	T7-262	SROnlyAssembly
1_length=325392_depth=1.12x	325392	T7-189	SROnlyAssembly
2_length=302605_depth=0.96x	302605	T7-189	SROnlyAssembly
3_length=291878_depth=0.92x	291878	T7-189	SROnlyAssembly
4_length=245471_depth=1.13x	245471	T7-189	SROnlyAssembly
5_length=239257_depth=1.00x	239257	T7-189	SROnlyAssembly
6_length=200700_depth=0.99x	200700	T7-189	SROnlyAssembly
7_length=174861_depth=1.04x	174861	T7-189	SROnlyAssembly
8_length=172010_depth=0.96x	172010	T7-189	SROnlyAssembly
9_length=168758_depth=0.92x	168758	T7-189	SROnlyAssembly
10_length=160429_depth=1.09x	160429	T7-189	SROnlyAssembly
11_length=153669_depth=0.89x	153669	T7-189	SROnlyAssembly
12_length=146902_depth=1.17x	146902	T7-189	SROnlyAssembly
13_length=129762_depth=1.16x	129762	T7-189	SROnlyAssembly
14_length=127758_depth=1.07x	127758	T7-189	SROnlyAssembly
15_length=116778_depth=0.85x	116778	T7-189	SROnlyAssembly
16_length=116342_depth=1.21x	116342	T7-189	SROnlyAssembly
17_length=116294_depth=1.02x	116294	T7-189	SROnlyAssembly
18_length=108850_depth=1.21x	108850	T7-189	SROnlyAssembly
19_length=96201_depth=1.21x	96201	T7-189	SROnlyAssembly
20_length=95933_depth=0.98x	95933	T7-189	SROnlyAssembly
21_length=95586_depth=1.26x	95586	T7-189	SROnlyAssembly
22_length=88463_depth=1.26x	88463	T7-189	SROnlyAssembly
23_length=86236_depth=1.24x	86236	T7-189	SROnlyAssembly
24_length=81501_depth=1.05x	81501	T7-189	SROnlyAssembly
25_length=81380_depth=0.91x	81380	T7-189	SROnlyAssembly
26_length=80420_depth=0.86x	80420	T7-189	SROnlyAssembly
27_length=75403_depth=0.97x	75403	T7-189	SROnlyAssembly
28_length=70154_depth=1.20x	70154	T7-189	SROnlyAssembly
29_length=68354_depth=1.25x	68354	T7-189	SROnlyAssembly
30_length=63394_depth=0.91x	63394	T7-189	SROnlyAssembly
31_length=51962_depth=1.11x	51962	T7-189	SROnlyAssembly
32_length=49792_depth=0.91x	49792	T7-189	SROnlyAssembly
33_length=47028_depth=0.98x	47028	T7-189	SROnlyAssembly
34_length=45459_depth=1.33x	45459	T7-189	SROnlyAssembly
35_length=42023_depth=1.03x	42023	T7-189	SROnlyAssembly
36_length=40860_depth=1.09x	40860	T7-189	SROnlyAssembly
37_length=39168_depth=0.88x	39168	T7-189	SROnlyAssembly
38_length=38938_depth=0.91x	38938	T7-189	SROnlyAssembly
39_length=37669_depth=0.97x	37669	T7-189	SROnlyAssembly
40_length=36432_depth=0.87x	36432	T7-189	SROnlyAssembly
41_length=34860_depth=0.97x	34860	T7-189	SROnlyAssembly
42_length=34204_depth=1.23x	34204	T7-189	SROnlyAssembly
43_length=33714_depth=1.51x	33714	T7-189	SROnlyAssembly
44_length=30532_depth=1.01x	30532	T7-189	SROnlyAssembly
45_length=29967_depth=1.29x	29967	T7-189	SROnlyAssembly
46_length=26546_depth=0.90x	26546	T7-189	SROnlyAssembly
47_length=26052_depth=1.13x	26052	T7-189	SROnlyAssembly
48_length=22106_depth=1.19x	22106	T7-189	SROnlyAssembly
49_length=20532_depth=1.22x	20532	T7-189	SROnlyAssembly
50_length=19616_depth=1.18x	19616	T7-189	SROnlyAssembly
51_length=19142_depth=1.11x	19142	T7-189	SROnlyAssembly
52_length=18229_depth=1.63x	18229	T7-189	SROnlyAssembly
53_length=16552_depth=0.87x	16552	T7-189	SROnlyAssembly
54_length=15615_depth=0.99x	15615	T7-189	SROnlyAssembly
55_length=15536_depth=1.02x	15536	T7-189	SROnlyAssembly
56_length=14948_depth=1.11x	14948	T7-189	SROnlyAssembly
57_length=14311_depth=1.29x	14311	T7-189	SROnlyAssembly
58_length=14069_depth=0.89x	14069	T7-189	SROnlyAssembly
59_length=13446_depth=1.63x	13446	T7-189	SROnlyAssembly
60_length=12725_depth=0.90x	12725	T7-189	SROnlyAssembly
61_length=12151_depth=1.24x	12151	T7-189	SROnlyAssembly
62_length=12054_depth=1.06x	12054	T7-189	SROnlyAssembly
63_length=11999_depth=0.97x	11999	T7-189	SROnlyAssembly
64_length=9974_depth=1.22x	9974	T7-189	SROnlyAssembly
65_length=9742_depth=1.13x	9742	T7-189	SROnlyAssembly
66_length=8509_depth=1.27x	8509	T7-189	SROnlyAssembly
67_length=8016_depth=1.21x	8016	T7-189	SROnlyAssembly
68_length=7492_depth=1.14x	7492	T7-189	SROnlyAssembly
69_length=7341_depth=1.22x	7341	T7-189	SROnlyAssembly
70_length=6686_depth=1.12x	6686	T7-189	SROnlyAssembly
71_length=6349_depth=1.40x	6349	T7-189	SROnlyAssembly
72_length=5523_depth=1.20x	5523	T7-189	SROnlyAssembly
73_length=5470_depth=1.37x	5470	T7-189	SROnlyAssembly
74_length=5323_depth=1.33x	5323	T7-189	SROnlyAssembly
75_length=5236_depth=1.16x	5236	T7-189	SROnlyAssembly
76_length=4814_depth=4.02x	4814	T7-189	SROnlyAssembly
77_length=4607_depth=1.03x	4607	T7-189	SROnlyAssembly
78_length=4280_depth=1.26x	4280	T7-189	SROnlyAssembly
79_length=4196_depth=1.17x	4196	T7-189	SROnlyAssembly
80_length=4139_depth=1.06x	4139	T7-189	SROnlyAssembly
81_length=3803_depth=0.93x	3803	T7-189	SROnlyAssembly
82_length=3697_depth=1.36x	3697	T7-189	SROnlyAssembly
83_length=3664_depth=21.10x	3664	T7-189	SROnlyAssembly
84_length=3621_depth=1.02x	3621	T7-189	SROnlyAssembly
85_length=3569_depth=1.12x	3569	T7-189	SROnlyAssembly
86_length=3554_depth=11.71x	3554	T7-189	SROnlyAssembly
87_length=3544_depth=8.93x_circular=true	3544	T7-189	SROnlyAssembly
88_length=3380_depth=1.09x	3380	T7-189	SROnlyAssembly
89_length=3237_depth=2.20x	3237	T7-189	SROnlyAssembly
90_length=2931_depth=1.37x	2931	T7-189	SROnlyAssembly
91_length=2683_depth=1.28x	2683	T7-189	SROnlyAssembly
92_length=2514_depth=1.16x	2514	T7-189	SROnlyAssembly
93_length=2454_depth=3.21x	2454	T7-189	SROnlyAssembly
94_length=2413_depth=1.10x	2413	T7-189	SROnlyAssembly
95_length=2348_depth=1.15x	2348	T7-189	SROnlyAssembly
96_length=2306_depth=1.37x	2306	T7-189	SROnlyAssembly
97_length=2273_depth=1.30x	2273	T7-189	SROnlyAssembly
98_length=2266_depth=1.10x	2266	T7-189	SROnlyAssembly
99_length=2249_depth=0.96x	2249	T7-189	SROnlyAssembly
100_length=2234_depth=1.23x	2234	T7-189	SROnlyAssembly
101_length=2229_depth=1.47x	2229	T7-189	SROnlyAssembly
102_length=2193_depth=0.98x	2193	T7-189	SROnlyAssembly
103_length=2177_depth=1.42x	2177	T7-189	SROnlyAssembly
104_length=2065_depth=0.95x	2065	T7-189	SROnlyAssembly
105_length=2015_depth=1.26x	2015	T7-189	SROnlyAssembly
106_length=2013_depth=1.04x	2013	T7-189	SROnlyAssembly
107_length=1721_depth=1.15x	1721	T7-189	SROnlyAssembly
108_length=1610_depth=1.05x	1610	T7-189	SROnlyAssembly
109_length=1590_depth=8.99x	1590	T7-189	SROnlyAssembly
110_length=1488_depth=0.85x	1488	T7-189	SROnlyAssembly
111_length=1445_depth=5.31x	1445	T7-189	SROnlyAssembly
112_length=1438_depth=1.20x	1438	T7-189	SROnlyAssembly
113_length=1385_depth=2.20x	1385	T7-189	SROnlyAssembly
114_length=1377_depth=0.93x	1377	T7-189	SROnlyAssembly
115_length=1281_depth=1.25x	1281	T7-189	SROnlyAssembly
116_length=1256_depth=12.99x	1256	T7-189	SROnlyAssembly
117_length=1241_depth=1.30x	1241	T7-189	SROnlyAssembly
118_length=1239_depth=1.27x	1239	T7-189	SROnlyAssembly
119_length=1232_depth=0.89x	1232	T7-189	SROnlyAssembly
120_length=1200_depth=2.13x	1200	T7-189	SROnlyAssembly
121_length=1192_depth=1.12x	1192	T7-189	SROnlyAssembly
122_length=1187_depth=1.37x	1187	T7-189	SROnlyAssembly
123_length=1138_depth=1.09x	1138	T7-189	SROnlyAssembly
124_length=1101_depth=2.21x	1101	T7-189	SROnlyAssembly
125_length=1099_depth=1.01x	1099	T7-189	SROnlyAssembly
126_length=1097_depth=7.04x	1097	T7-189	SROnlyAssembly
127_length=1089_depth=1.29x	1089	T7-189	SROnlyAssembly
128_length=1085_depth=9.99x	1085	T7-189	SROnlyAssembly
129_length=1074_depth=2.18x	1074	T7-189	SROnlyAssembly
130_length=1018_depth=2.85x	1018	T7-189	SROnlyAssembly
131_length=994_depth=0.99x	994	T7-189	SROnlyAssembly
132_length=981_depth=2.15x	981	T7-189	SROnlyAssembly
133_length=968_depth=4.38x	968	T7-189	SROnlyAssembly
134_length=968_depth=1.23x	968	T7-189	SROnlyAssembly
135_length=960_depth=3.94x	960	T7-189	SROnlyAssembly
136_length=919_depth=1.21x	919	T7-189	SROnlyAssembly
137_length=912_depth=3.80x	912	T7-189	SROnlyAssembly
138_length=902_depth=3.49x	902	T7-189	SROnlyAssembly
139_length=891_depth=2.23x	891	T7-189	SROnlyAssembly
140_length=872_depth=2.42x	872	T7-189	SROnlyAssembly
141_length=851_depth=1.24x	851	T7-189	SROnlyAssembly
142_length=848_depth=0.92x	848	T7-189	SROnlyAssembly
143_length=813_depth=17.42x	813	T7-189	SROnlyAssembly
144_length=776_depth=3.79x	776	T7-189	SROnlyAssembly
145_length=760_depth=1.27x	760	T7-189	SROnlyAssembly
146_length=750_depth=1.02x	750	T7-189	SROnlyAssembly
147_length=750_depth=1.29x	750	T7-189	SROnlyAssembly
148_length=709_depth=2.57x	709	T7-189	SROnlyAssembly
149_length=700_depth=2.39x	700	T7-189	SROnlyAssembly
150_length=677_depth=4.55x	677	T7-189	SROnlyAssembly
151_length=628_depth=0.95x	628	T7-189	SROnlyAssembly
152_length=618_depth=5.61x	618	T7-189	SROnlyAssembly
153_length=607_depth=1.05x	607	T7-189	SROnlyAssembly
154_length=607_depth=0.82x	607	T7-189	SROnlyAssembly
155_length=583_depth=4.78x	583	T7-189	SROnlyAssembly
156_length=564_depth=1.38x	564	T7-189	SROnlyAssembly
157_length=564_depth=1.08x	564	T7-189	SROnlyAssembly
158_length=553_depth=7.68x	553	T7-189	SROnlyAssembly
159_length=539_depth=1.27x	539	T7-189	SROnlyAssembly
160_length=539_depth=1.28x	539	T7-189	SROnlyAssembly
161_length=538_depth=1.16x	538	T7-189	SROnlyAssembly
162_length=537_depth=1.27x	537	T7-189	SROnlyAssembly
163_length=533_depth=9.41x	533	T7-189	SROnlyAssembly
164_length=532_depth=2.86x	532	T7-189	SROnlyAssembly
165_length=525_depth=2.30x	525	T7-189	SROnlyAssembly
166_length=516_depth=3.76x	516	T7-189	SROnlyAssembly
167_length=514_depth=1.27x	514	T7-189	SROnlyAssembly
168_length=510_depth=2.71x	510	T7-189	SROnlyAssembly
169_length=491_depth=2.22x	491	T7-189	SROnlyAssembly
170_length=452_depth=1.32x	452	T7-189	SROnlyAssembly
171_length=446_depth=2.51x	446	T7-189	SROnlyAssembly
172_length=438_depth=1.49x	438	T7-189	SROnlyAssembly
173_length=438_depth=1.20x	438	T7-189	SROnlyAssembly
174_length=427_depth=1.24x	427	T7-189	SROnlyAssembly
175_length=425_depth=10.75x	425	T7-189	SROnlyAssembly
176_length=421_depth=2.43x	421	T7-189	SROnlyAssembly
177_length=420_depth=2.66x	420	T7-189	SROnlyAssembly
178_length=415_depth=1.29x	415	T7-189	SROnlyAssembly
179_length=415_depth=1.26x	415	T7-189	SROnlyAssembly
180_length=412_depth=1.04x	412	T7-189	SROnlyAssembly
181_length=400_depth=2.77x	400	T7-189	SROnlyAssembly
182_length=399_depth=2.48x	399	T7-189	SROnlyAssembly
183_length=398_depth=3.25x	398	T7-189	SROnlyAssembly
184_length=393_depth=1.24x	393	T7-189	SROnlyAssembly
185_length=377_depth=1.90x	377	T7-189	SROnlyAssembly
186_length=354_depth=2.41x	354	T7-189	SROnlyAssembly
187_length=351_depth=0.92x	351	T7-189	SROnlyAssembly
188_length=351_depth=1.14x	351	T7-189	SROnlyAssembly
189_length=342_depth=2.03x	342	T7-189	SROnlyAssembly
190_length=330_depth=2.41x	330	T7-189	SROnlyAssembly
191_length=327_depth=1.63x	327	T7-189	SROnlyAssembly
192_length=327_depth=5.40x	327	T7-189	SROnlyAssembly
193_length=326_depth=9.40x	326	T7-189	SROnlyAssembly
194_length=318_depth=3.39x	318	T7-189	SROnlyAssembly
195_length=317_depth=1.14x	317	T7-189	SROnlyAssembly
196_length=317_depth=1.36x	317	T7-189	SROnlyAssembly
197_length=312_depth=2.08x	312	T7-189	SROnlyAssembly
198_length=308_depth=1.73x	308	T7-189	SROnlyAssembly
199_length=308_depth=2.13x	308	T7-189	SROnlyAssembly
200_length=306_depth=1.74x	306	T7-189	SROnlyAssembly
201_length=304_depth=1.05x	304	T7-189	SROnlyAssembly
202_length=298_depth=3.89x	298	T7-189	SROnlyAssembly
203_length=296_depth=2.74x	296	T7-189	SROnlyAssembly
204_length=288_depth=2.54x	288	T7-189	SROnlyAssembly
205_length=288_depth=1.11x	288	T7-189	SROnlyAssembly
206_length=287_depth=1.13x	287	T7-189	SROnlyAssembly
207_length=287_depth=1.70x	287	T7-189	SROnlyAssembly
208_length=287_depth=3.22x	287	T7-189	SROnlyAssembly
209_length=278_depth=2.28x	278	T7-189	SROnlyAssembly
210_length=276_depth=1.63x	276	T7-189	SROnlyAssembly
211_length=273_depth=10.53x	273	T7-189	SROnlyAssembly
212_length=271_depth=2.58x	271	T7-189	SROnlyAssembly
213_length=270_depth=0.93x	270	T7-189	SROnlyAssembly
214_length=269_depth=1.85x	269	T7-189	SROnlyAssembly
215_length=269_depth=2.46x	269	T7-189	SROnlyAssembly
216_length=266_depth=2.54x	266	T7-189	SROnlyAssembly
217_length=265_depth=3.29x	265	T7-189	SROnlyAssembly
218_length=264_depth=2.29x	264	T7-189	SROnlyAssembly
219_length=264_depth=2.21x	264	T7-189	SROnlyAssembly
220_length=262_depth=3.24x	262	T7-189	SROnlyAssembly
221_length=261_depth=2.16x	261	T7-189	SROnlyAssembly
222_length=260_depth=2.04x	260	T7-189	SROnlyAssembly
223_length=260_depth=1.38x	260	T7-189	SROnlyAssembly
224_length=260_depth=1.36x	260	T7-189	SROnlyAssembly
225_length=260_depth=2.07x	260	T7-189	SROnlyAssembly
226_length=258_depth=1.13x	258	T7-189	SROnlyAssembly
227_length=258_depth=1.06x	258	T7-189	SROnlyAssembly
228_length=256_depth=1.86x	256	T7-189	SROnlyAssembly
229_length=252_depth=0.92x	252	T7-189	SROnlyAssembly
230_length=248_depth=3.25x	248	T7-189	SROnlyAssembly
231_length=245_depth=1.89x	245	T7-189	SROnlyAssembly
232_length=244_depth=0.97x	244	T7-189	SROnlyAssembly
233_length=242_depth=2.43x	242	T7-189	SROnlyAssembly
234_length=241_depth=1.46x	241	T7-189	SROnlyAssembly
235_length=241_depth=3.99x	241	T7-189	SROnlyAssembly
236_length=239_depth=2.24x	239	T7-189	SROnlyAssembly
237_length=233_depth=1.65x	233	T7-189	SROnlyAssembly
238_length=233_depth=2.22x	233	T7-189	SROnlyAssembly
239_length=233_depth=2.67x	233	T7-189	SROnlyAssembly
240_length=230_depth=1.59x	230	T7-189	SROnlyAssembly
241_length=222_depth=2.88x	222	T7-189	SROnlyAssembly
242_length=219_depth=2.56x	219	T7-189	SROnlyAssembly
243_length=217_depth=3.22x	217	T7-189	SROnlyAssembly
244_length=217_depth=2.68x	217	T7-189	SROnlyAssembly
245_length=216_depth=1.73x	216	T7-189	SROnlyAssembly
246_length=209_depth=1.31x	209	T7-189	SROnlyAssembly
247_length=209_depth=1.62x	209	T7-189	SROnlyAssembly
248_length=208_depth=2.41x	208	T7-189	SROnlyAssembly
249_length=208_depth=2.09x	208	T7-189	SROnlyAssembly
250_length=206_depth=1.14x	206	T7-189	SROnlyAssembly
251_length=206_depth=2.27x	206	T7-189	SROnlyAssembly
252_length=206_depth=1.58x	206	T7-189	SROnlyAssembly
253_length=204_depth=2.90x	204	T7-189	SROnlyAssembly
254_length=203_depth=8.93x	203	T7-189	SROnlyAssembly
255_length=200_depth=2.18x	200	T7-189	SROnlyAssembly
256_length=200_depth=1.35x	200	T7-189	SROnlyAssembly
257_length=200_depth=0.99x	200	T7-189	SROnlyAssembly
258_length=191_depth=3.40x	191	T7-189	SROnlyAssembly
259_length=190_depth=1.12x	190	T7-189	SROnlyAssembly
260_length=190_depth=1.37x	190	T7-189	SROnlyAssembly
261_length=188_depth=2.19x	188	T7-189	SROnlyAssembly
262_length=183_depth=2.44x	183	T7-189	SROnlyAssembly
263_length=182_depth=2.97x	182	T7-189	SROnlyAssembly
264_length=181_depth=2.81x	181	T7-189	SROnlyAssembly
265_length=179_depth=2.35x	179	T7-189	SROnlyAssembly
266_length=178_depth=2.29x	178	T7-189	SROnlyAssembly
267_length=174_depth=8.74x	174	T7-189	SROnlyAssembly
268_length=174_depth=1.66x	174	T7-189	SROnlyAssembly
269_length=174_depth=1.26x	174	T7-189	SROnlyAssembly
270_length=174_depth=4.93x	174	T7-189	SROnlyAssembly
271_length=173_depth=2.42x	173	T7-189	SROnlyAssembly
272_length=173_depth=2.47x	173	T7-189	SROnlyAssembly
273_length=171_depth=1.24x	171	T7-189	SROnlyAssembly
274_length=171_depth=0.82x	171	T7-189	SROnlyAssembly
275_length=169_depth=3.22x	169	T7-189	SROnlyAssembly
276_length=168_depth=2.16x	168	T7-189	SROnlyAssembly
277_length=167_depth=2.41x	167	T7-189	SROnlyAssembly
278_length=166_depth=2.69x	166	T7-189	SROnlyAssembly
279_length=163_depth=2.37x	163	T7-189	SROnlyAssembly
280_length=163_depth=0.79x	163	T7-189	SROnlyAssembly
281_length=159_depth=1.02x	159	T7-189	SROnlyAssembly
282_length=159_depth=1.21x	159	T7-189	SROnlyAssembly
283_length=158_depth=2.64x	158	T7-189	SROnlyAssembly
284_length=158_depth=1.34x	158	T7-189	SROnlyAssembly
285_length=158_depth=2.41x	158	T7-189	SROnlyAssembly
286_length=156_depth=2.46x	156	T7-189	SROnlyAssembly
287_length=155_depth=1.89x	155	T7-189	SROnlyAssembly
288_length=154_depth=2.54x	154	T7-189	SROnlyAssembly
289_length=154_depth=1.39x	154	T7-189	SROnlyAssembly
290_length=153_depth=3.10x	153	T7-189	SROnlyAssembly
291_length=153_depth=2.17x	153	T7-189	SROnlyAssembly
292_length=151_depth=2.68x	151	T7-189	SROnlyAssembly
293_length=151_depth=4.03x	151	T7-189	SROnlyAssembly
294_length=148_depth=3.10x	148	T7-189	SROnlyAssembly
295_length=148_depth=1.05x	148	T7-189	SROnlyAssembly
296_length=148_depth=0.84x	148	T7-189	SROnlyAssembly
297_length=146_depth=2.23x	146	T7-189	SROnlyAssembly
298_length=146_depth=2.02x	146	T7-189	SROnlyAssembly
299_length=145_depth=7.52x	145	T7-189	SROnlyAssembly
300_length=144_depth=1.96x	144	T7-189	SROnlyAssembly
301_length=143_depth=1.13x	143	T7-189	SROnlyAssembly
302_length=143_depth=1.06x	143	T7-189	SROnlyAssembly
303_length=143_depth=8.16x	143	T7-189	SROnlyAssembly
304_length=143_depth=12.33x	143	T7-189	SROnlyAssembly
305_length=142_depth=0.99x	142	T7-189	SROnlyAssembly
306_length=142_depth=17.16x	142	T7-189	SROnlyAssembly
307_length=141_depth=0.78x	141	T7-189	SROnlyAssembly
308_length=140_depth=2.39x	140	T7-189	SROnlyAssembly
309_length=140_depth=1.24x	140	T7-189	SROnlyAssembly
310_length=140_depth=0.83x	140	T7-189	SROnlyAssembly
311_length=139_depth=1.38x	139	T7-189	SROnlyAssembly
312_length=139_depth=2.97x	139	T7-189	SROnlyAssembly
313_length=139_depth=1.39x	139	T7-189	SROnlyAssembly
314_length=139_depth=1.53x	139	T7-189	SROnlyAssembly
315_length=139_depth=5.18x	139	T7-189	SROnlyAssembly
316_length=137_depth=2.48x	137	T7-189	SROnlyAssembly
317_length=137_depth=3.94x	137	T7-189	SROnlyAssembly
318_length=137_depth=2.15x	137	T7-189	SROnlyAssembly
319_length=137_depth=1.31x	137	T7-189	SROnlyAssembly
320_length=137_depth=1.21x	137	T7-189	SROnlyAssembly
321_length=135_depth=2.43x	135	T7-189	SROnlyAssembly
322_length=135_depth=1.25x	135	T7-189	SROnlyAssembly
323_length=135_depth=1.26x	135	T7-189	SROnlyAssembly
324_length=134_depth=1.64x	134	T7-189	SROnlyAssembly
325_length=134_depth=2.84x	134	T7-189	SROnlyAssembly
326_length=134_depth=15.01x	134	T7-189	SROnlyAssembly
327_length=134_depth=1.62x	134	T7-189	SROnlyAssembly
328_length=133_depth=3.17x	133	T7-189	SROnlyAssembly
329_length=133_depth=2.28x	133	T7-189	SROnlyAssembly
330_length=133_depth=3.98x	133	T7-189	SROnlyAssembly
331_length=133_depth=1.64x	133	T7-189	SROnlyAssembly
332_length=133_depth=5.86x	133	T7-189	SROnlyAssembly
333_length=131_depth=2.60x	131	T7-189	SROnlyAssembly
334_length=131_depth=3.19x	131	T7-189	SROnlyAssembly
335_length=130_depth=5.23x	130	T7-189	SROnlyAssembly
336_length=130_depth=8.03x	130	T7-189	SROnlyAssembly
337_length=130_depth=1.80x	130	T7-189	SROnlyAssembly
338_length=130_depth=11.83x	130	T7-189	SROnlyAssembly
339_length=129_depth=9.34x	129	T7-189	SROnlyAssembly
340_length=129_depth=2.13x	129	T7-189	SROnlyAssembly
341_length=128_depth=2.60x	128	T7-189	SROnlyAssembly
342_length=128_depth=1.97x	128	T7-189	SROnlyAssembly
343_length=127_depth=1.36x	127	T7-189	SROnlyAssembly
344_length=127_depth=1.42x	127	T7-189	SROnlyAssembly
