Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# unaligned contigs	Unaligned length	# N's per 100 kbp	QuastReferenceSequence	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	Genome fraction (%)	Duplication ratio	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	ToolName	QuastType	SRAssemblerUsed
T7-378_plasmid	23	21	13	9	3	1	266000	264828	243682	212644	117169	59085	23	59085	266000	212211	52.13	52.21	22062	26102	6578	14834	26716.9	33488.8	4	3	13	8	1 + 9 part	70292	0.0	T7-378__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	3.0	90.458	1.017	39.95	0.51	55697.0	195252.0	22062	26102	-	1271	22083.9	27681.5	4	3	-	12	PlaScope_assembly	IndividualPlasmids	spades
T7-378_plasmid	23	21	13	9	3	1	266000	264828	243682	212644	117169	59085	23	59085	266000	59829	52.13	53.08	22062	59085	6578	59085	26716.9	118783.5	4	1	13	1	3 + 12 part	213467	0.0	T7-378__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	2.0	82.978	1.058	125.64	1.9	16575.0	52533.0	-	14834	-	-	2161.4	9609.4	-	2	-	-	PlaScope_assembly	IndividualPlasmids	spades
T7-378_plasmid	23	21	13	9	3	1	266000	264828	243682	212644	117169	59085	23	59085	266000	14959	52.13	55.13	22062	59085	6578	59085	26716.9	475078.4	4	1	13	1	22 + 0 part	250914	0.0	T7-378__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.008	0.0	6.63	15086.0	15086.0	-	15086	-	15086	855.6	15214.1	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-378_plasmid	23	21	13	9	3	1	266000	264828	243682	212644	117169	59085	23	59085	266000	3549	52.13	47.14	22062	59085	6578	59085	26716.9	2002450.9	4	1	13	1	21 + 2 part	262115	0.0	T7-378__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.095	231.66	0.0	2287.0	3885.0	-	2287	-	1389	27.1	2029.7	-	1	-	2	PlaScope_assembly	IndividualPlasmids	spades
T7-398_plasmid	28	24	13	7	3	1	277069	273889	246942	207772	146363	65152	28	65152	277069	271867	51.91	52.31	36259	36259	3493	6087	32116.0	32730.5	3	3	14	13	3 + 3 part	31251	0.0	T7-398__pl_1	1.0	1.0	17624.0	0.0	0.0	0.0	0.0	90.163	1.003	4.47	0.0	65152.0	245818.0	36259	36259	-	639	30933.7	31525.6	3	3	-	22	PlaScope_assembly	IndividualPlasmids	spades
T7-398_plasmid	28	24	13	7	3	1	277069	273889	246942	207772	146363	65152	28	65152	277069	6352	51.91	45.07	36259	65152	3493	65152	32116.0	1400873.0	3	1	14	1	27 + 0 part	270590	0.0	T7-398__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.02	0.0	15.43	6479.0	6479.0	-	6479	-	6479	151.5	6608.5	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-398_plasmid	28	24	13	7	3	1	277069	273889	246942	207772	146363	65152	28	65152	277069	2348	51.91	33.26	36259	65152	3493	65152	32116.0	3789755.4	3	1	14	1	27 + 0 part	274594	0.0	T7-398__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.054	0.0	40.4	2475.0	2475.0	-	2475	-	2475	22.1	2608.9	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-424_plasmid	5	5	3	3	3	2	164871	164871	159056	159056	159056	120624	5	66289	164871	164279	52.95	53.19	54335	54335	38432	38432	53646.2	53839.5	2	2	3	3	1 + 0 part	4366	0.0	T7-424__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.703	1.0	0.0	0.0	66289.0	160505.0	54335	54335	38432	38432	53530.6	53723.5	2	2	3	3	PlaScope_assembly	IndividualPlasmids	spades
T7-311_plasmid	80	46	27	14	4	0	479547	456100	406035	328734	148461	0	80	47530	479547	209689	51.86	52.4	19655	36448	3202	23214	20418.9	46696.9	9	3	33	6	27 + 17 part	274430	0.0	T7-311__pl_1	0.0	0.0	0.0	1.0	0.0	0.0	4.0	89.541	1.092	249.25	6.34	36448.0	205014.0	-	12397	-	975	6757.5	15454.0	-	5	-	27	PlaScope_assembly	IndividualPlasmids	spades
T7-311_plasmid	80	46	27	14	4	0	479547	456100	406035	328734	148461	0	80	47530	479547	90442	51.86	52.44	19655	47530	3202	38139	20418.9	108266.3	9	1	33	2	32 + 14 part	369911	0.0	T7-311__pl_2	0.0	0.0	0.0	1.0	0.0	0.0	3.0	97.611	1.241	533.97	22.82	26344.0	109556.0	-	19894	-	1696	3210.9	17025.2	-	2	-	10	PlaScope_assembly	IndividualPlasmids	spades
T7-311_plasmid	80	46	27	14	4	0	479547	456100	406035	328734	148461	0	80	47530	479547	85646	51.86	48.51	19655	47530	3202	38139	20418.9	114329.0	9	1	33	2	50 + 19 part	391589	0.0	T7-311__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	2.0	92.384	1.102	283.21	9.17	38139.0	87215.0	-	18102	-	1779	3949.2	22112.4	-	2	-	8	PlaScope_assembly	IndividualPlasmids	spades
T7-311_plasmid	80	46	27	14	4	0	479547	456100	406035	328734	148461	0	80	47530	479547	70146	51.86	54.01	19655	47530	3202	38139	20418.9	139592.0	9	1	33	2	50 + 20 part	409579	0.0	T7-311__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	3.0	90.091	1.107	201.52	21.44	19815.0	69968.0	-	17231	-	1383	1717.4	11740.6	-	2	-	10	PlaScope_assembly	IndividualPlasmids	spades
T7-311_plasmid	80	46	27	14	4	0	479547	456100	406035	328734	148461	0	80	47530	479547	66061	51.86	54.4	19655	47530	3202	38139	20418.9	148223.9	9	1	33	2	53 + 5 part	401908	0.0	T7-311__pl_5	0.0	0.0	0.0	1.0	0.0	0.0	1.0	99.355	1.178	332.44	12.94	47530.0	77308.0	-	47530	-	2791	4881.7	35436.7	-	1	-	4	PlaScope_assembly	IndividualPlasmids	spades
T7-311_plasmid	80	46	27	14	4	0	479547	456100	406035	328734	148461	0	80	47530	479547	5840	51.86	48.53	19655	47530	3202	47530	20418.9	1676681.3	9	1	33	1	77 + 2 part	472969	0.0	T7-311__pl_6	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.126	395.26	0.0	5798.0	6578.0	-	5798	-	5798	70.6	5794.6	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-311_plasmid	80	46	27	14	4	0	479547	456100	406035	328734	148461	0	80	47530	479547	4667	51.86	51.21	19655	47530	3202	47530	20418.9	2098097.0	9	1	33	1	77 + 2 part	474509	0.0	T7-311__pl_7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.079	119.09	19.85	4794.0	5038.0	-	4794	-	4794	48.0	4930.8	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-311_plasmid	80	46	27	14	4	0	479547	456100	406035	328734	148461	0	80	47530	479547	4163	51.86	48.93	19655	47530	3202	47530	20418.9	2352106.4	9	1	33	1	77 + 2 part	474646	0.0	T7-311__pl_8	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.177	530.5	0.0	4121.0	4901.0	-	4121	-	4121	35.9	4133.1	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-311_plasmid	80	46	27	14	4	0	479547	456100	406035	328734	148461	0	80	47530	479547	1916	51.86	51.46	19655	47530	3202	47530	20418.9	5110552.6	9	1	33	1	79 + 0 part	477504	0.0	T7-311__pl_9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.066	0.0	48.95	2043.0	2043.0	-	2043	-	2043	8.7	2178.4	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-365_plasmid	22	16	10	9	3	2	337863	334030	316229	310889	204938	161878	22	107525	337863	202059	49.67	51.29	43060	107525	14528	43060	54439.4	91028.1	3	1	9	3	6 + 1 part	192193	0.0	T7-365__pl_1	1.0	1.0	621.0	0.0	0.0	0.0	0.0	71.731	1.004	5.49	0.69	54353.0	145588.0	-	16042	-	-	12822.7	21440.9	-	4	-	-	PlaScope_assembly	IndividualPlasmids	spades
T7-365_plasmid	22	16	10	9	3	2	337863	334030	316229	310889	204938	161878	22	107525	337863	107398	49.67	49.43	43060	107525	14528	107525	54439.4	171260.6	3	1	9	1	21 + 0 part	230338	0.0	T7-365__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.001	0.0	0.93	107525.0	107525.0	-	107525	-	107525	34219.9	107652.2	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-365_plasmid	22	16	10	9	3	2	337863	334030	316229	310889	204938	161878	22	107525	337863	75684	49.67	48.24	43060	107525	14528	107525	54439.4	243024.3	3	1	9	1	17 + 1 part	264255	0.0	T7-365__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.028	1.011	44.93	0.0	42901.0	73449.0	-	42901	-	5340	7198.5	32135.0	-	1	-	3	PlaScope_assembly	IndividualPlasmids	spades
T7-365_plasmid	22	16	10	9	3	2	337863	334030	316229	310889	204938	161878	22	107525	337863	4667	49.67	51.3	43060	107525	14528	107525	54439.4	3941086.5	3	1	9	1	19 + 2 part	332421	0.0	T7-365__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.166	385.89	147.0	4794.0	5442.0	-	4794	-	4794	68.6	4969.4	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-365_plasmid	22	16	10	9	3	2	337863	334030	316229	310889	204938	161878	22	107525	337863	4093	49.67	42.22	43060	107525	14528	107525	54439.4	4493782.3	3	1	9	1	19 + 2 part	332607	0.0	T7-365__pl_5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.284	627.85	152.21	4220.0	5256.0	-	4220	-	4220	53.8	4438.6	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-365_plasmid	22	16	10	9	3	2	337863	334030	316229	310889	204938	161878	22	107525	337863	3549	49.67	47.17	43060	107525	14528	107525	54439.4	5182601.0	3	1	9	1	19 + 2 part	333496	0.0	T7-365__pl_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.23	686.97	160.29	3676.0	4367.0	-	3676	-	3676	40.7	3875.1	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-394_plasmid	21	14	9	7	3	1	229359	224741	211474	194928	130960	67703	21	67703	229359	168901	49.57	49.99	29490	33767	6991	24125	34587.1	46967.6	3	2	9	4	2 + 6 part	58150	0.0	T7-394__pl_1	0.0	0.0	0.0	3.0	0.0	0.0	0.0	97.083	1.044	118.57	6.42	67703.0	171209.0	24125	33767	-	10017	29685.5	40311.4	3	2	-	5	PlaScope_assembly	IndividualPlasmids	spades
T7-394_plasmid	21	14	9	7	3	1	229359	224741	211474	194928	130960	67703	21	67703	229359	95000	49.57	49.93	29490	67703	6991	33767	34587.1	83503.9	3	1	9	2	3 + 5 part	130591	0.0	T7-394__pl_2	0.0	0.0	0.0	3.0	0.0	0.0	0.0	96.619	1.076	193.38	2.02	29490.0	98768.0	-	24125	-	5333	7720.1	18638.8	-	2	-	6	PlaScope_assembly	IndividualPlasmids	spades
T7-402_plasmid	11	10	4	2	1	0	77934	77341	59759	47805	30919	0	11	30919	77934	106837	51.15	51.88	16886	6253	3152	-	17554.9	12805.7	2	3	7	-	6 + 0 part	20272	0.0	T7-402__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.615	1.007	0.0	0.0	30919.0	57662.0	16886	5701	-	-	16457.6	12005.2	2	3	-	-	PlaScope_assembly	IndividualPlasmids	spades
T7-402_plasmid	11	10	4	2	1	0	77934	77341	59759	47805	30919	0	11	30919	77934	6126	51.15	42.13	16886	30919	3152	30919	17554.9	223330.8	2	1	7	1	6 + 4 part	70290	0.0	T7-402__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.248	745.68	52.33	6253.0	7644.0	-	6253	-	6253	507.2	6452.0	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-402_plasmid	11	10	4	2	1	0	77934	77341	59759	47805	30919	0	11	30919	77934	3649	51.15	46.26	16886	30919	3152	30919	17554.9	374931.3	2	1	7	1	7 + 3 part	73189	0.0	T7-402__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.3	779.77	21.07	3776.0	4745.0	-	3776	-	3776	186.3	3978.2	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-402_plasmid	11	10	4	2	1	0	77934	77341	59759	47805	30919	0	11	30919	77934	3025	51.15	48.73	16886	30919	3152	30919	17554.9	452272.5	2	1	7	1	6 + 4 part	73909	0.0	T7-402__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.331	745.34	49.69	3152.0	4025.0	-	3152	-	3152	130.4	3358.3	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-410_plasmid	17	14	8	6	4	2	277726	275392	257601	242440	206474	134187	17	79416	277726	240128	52.1	52.04	36777	54771	8731	24685	46226.0	53463.8	3	2	7	5	2 + 2 part	65824	0.0	T7-410__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.091	1.002	8.97	0.47	79416.0	211902.0	35510	35510	-	-	35268.0	40790.0	3	3	-	-	PlaScope_assembly	IndividualPlasmids	spades
T7-410_plasmid	17	14	8	6	4	2	277726	275392	257601	242440	206474	134187	17	79416	277726	54389	52.1	52.8	36777	79416	8731	79416	46226.0	236043.3	3	1	7	1	16 + 0 part	222955	0.0	T7-410__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.939	1.0	0.0	0.0	54356.0	54356.0	-	54356	-	54356	10638.5	54323.0	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-410_plasmid	17	14	8	6	4	2	277726	275392	257601	242440	206474	134187	17	79416	277726	3852	52.1	44.11	36777	79416	8731	79416	46226.0	3332855.1	3	1	7	1	14 + 2 part	272648	0.0	T7-410__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.318	669.55	39.39	3979.0	5078.0	-	3979	-	3979	58.6	4225.0	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-410_plasmid	17	14	8	6	4	2	277726	275392	257601	242440	206474	134187	17	79416	277726	3643	52.1	46.61	36777	79416	8731	79416	46226.0	3524062.0	3	1	7	1	14 + 2 part	272932	0.0	T7-410__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.316	750.94	41.72	3770.0	4794.0	-	3770	-	3770	53.2	4056.6	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-410_plasmid	17	14	8	6	4	2	277726	275392	257601	242440	206474	134187	17	79416	277726	3549	52.1	47.14	36777	79416	8731	79416	46226.0	3617401.5	3	1	7	1	13 + 3 part	273075	0.0	T7-410__pl_5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.311	559.02	21.5	3676.0	4651.0	-	3676	-	3676	49.8	3897.8	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-445_plasmid	2	2	1	1	1	0	38128	38128	33910	33910	33910	0	2	33910	38128	33783	52.28	52.86	33910	33910	4218	33910	30625.3	34564.1	1	1	2	1	1 + 0 part	4218	0.0	T7-445__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.004	0.0	2.95	33910.0	33910.0	33910	33910	-	33910	30158.6	34037.5	1	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-445_plasmid	2	2	1	1	1	0	38128	38128	33910	33910	33910	0	2	33910	38128	4091	52.28	46.76	33910	33910	4218	33910	30625.3	285426.5	1	1	2	1	1 + 0 part	33910	0.0	T7-445__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.031	0.0	23.71	4218.0	4218.0	-	4218	-	4218	466.6	4348.9	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-425_plasmid	22	18	13	9	4	1	318505	315567	299926	273635	200536	106101	22	106101	318505	223855	52.86	53.15	32133	34476	5890	19980	49131.0	69904.5	3	2	11	5	3 + 2 part	119326	0.0	T7-425__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	87.629	1.015	70.8	3.01	34476.0	199150.0	10553	19980	-	-	13530.5	19251.4	8	4	-	-	PlaScope_assembly	IndividualPlasmids	spades
T7-425_plasmid	22	18	13	9	4	1	318505	315567	299926	273635	200536	106101	22	106101	318505	114195	52.86	52.67	32133	106101	5890	106101	49131.0	137032.9	3	1	11	1	13 + 7 part	204042	0.0	T7-425__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	1.0	98.147	1.021	77.75	3.49	106101.0	114463.0	-	106101	-	106101	35448.5	98870.7	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-425_plasmid	22	18	13	9	4	1	318505	315567	299926	273635	200536	106101	22	106101	318505	5763	52.86	48.22	32133	106101	5890	106101	49131.0	2715333.9	3	1	11	1	20 + 1 part	312095	0.0	T7-425__pl_3	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.112	280.81	31.2	5890.0	6410.0	-	5890	-	5890	109.4	6046.7	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-425_plasmid	22	18	13	9	4	1	318505	315567	299926	273635	200536	106101	22	106101	318505	4163	52.86	48.93	32133	106101	5890	106101	49131.0	3758940.5	3	1	11	1	18 + 3 part	313613	0.0	T7-425__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	1.0	98.991	1.187	490.6	20.44	4121.0	4892.0	-	4121	-	4121	53.9	4124.3	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-442_plasmid	10	9	7	5	3	1	278010	277187	270546	257046	212146	122183	10	122183	278010	230717	50.72	50.08	46714	122183	20903	43249	72345.3	87174.8	2	1	5	3	2 + 1 part	67825	0.0	T7-442__pl_1	1.0	1.0	43249.0	0.0	0.0	0.0	0.0	90.942	1.002	3.81	1.43	122183.0	210185.0	26232	122183	-	2737	59711.9	71951.8	2	1	-	8	PlaScope_assembly	IndividualPlasmids	spades
T7-442_plasmid	10	9	7	5	3	1	278010	277187	270546	257046	212146	122183	10	122183	278010	68421	50.72	52.23	46714	122183	20903	122183	72345.3	293955.2	2	1	5	1	6 + 1 part	208955	0.0	T7-442__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.722	1.012	11.58	1.45	46714.0	69055.0	-	46714	-	20903	9424.8	38295.1	-	1	-	2	PlaScope_assembly	IndividualPlasmids	spades
T7-475_plasmid	1	1	0	0	0	0	3118	3118	0	0	0	0	1	3118	3118	2991	46.66	46.91	3118	3118	3118	3118	3118.0	3250.4	1	1	1	1	0 + 0 part	0	0.0	T7-475__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.042	0.0	32.07	3118.0	3118.0	3118	3118	3118	3118	3118.0	3250.4	1	1	1	1	PlaScope_assembly	IndividualPlasmids	spades
T7-414_plasmid	17	15	7	3	1	1	147512	146417	115763	88094	53021	53021	17	53021	147512	129623	50.79	51.36	24960	24960	4255	4832	26201.3	29817.2	2	2	11	8	1 + 5 part	27766	0.0	T7-414__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	2.0	90.353	1.022	84.35	2.51	53021.0	119746.0	24960	24960	-	752	25119.5	28586.2	2	2	-	10	PlaScope_assembly	IndividualPlasmids	spades
T7-414_plasmid	17	15	7	3	1	1	147512	146417	115763	88094	53021	53021	17	53021	147512	6849	50.79	50.74	24960	53021	4255	53021	26201.3	564316.0	2	1	11	1	15 + 1 part	141505	0.0	T7-414__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.852	1.022	49.94	0.0	5880.0	6007.0	-	5880	-	-	234.5	5050.4	-	1	-	-	PlaScope_assembly	IndividualPlasmids	spades
T7-414_plasmid	17	15	7	3	1	1	147512	146417	115763	88094	53021	53021	17	53021	147512	4400	50.79	34.16	24960	53021	4255	53021	26201.3	878409.2	2	1	11	1	17 + 0 part	147512	0.0	T7-414__pl_3																								PlaScope_assembly	IndividualPlasmids	spades
T7-414_plasmid	17	15	7	3	1	1	147512	146417	115763	88094	53021	53021	17	53021	147512	4225	50.79	45.04	24960	53021	4255	53021	26201.3	914793.0	2	1	11	1	13 + 3 part	141226	0.0	T7-414__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	2.0	100.0	1.488	859.05	63.63	4318.0	6286.0	-	4318	-	4318	131.7	4597.9	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-414_plasmid	17	15	7	3	1	1	147512	146417	115763	88094	53021	53021	17	53021	147512	4167	50.79	41.71	24960	53021	4255	53021	26201.3	927525.9	2	1	11	1	13 + 3 part	142232	0.0	T7-414__pl_5	0.0	0.0	0.0	0.0	0.0	0.0	1.0	100.0	1.267	719.7	18.94	4294.0	5280.0	-	4294	-	4294	126.8	4488.4	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-414_plasmid	17	15	7	3	1	1	147512	146417	115763	88094	53021	53021	17	53021	147512	4096	50.79	55.54	24960	53021	4255	53021	26201.3	943603.6	2	1	11	1	16 + 0 part	143289	0.0	T7-414__pl_6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.031	0.0	23.68	4223.0	4223.0	-	4223	-	4223	120.9	4353.9	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-457_plasmid	6	5	5	4	1	1	126275	125566	125566	119676	65295	65295	6	65295	126275	125027	50.16	50.41	65295	65295	13514	13514	42111.1	42531.4	1	1	4	4	1 + 0 part	5890	0.0	T7-457__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.69	0.996	0.83	0.83	65295.0	120385.0	65295	65295	13514	13514	41836.4	42254.0	1	1	4	4	PlaScope_assembly	IndividualPlasmids	spades
T7-457_plasmid	6	5	5	4	1	1	126275	125566	125566	119676	65295	65295	6	65295	126275	5763	50.16	48.22	65295	65295	13514	65295	42111.1	922710.1	1	1	4	1	5 + 0 part	120385	0.0	T7-457__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.022	0.0	16.98	5890.0	5890.0	-	5890	-	5890	274.7	6019.8	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-460_plasmid	7	7	6	5	5	1	192474	192474	189244	179376	179376	59080	7	59080	192474	202315	52.89	52.7	31464	31464	25692	9868	37773.8	35936.5	3	3	5	6	1 + 0 part	3230	0.0	T7-460__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.539	1.0	0.0	0.0	59080.0	189244.0	31464	31464	25692	9868	37719.6	35884.9	3	3	5	6	PlaScope_assembly	IndividualPlasmids	spades
T7-460_plasmid	7	7	6	5	5	1	192474	192474	189244	179376	179376	59080	7	59080	192474	3103	52.89	45.67	31464	59080	25692	59080	37773.8	2343049.7	3	1	5	1	6 + 0 part	189244	0.0	T7-460__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.041	0.0	30.96	3230.0	3230.0	-	3230	-	3230	54.2	3362.2	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-439_plasmid	15	12	9	7	3	0	185626	183611	177866	163546	89876	0	15	32117	185626	199626	52.57	52.76	22314	22314	8704	2043	22786.5	21188.5	4	4	8	10	2 + 1 part	12399	0.0	T7-439__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.504	1.003	5.2	0.0	32117.0	173227.0	22314	22314	5616	-	22336.1	20769.6	4	4	8	-	PlaScope_assembly	IndividualPlasmids	spades
T7-439_plasmid	15	12	9	7	3	0	185626	183611	177866	163546	89876	0	15	32117	185626	5763	52.57	48.22	22314	32117	8704	32117	22786.5	733952.4	4	1	8	1	14 + 1 part	178946	0.0	T7-439__pl_2	1.0	1.0	8704.0	1.0	0.0	0.0	0.0	100.0	1.159	3832.34	134.73	6680.0	6680.0	-	6680	-	6680	240.4	7742.9	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-439_plasmid	15	12	9	7	3	0	185626	183611	177866	163546	89876	0	15	32117	185626	3336	52.57	46.97	22314	32117	8704	32117	22786.5	1267915.9	4	1	8	1	13 + 2 part	180598	0.0	T7-439__pl_3	3.0	1.0	8704.0	0.0	0.0	0.0	0.0	100.0	1.507	5210.82	298.33	3347.0	5028.0	-	3347	-	3347	66.2	3683.8	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-439_plasmid	15	12	9	7	3	0	185626	183611	177866	163546	89876	0	15	32117	185626	1916	52.57	51.46	22314	32117	8704	32117	22786.5	2207603.1	4	1	8	1	14 + 0 part	183583	0.0	T7-439__pl_4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	1.066	0.0	48.95	2043.0	2043.0	-	2043	-	2043	22.5	2178.4	-	1	-	1	PlaScope_assembly	IndividualPlasmids	spades
T7-488_plasmid	12	11	7	6	4	1	214845	214296	205256	198313	165665	66091	12	66091	214845	164466	49.42	50.0	33767	36317	16180	29490	38636.2	50471.3	3	2	6	4	2 + 4 part	53789	0.0	T7-488__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	2.0	96.798	1.01	22.38	7.46	66091.0	160856.0	33767	36117	-	16468	33051.4	43175.7	3	2	-	4	PlaScope_assembly	IndividualPlasmids	spades
T7-488_plasmid	12	11	7	6	4	1	214845	214296	205256	198313	165665	66091	12	66091	214845	95003	49.42	49.93	33767	66091	16180	36317	38636.2	87374.1	3	1	6	2	1 + 4 part	120178	0.0	T7-488__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98.079	1.016	11.62	3.17	36317.0	94667.0	-	29490	-	6943	11675.0	26402.5	-	2	-	4	PlaScope_assembly	IndividualPlasmids	spades
T7-493_plasmid	22	19	14	7	3	0	209522	207176	195492	147463	88216	0	22	31535	209522	210520	51.13	51.93	23792	23792	6745	6745	18867.2	18777.8	4	4	13	13	1 + 4 part	34294	0.0	T7-493__pl_1	1.0	1.0	29157.0	0.0	0.0	0.0	1.0	82.125	1.012	149.69	1.71	31535.0	175030.0	11375	11375	-	-	14035.3	13968.8	6	6	-	-	PlaScope_assembly	IndividualPlasmids	spades
T7-493_plasmid	22	19	14	7	3	0	209522	207176	195492	147463	88216	0	22	31535	209522	7921	51.13	54.72	23792	31535	6745	31535	18867.2	499065.2	4	1	13	1	15 + 6 part	202033	0.0	T7-493__pl_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.795	1.089	0.0	0.0	6745.0	7489.0	-	6745	-	122	217.6	5755.3	-	1	-	5	PlaScope_assembly	IndividualPlasmids	spades
T7-482_plasmid	32	29	16	11	3	2	344467	342916	311904	274424	147545	113644	32	62446	344467	263824	52.37	52.81	24791	33901	5353	11950	29984.6	39150.0	4	3	16	8	2 + 6 part	87322	0.0	T7-482__pl_1	0.0	0.0	0.0	0.0	0.0	0.0	3.0	90.918	1.072	203.78	10.5	62446.0	257145.0	10387	23790	-	3336	20908.6	27299.7	6	4	-	16	PlaScope_assembly	IndividualPlasmids	spades
