#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq	SampleID
T7-349__chr	1	5319835	1205159	5319835	100	62.0721	33.8	58.7	T7-349
T7-349__pl_1	1	192171	39086	192171	100	55.7486	34.1	51.3	T7-349
T7-349__pl_2	1	85866	21925	85866	100	70.3733	34	51.2	T7-349
T7-349__pl_3	1	6906	12262	6906	100	480.049	34	56.3	T7-349
T7-349__pl_4	1	5285	13776	5285	100	716.626	34.3	56.5	T7-349
T7-349__pl_5	1	4667	4883	4667	100	280.626	33.8	58.9	T7-349
T7-398__chr	1	5172499	1081229	5171621	99.983	56.8564	33.6	58.7	T7-398
T7-398__pl_1	1	271867	57003	271867	100	56.0844	33.9	53.3	T7-398
T7-398__pl_2	1	6352	8167	6352	100	300.293	34.2	52	T7-398
T7-398__pl_3	1	2348	12034	2348	100	1319.11	34.8	58.3	T7-398
T7-335__chr	1	5564192	1634698	5564192	100	81.4686	33.6	59.2	T7-335
T7-335__pl_1	1	154769	49993	154769	100	90.0349	34	59.6	T7-335
T7-326__chr	1	5172652	1507254	5172652	100	77.4562	34.4	59.2	T7-326
T7-326__pl_1	1	216251	65024	216251	100	79.7985	34.7	58.2	T7-326
T7-326__pl_2	1	1780	25830	1780	100	3564.58	34.3	58.4	T7-326
T7-425__chr	1	5537418	1152511	5537418	100	56.2651	33.9	59.2	T7-425
T7-425__pl_1	1	223855	63191	223855	100	76.0318	34.2	55.9	T7-425
T7-425__pl_2	1	114195	28558	114195	100	67.5659	34.1	58.5	T7-425
T7-425__pl_3	1	5763	3773	5763	100	176.149	34.2	59	T7-425
T7-425__pl_4	1	4163	5956	4163	100	380.577	34.2	51.9	T7-425
T7-475__chr	1	5347706	1873332	5347706	100	90.4061	35	57.6	T7-475
T7-475__pl_1	1	2991	9459	2991	100	800.341	35.5	57.9	T7-475
T7-410__chr	1	5473225	1157481	5473225	100	57.3535	33.7	59	T7-410
T7-410__pl_1	1	240128	60430	240126	99.9992	68.2126	34	55.4	T7-410
T7-410__pl_2	1	54389	26781	54386	99.9945	133.023	34	59.7	T7-410
T7-410__pl_3	1	3852	4339	3852	100	301.263	34.4	59.4	T7-410
T7-410__pl_4	1	3643	2399	3643	100	172.295	34	59	T7-410
T7-410__pl_5	1	3549	6958	3549	100	511.412	34.2	58.8	T7-410
T7-105__chr	1	5690893	1140331	5690893	100	56.722	33.8	58.8	T7-105
T7-105__pl_1	1	63827	16394	63827	100	73.1006	33.9	54.4	T7-105
T7-105__pl_2	1	57802	13202	57802	100	62.4355	34.3	56.8	T7-105
T7-472__chr	1	5399422	1894176	5399422	100	88.4007	35.5	57.4	T7-472
T7-394__chr	1	5391972	2621691	5391972	100	99.364	35.1	58.7	T7-394
T7-394__pl_1	1	168901	91575	168901	100	109.613	35.4	46.1	T7-394
T7-394__pl_2	1	95000	69737	95000	100	149.99	35.4	42.9	T7-394
T7-311__chr	1	5649127	1516869	5649127	100	74.2638	33.9	58.8	T7-311
T7-311__pl_1	1	209689	66957	209689	100	88.1867	34.2	51.5	T7-311
T7-311__pl_2	1	90442	27486	90442	100	84.6771	34.1	52.7	T7-311
T7-311__pl_3	1	85646	21812	85646	100	71.1326	34.4	54.6	T7-311
T7-311__pl_4	1	70146	29323	70146	100	116.291	33.9	53.9	T7-311
T7-311__pl_5	1	66061	30955	66061	100	130.277	33.9	55.6	T7-311
T7-311__pl_6	1	5840	8181	5840	100	381.53	34	59.1	T7-311
T7-311__pl_7	1	4667	5935	4667	100	341.406	33.9	58.9	T7-311
T7-311__pl_8	1	4163	11724	4163	100	760.82	34.2	56.2	T7-311
T7-311__pl_9	1	1916	6629	1916	100	868.176	34.2	58.9	T7-311
T7-378__chr	1	5140847	1386189	5140847	100	74.4833	33.3	59.1	T7-378
T7-378__pl_1	1	212211	60172	212211	100	78.0244	33.6	55.5	T7-378
T7-378__pl_2	1	59829	20837	59829	100	97.0642	33.5	52.6	T7-378
T7-378__pl_3	1	14959	7446	14959	100	139.035	33.2	59.7	T7-378
T7-378__pl_4	1	3549	7195	3549	100	543.258	33.9	58.7	T7-378
T7-402__chr	1	5561288	1904104	5561288	100	93.7804	33.4	59.3	T7-402
T7-402__pl_1	1	106837	36995	106837	100	94.5452	33.7	55.6	T7-402
T7-402__pl_2	1	6126	9745	6126	100	417.618	34	53.6	T7-402
T7-402__pl_3	1	3649	17478	3649	100	1208.38	33.7	57.1	T7-402
T7-402__pl_4	1	3025	18899	3025	100	1603.24	33.6	57.4	T7-402
T7-457__chr	1	5239911	1504301	5239911	100	76.1105	33	58	T7-457
T7-457__pl_1	1	125027	29930	125027	100	63.5107	33.5	57.3	T7-457
T7-457__pl_2	1	5763	8819	5763	100	406.204	33.4	58.4	T7-457
T7-482__chr	1	5339369	1873936	5339369	100	90.8316	35.1	57.5	T7-482
T7-482__pl_1	1	263824	110959	263824	100	108.537	35.4	53.9	T7-482
T7-482__pl_2	1	104460	46007	104460	100	113.544	35.3	52.9	T7-482
T7-482__pl_3	1	4080	5793	4080	100	333.857	35.4	55.6	T7-482
T7-424__chr	1	5418492	1087351	5418492	100	53.9651	33.8	59.2	T7-424
T7-424__pl_1	1	164279	52652	164279	100	85.7043	34.1	58.4	T7-424
T7-488__chr	1	5387074	1637662	5386170	99.9832	77.8437	35.3	57.3	T7-488
T7-488__pl_1	1	164466	56210	164466	100	87.1098	35.5	40.6	T7-488
T7-488__pl_2	1	95003	43454	95003	100	117.188	35.6	36	T7-488
T7-493__chr	1	5702625	936074	5702625	100	44.9736	33	58.5	T7-493
T7-493__pl_1	1	210520	46113	210420	99.9525	54.5767	33.5	52.3	T7-493
T7-493__pl_2	1	7921	642	7919	99.9748	21.8031	33.3	0.525	T7-493
T7-292__chr	1	5467245	1697700	5467245	100	83.4837	34.2	59.1	T7-292
T7-292__pl_1	1	4268	11233	4268	100	672.198	34.7	57.4	T7-292
T7-292__pl_2	1	3317	19525	3317	100	1574.06	34.6	59.4	T7-292
T7-290__chr	1	5371344	1298540	5371344	100	66.8424	33.9	59.2	T7-290
T7-290__pl_1	1	125101	26208	125101	100	58.0326	34.3	57	T7-290
T7-290__pl_2	1	5921	2918	5921	100	134.072	34.2	59.4	T7-290
T7-414__chr	1	5219966	3298679	5219966	100	169.674	33.8	58.5	T7-414
T7-414__pl_1	1	129623	117547	129623	100	241.751	34.1	55.7	T7-414
T7-414__pl_2	1	6849	7673	6849	100	299.962	34	54.3	T7-414
T7-414__pl_3	1	4400	19176	4400	100	1168.15	34.7	59.1	T7-414
T7-414__pl_4	1	4225	29065	4225	100	1764.85	34.4	56.5	T7-414
T7-414__pl_5	1	4167	7971	4167	100	501.126	34.4	59.3	T7-414
T7-414__pl_6	1	4096	14021	4096	100	890.326	33.8	58.9	T7-414
T7-445__chr	1	5274914	1560332	5274914	100	78.8475	32.8	58.1	T7-445
T7-445__pl_1	1	33783	16773	33783	100	131.404	33	58.1	T7-445
T7-445__pl_2	1	4091	9150	4091	100	590.917	33.2	58.2	T7-445
T7-181__chr	1	5260822	1339262	5260822	100	52.7527	34.9	57.6	T7-181
T7-181__pl_1	1	5136	4341	5135	99.9805	179.688	36.2	57.7	T7-181
T7-181__pl_2	1	3631	5396	3631	100	303.979	36.1	56.9	T7-181
T7-179__chr	1	5611532	1029013	5611521	99.9998	37.9807	34.4	57.6	T7-179
T7-179__pl_1	1	73376	20885	73376	100	59.4991	35	50.9	T7-179
T7-179__pl_2	1	37240	7813	37240	100	43.8542	35	48.2	T7-179
T7-179__pl_3	1	7800	5520	7800	100	148.397	35.1	58.1	T7-179
T7-393__chr	1	5234712	2113473	5234712	100	87.1447	35	59.1	T7-393
T7-393__pl_1	1	129768	48237	129768	100	79.756	35.3	55.9	T7-393
T7-393__pl_2	1	108093	24911	108093	100	49.4568	35.4	59.7	T7-393
T7-439__chr	1	5391458	1615146	5391458	100	79.7856	32.9	57.4	T7-439
T7-439__pl_1	1	199626	70204	199626	100	93.5692	33.2	52.2	T7-439
T7-439__pl_2	1	5763	7059	5763	100	320.717	33.4	56.4	T7-439
T7-439__pl_3	1	3336	8331	3336	100	657.891	33.5	57.9	T7-439
T7-439__pl_4	1	1916	20238	1916	100	2653.55	33.1	57.7	T7-439
T7-209__chr	1	5389953	1266709	5389953	100	53.4446	35.1	59	T7-209
T7-209__pl_1	1	157222	39710	157222	100	57.3381	35.5	56.6	T7-209
T7-209__pl_2	1	107736	17700	107736	100	37.482	35.5	59.3	T7-209
T7-209__pl_3	1	54288	34032	54288	100	142.716	35.4	59.5	T7-209
T7-158__chr	1	5317060	1670377	5317060	100	88.0488	34.9	59.2	T7-158
T7-158__pl_1	1	177357	48155	177357	100	75.8027	35.2	59.3	T7-158
T7-180__chr	1	5236348	1424449	5236348	100	56.2871	34.6	57.5	T7-180
T7-180__pl_1	1	127269	53796	127269	100	87.5153	35.1	54.6	T7-180
T7-180__pl_2	1	64997	32894	64997	100	105.894	35.3	55	T7-180
T7-460__chr	1	5408010	1685405	5407492	99.9904	82.0657	33.1	57.9	T7-460
T7-460__pl_1	1	202315	72587	202315	100	94.3188	33.4	56.9	T7-460
T7-460__pl_2	1	3103	8395	3103	100	693.147	33.6	58.1	T7-460
T7-165__chr	1	5550253	1238631	5550253	100	47.0081	33.9	57.4	T7-165
T7-165__pl_1	1	152361	41197	152361	100	57.0666	34.5	49.8	T7-165
T7-165__pl_2	1	114677	45009	114677	100	82.8981	34.4	55.6	T7-165
T7-165__pl_3	1	112707	25368	112707	100	47.7509	34.9	57.1	T7-165
T7-165__pl_4	1	68534	19282	68534	100	59.8889	34.5	41.3	T7-165
T7-165__pl_5	1	5683	2968	5683	100	109.689	35	57.4	T7-165
T7-165__pl_6	1	4470	3523	4470	100	165.787	35.3	57.5	T7-165
T7-165__pl_7	1	2821	9622	2821	100	708.304	35.8	57.4	T7-165
T7-211__chr	1	5175156	1378846	5175156	100	73.8502	33.9	59.3	T7-211
T7-211__pl_1	1	158207	39190	158207	100	68.4563	34.2	59.2	T7-211
T7-211__pl_2	1	2893	7266	2893	100	659.756	34.4	58.9	T7-211
T7-200__chr	1	5163297	1414588	5163297	100	55.9323	34.8	57.4	T7-200
T7-200__pl_1	1	253627	53267	253627	100	42.623	35.9	53.8	T7-200
T7-200__pl_2	1	5764	11340	5764	100	383.342	35.9	55.8	T7-200
T7-200__pl_3	1	5320	5691	5320	100	217.87	35.4	57.6	T7-200
T7-129__chr	1	5279114	1868867	5279114	100	98.65	34.8	59.2	T7-129
T7-129__pl_1	1	58439	44151	58439	100	209.736	35	59.7	T7-129
