reference-ID	query-ID	distance	p-value	shared-hashes	SampleID
T7-036__chr.fasta	T7-036__completeAssembly.fasta	0	0	100000/100000	T7-036
T7-050__chr.fasta	T7-050__chr.fasta	0	0	100000/100000	T7-050
T7-050__chr.fasta	T7-050__completeAssembly.fasta	0	0	100000/100000	T7-050
T7-051__chr.fasta	T7-051__allPlasmids.fasta	0.482221	5.57074e-06	2/100000	T7-051
T7-051__chr.fasta	T7-051__chr.fasta	0	0	100000/100000	T7-051
T7-051__chr.fasta	T7-051__completeAssembly.fasta	0.00067924	0	97207/100000	T7-051
T7-051__chr.fasta	T7-051__pl_1.fasta	0.482221	5.57074e-06	2/100000	T7-051
T7-034__chr.fasta	T7-034__allPlasmids.fasta	0.290168	0	113/100000	T7-034
T7-034__chr.fasta	T7-034__chr.fasta	0	0	100000/100000	T7-034
T7-034__chr.fasta	T7-034__completeAssembly.fasta	0.0025268	0	90172/100000	T7-034
T7-034__chr.fasta	T7-034__pl_1.fasta	0.342027	4.25511e-134	38/100000	T7-034
T7-034__chr.fasta	T7-034__pl_2.fasta	0.294575	0	103/100000	T7-034
T7-034__chr.fasta	T7-034__pl_3.fasta	0.365929	4.2671e-83	23/100000	T7-034
T7-034__chr.fasta	T7-034__pl_4.fasta	1	1	0/100000	T7-034
T7-034__chr.fasta	T7-034__pl_5.fasta	0.33191	8.73323e-210	47/100000	T7-034
T7-034__chr.fasta	T7-034__pl_6.fasta	1	1	0/100000	T7-034
T7-034__chr.fasta	T7-034__pl_7.fasta	1	1	0/100000	T7-034
T7-072__chr.fasta	T7-072__chr.fasta	0	0	100000/100000	T7-072
T7-072__chr.fasta	T7-072__completeAssembly.fasta	0	0	100000/100000	T7-072
T7-089__chr.fasta	T7-089__chr.fasta	0	0	100000/100000	T7-089
T7-089__chr.fasta	T7-089__completeAssembly.fasta	0	0	100000/100000	T7-089
T7-078__chr.fasta	T7-078__allPlasmids.fasta	0.301525	0	89/100000	T7-078
T7-078__chr.fasta	T7-078__chr.fasta	0	0	100000/100000	T7-078
T7-078__chr.fasta	T7-078__completeAssembly.fasta	0.000744453	0	96945/100000	T7-078
T7-078__chr.fasta	T7-078__pl_1.fasta	0.301525	0	89/100000	T7-078
T7-078__chr.fasta	T7-078__pl_2.fasta	1	1	0/100000	T7-078
T7-103__chr.fasta	T7-103__allPlasmids.fasta	0.238523	0	335/100000	T7-103
T7-103__chr.fasta	T7-103__chr.fasta	0	0	100000/100000	T7-103
T7-103__chr.fasta	T7-103__completeAssembly.fasta	0.000768164	0	96850/100000	T7-103
T7-103__chr.fasta	T7-103__pl_1.fasta	0.238523	0	335/100000	T7-103
T7-103__chr.fasta	T7-103__pl_2.fasta	1	1	0/100000	T7-103
T7-085__chr.fasta	T7-085__allPlasmids.fasta	0.275756	0	153/100000	T7-085
T7-085__chr.fasta	T7-085__chr.fasta	0	0	100000/100000	T7-085
T7-085__chr.fasta	T7-085__completeAssembly.fasta	0.00188518	0	92527/100000	T7-085
T7-085__chr.fasta	T7-085__pl_1.fasta	0.283502	0	130/100000	T7-085
T7-085__chr.fasta	T7-085__pl_2.fasta	0.301525	0	89/100000	T7-085
T7-085__chr.fasta	T7-085__pl_3.fasta	0.336143	1.48261e-168	43/100000	T7-085
T7-085__chr.fasta	T7-085__pl_4.fasta	0.375025	4.6279e-89	19/100000	T7-085
T7-085__chr.fasta	T7-085__pl_5.fasta	1	1	0/100000	T7-085
T7-085__chr.fasta	T7-085__pl_6.fasta	1	1	0/100000	T7-085
T7-085__chr.fasta	T7-085__pl_7.fasta	1	1	0/100000	T7-085
T7-085__chr.fasta	T7-085__pl_8.fasta	1	1	0/100000	T7-085
T7-085__chr.fasta	T7-085__pl_9.fasta	1	1	0/100000	T7-085
T7-097__chr.fasta	T7-097__allPlasmids.fasta	0.239237	0	330/100000	T7-097
T7-097__chr.fasta	T7-097__chr.fasta	0	0	100000/100000	T7-097
T7-097__chr.fasta	T7-097__completeAssembly.fasta	0.00144543	0	94194/100000	T7-097
T7-097__chr.fasta	T7-097__pl_1.fasta	0.23796	0	339/100000	T7-097
T7-097__chr.fasta	T7-097__pl_2.fasta	1	1	0/100000	T7-097
T7-097__chr.fasta	T7-097__pl_3.fasta	1	1	0/100000	T7-097
T7-096__chr.fasta	T7-096__allPlasmids.fasta	0.226023	0	436/100000	T7-096
T7-096__chr.fasta	T7-096__chr.fasta	0	0	100000/100000	T7-096
T7-096__chr.fasta	T7-096__completeAssembly.fasta	0.00251015	0	90232/100000	T7-096
T7-096__chr.fasta	T7-096__pl_1.fasta	0.262081	0	204/100000	T7-096
T7-096__chr.fasta	T7-096__pl_2.fasta	0.2381	0	338/100000	T7-096
T7-096__chr.fasta	T7-096__pl_3.fasta	0.26093	0	209/100000	T7-096
T7-105__chr.fasta	T7-105__allPlasmids.fasta	0.291447	0	110/100000	T7-105
T7-105__chr.fasta	T7-105__chr.fasta	0	0	100000/100000	T7-105
T7-105__chr.fasta	T7-105__completeAssembly.fasta	0.000442026	0	98169/100000	T7-105
T7-105__chr.fasta	T7-105__pl_1.fasta	0.309669	2.47033e-323	75/100000	T7-105
T7-105__chr.fasta	T7-105__pl_2.fasta	0.326191	2.63104e-223	53/100000	T7-105
T7-125__chr.fasta	T7-125__allPlasmids.fasta	0.368046	2.13947e-72	22/100000	T7-125
T7-125__chr.fasta	T7-125__chr.fasta	0	0	100000/100000	T7-125
T7-125__chr.fasta	T7-125__completeAssembly.fasta	0.00100973	0	95890/100000	T7-125
T7-125__chr.fasta	T7-125__pl_1.fasta	0.368046	1.23459e-72	22/100000	T7-125
T7-125__chr.fasta	T7-125__pl_2.fasta	1	1	0/100000	T7-125
T7-115__chr.fasta	T7-115__allPlasmids.fasta	0.29743	0	97/100000	T7-115
T7-115__chr.fasta	T7-115__chr.fasta	0	0	100000/100000	T7-115
T7-115__chr.fasta	T7-115__completeAssembly.fasta	0.00126368	0	94896/100000	T7-115
T7-115__chr.fasta	T7-115__pl_1.fasta	0.296942	0	98/100000	T7-115
T7-115__chr.fasta	T7-115__pl_2.fasta	0.462914	9.18473e-11	3/100000	T7-115
T7-115__chr.fasta	T7-115__pl_3.fasta	1	1	0/100000	T7-115
T7-115__chr.fasta	T7-115__pl_4.fasta	1	1	0/100000	T7-115
T7-115__chr.fasta	T7-115__pl_5.fasta	1	1	0/100000	T7-115
T7-133__chr.fasta	T7-133__allPlasmids.fasta	0.255359	0	235/100000	T7-133
T7-133__chr.fasta	T7-133__chr.fasta	0	0	100000/100000	T7-133
T7-133__chr.fasta	T7-133__completeAssembly.fasta	0.00109412	0	95558/100000	T7-133
T7-133__chr.fasta	T7-133__pl_1.fasta	0.254359	0	240/100000	T7-133
T7-133__chr.fasta	T7-133__pl_2.fasta	0.332933	1.38068e-202	46/100000	T7-133
T7-133__chr.fasta	T7-133__pl_3.fasta	0.429909	1.46933e-25	6/100000	T7-133
T7-133__chr.fasta	T7-133__pl_4.fasta	1	1	0/100000	T7-133
T7-133__chr.fasta	T7-133__pl_5.fasta	1	1	0/100000	T7-133
T7-146__chr.fasta	T7-146__allPlasmids.fasta	1	1	0/100000	T7-146
T7-146__chr.fasta	T7-146__chr.fasta	0	0	100000/100000	T7-146
T7-146__chr.fasta	T7-146__completeAssembly.fasta	0.000237961	0	99008/100000	T7-146
T7-146__chr.fasta	T7-146__pl_1.fasta	1	1	0/100000	T7-146
T7-129__chr.fasta	T7-129__allPlasmids.fasta	1	1	0/100000	T7-129
T7-129__chr.fasta	T7-129__chr.fasta	0	0	100000/100000	T7-129
T7-129__chr.fasta	T7-129__completeAssembly.fasta	0.000268926	0	98880/100000	T7-129
T7-129__chr.fasta	T7-129__pl_1.fasta	1	1	0/100000	T7-129
T7-141__chr.fasta	T7-141__allPlasmids.fasta	0.276067	0	152/100000	T7-141
T7-141__chr.fasta	T7-141__chr.fasta	0	0	100000/100000	T7-141
T7-141__chr.fasta	T7-141__completeAssembly.fasta	0.00192505	0	92378/100000	T7-141
T7-141__chr.fasta	T7-141__pl_1.fasta	0.282417	0	133/100000	T7-141
T7-141__chr.fasta	T7-141__pl_2.fasta	0.354894	2.43665e-106	29/100000	T7-141
T7-141__chr.fasta	T7-141__pl_3.fasta	1	1	0/100000	T7-141
T7-141__chr.fasta	T7-141__pl_4.fasta	0.405585	1.41822e-36	10/100000	T7-141
T7-153__chr.fasta	T7-153__allPlasmids.fasta	0.245045	0	292/100000	T7-153
T7-153__chr.fasta	T7-153__chr.fasta	0	0	100000/100000	T7-153
T7-153__chr.fasta	T7-153__completeAssembly.fasta	0.000918724	0	96250/100000	T7-153
T7-153__chr.fasta	T7-153__pl_1.fasta	0.245045	0	292/100000	T7-153
T7-158__chr.fasta	T7-158__allPlasmids.fasta	0.482221	7.59474e-06	2/100000	T7-158
T7-158__chr.fasta	T7-158__chr.fasta	0	0	100000/100000	T7-158
T7-158__chr.fasta	T7-158__completeAssembly.fasta	0.000779908	0	96803/100000	T7-158
T7-158__chr.fasta	T7-158__pl_1.fasta	0.482221	7.59474e-06	2/100000	T7-158
T7-181__chr.fasta	T7-181__allPlasmids.fasta	1	1	0/100000	T7-181
T7-181__chr.fasta	T7-181__chr.fasta	0	0	100000/100000	T7-181
T7-181__chr.fasta	T7-181__completeAssembly.fasta	3.93344e-05	0	99835/100000	T7-181
T7-181__chr.fasta	T7-181__pl_1.fasta	1	1	0/100000	T7-181
T7-181__chr.fasta	T7-181__pl_2.fasta	1	1	0/100000	T7-181
T7-179__chr.fasta	T7-179__allPlasmids.fasta	0.29059	0	112/100000	T7-179
T7-179__chr.fasta	T7-179__chr.fasta	0	0	100000/100000	T7-179
T7-179__chr.fasta	T7-179__completeAssembly.fasta	0.000399735	0	98342/100000	T7-179
T7-179__chr.fasta	T7-179__pl_1.fasta	0.291447	0	110/100000	T7-179
T7-179__chr.fasta	T7-179__pl_2.fasta	0.358296	8.56695e-112	27/100000	T7-179
T7-179__chr.fasta	T7-179__pl_3.fasta	1	1	0/100000	T7-179
T7-185__chr.fasta	T7-185__allPlasmids.fasta	0.289333	0	115/100000	T7-185
T7-185__chr.fasta	T7-185__chr.fasta	0	0	100000/100000	T7-185
T7-185__chr.fasta	T7-185__completeAssembly.fasta	0.00123564	0	95005/100000	T7-185
T7-185__chr.fasta	T7-185__pl_1.fasta	0.302063	0	88/100000	T7-185
T7-185__chr.fasta	T7-185__pl_2.fasta	1	1	0/100000	T7-185
T7-185__chr.fasta	T7-185__pl_3.fasta	0.322728	1.2354e-244	57/100000	T7-185
T7-189__chr.fasta	T7-189__allPlasmids.fasta	0.212176	0	584/100000	T7-189
T7-189__chr.fasta	T7-189__chr.fasta	0	0	100000/100000	T7-189
T7-189__chr.fasta	T7-189__completeAssembly.fasta	0.00135275	0	94551/100000	T7-189
T7-189__chr.fasta	T7-189__pl_1.fasta	0.219248	0	503/100000	T7-189
T7-189__chr.fasta	T7-189__pl_2.fasta	0.268294	0	179/100000	T7-189
T7-189__chr.fasta	T7-189__pl_3.fasta	0.29743	0	97/100000	T7-189
T7-189__chr.fasta	T7-189__pl_4.fasta	0.312277	0	71/100000	T7-189
T7-189__chr.fasta	T7-189__pl_5.fasta	0.313636	0	69/100000	T7-189
T7-189__chr.fasta	T7-189__pl_6.fasta	1	1	0/100000	T7-189
T7-165__chr.fasta	T7-165__allPlasmids.fasta	0.303713	2.19425e-300	85/100000	T7-165
T7-165__chr.fasta	T7-165__chr.fasta	0	0	100000/100000	T7-165
T7-165__chr.fasta	T7-165__completeAssembly.fasta	0.00178444	0	92905/100000	T7-165
T7-165__chr.fasta	T7-165__pl_1.fasta	0.309038	6.72298e-300	76/100000	T7-165
T7-165__chr.fasta	T7-165__pl_2.fasta	0.462914	2.77337e-09	3/100000	T7-165
T7-165__chr.fasta	T7-165__pl_3.fasta	0.356564	5.15293e-103	28/100000	T7-165
T7-165__chr.fasta	T7-165__pl_4.fasta	0.332933	7.42742e-188	46/100000	T7-165
T7-165__chr.fasta	T7-165__pl_5.fasta	1	1	0/100000	T7-165
T7-165__chr.fasta	T7-165__pl_6.fasta	1	1	0/100000	T7-165
T7-165__chr.fasta	T7-165__pl_7.fasta	1	1	0/100000	T7-165
T7-211__chr.fasta	T7-211__allPlasmids.fasta	0.389565	5.82199e-46	14/100000	T7-211
T7-211__chr.fasta	T7-211__chr.fasta	0	0	100000/100000	T7-211
T7-211__chr.fasta	T7-211__completeAssembly.fasta	0.00073448	0	96985/100000	T7-211
T7-211__chr.fasta	T7-211__pl_1.fasta	0.389565	4.55214e-46	14/100000	T7-211
T7-211__chr.fasta	T7-211__pl_2.fasta	1	1	0/100000	T7-211
T7-200__chr.fasta	T7-200__allPlasmids.fasta	0.245208	0	291/100000	T7-200
T7-200__chr.fasta	T7-200__chr.fasta	0	0	100000/100000	T7-200
T7-200__chr.fasta	T7-200__completeAssembly.fasta	0.00111579	0	95473/100000	T7-200
T7-200__chr.fasta	T7-200__pl_1.fasta	0.245045	0	292/100000	T7-200
T7-200__chr.fasta	T7-200__pl_2.fasta	1	1	0/100000	T7-200
T7-200__chr.fasta	T7-200__pl_3.fasta	1	1	0/100000	T7-200
T7-225__chr.fasta	T7-225__allPlasmids.fasta	0.317965	2.6561e-229	63/100000	T7-225
T7-225__chr.fasta	T7-225__chr.fasta	0	0	100000/100000	T7-225
T7-225__chr.fasta	T7-225__completeAssembly.fasta	0.00109131	0	95569/100000	T7-225
T7-225__chr.fasta	T7-225__pl_1.fasta	0.317965	5.61377e-239	63/100000	T7-225
T7-225__chr.fasta	T7-225__pl_2.fasta	1	1	0/100000	T7-225
T7-209__chr.fasta	T7-209__allPlasmids.fasta	0.356564	8.23865e-91	28/100000	T7-209
T7-209__chr.fasta	T7-209__chr.fasta	0	0	100000/100000	T7-209
T7-209__chr.fasta	T7-209__completeAssembly.fasta	0.00136311	0	94511/100000	T7-209
T7-209__chr.fasta	T7-209__pl_1.fasta	0.360092	2.8278e-91	26/100000	T7-209
T7-209__chr.fasta	T7-209__pl_2.fasta	0.515228	0.00239875	1/100000	T7-209
T7-209__chr.fasta	T7-209__pl_3.fasta	0.515228	0.00122131	1/100000	T7-209
T7-259__chr.fasta	T7-259__allPlasmids.fasta	0.306007	4.41055e-311	81/100000	T7-259
T7-259__chr.fasta	T7-259__chr.fasta	0	0	100000/100000	T7-259
T7-259__chr.fasta	T7-259__completeAssembly.fasta	0.000880199	0	96403/100000	T7-259
T7-259__chr.fasta	T7-259__pl_1.fasta	0.306007	4.41055e-311	81/100000	T7-259
T7-242__chr.fasta	T7-242__allPlasmids.fasta	0.239094	0	331/100000	T7-242
T7-242__chr.fasta	T7-242__chr.fasta	0	0	100000/100000	T7-242
T7-242__chr.fasta	T7-242__completeAssembly.fasta	0.00142852	0	94259/100000	T7-242
T7-242__chr.fasta	T7-242__pl_1.fasta	0.238382	0	336/100000	T7-242
T7-242__chr.fasta	T7-242__pl_2.fasta	1	1	0/100000	T7-242
T7-242__chr.fasta	T7-242__pl_3.fasta	0.383207	2.15138e-61	16/100000	T7-242
T7-242__chr.fasta	T7-242__pl_4.fasta	1	1	0/100000	T7-242
T7-242__chr.fasta	T7-242__pl_5.fasta	1	1	0/100000	T7-242
T7-240__chr.fasta	T7-240__allPlasmids.fasta	1	1	0/100000	T7-240
T7-240__chr.fasta	T7-240__chr.fasta	0	0	100000/100000	T7-240
T7-240__chr.fasta	T7-240__completeAssembly.fasta	2.00126e-05	0	99916/100000	T7-240
T7-240__chr.fasta	T7-240__pl_1.fasta	1	1	0/100000	T7-240
T7-262__chr.fasta	T7-262__allPlasmids.fasta	1	1	0/100000	T7-262
T7-262__chr.fasta	T7-262__chr.fasta	0	0	100000/100000	T7-262
T7-262__chr.fasta	T7-262__completeAssembly.fasta	0.000500143	0	97932/100000	T7-262
T7-262__chr.fasta	T7-262__pl_1.fasta	1	1	0/100000	T7-262
T7-234__chr.fasta	T7-234__allPlasmids.fasta	0.299948	0	92/100000	T7-234
T7-234__chr.fasta	T7-234__chr.fasta	0	0	100000/100000	T7-234
T7-234__chr.fasta	T7-234__completeAssembly.fasta	0.00100441	0	95911/100000	T7-234
T7-234__chr.fasta	T7-234__pl_1.fasta	0.302063	0	88/100000	T7-234
T7-234__chr.fasta	T7-234__pl_2.fasta	0.325302	9.57411e-221	54/100000	T7-234
T7-234__chr.fasta	T7-234__pl_3.fasta	1	1	0/100000	T7-234
T7-264__chr.fasta	T7-264__chr.fasta	0	0	100000/100000	T7-264
T7-264__chr.fasta	T7-264__completeAssembly.fasta	0	0	100000/100000	T7-264
T7-286__chr.fasta	T7-286__chr.fasta	0	0	100000/100000	T7-286
T7-286__chr.fasta	T7-286__completeAssembly.fasta	0	0	100000/100000	T7-286
T7-273__chr.fasta	T7-273__allPlasmids.fasta	1	1	0/100000	T7-273
T7-273__chr.fasta	T7-273__chr.fasta	0	0	100000/100000	T7-273
T7-273__chr.fasta	T7-273__completeAssembly.fasta	0.000591295	0	97562/100000	T7-273
T7-273__chr.fasta	T7-273__pl_1.fasta	1	1	0/100000	T7-273
T7-273__chr.fasta	T7-273__pl_2.fasta	1	1	0/100000	T7-273
T7-289__chr.fasta	T7-289__allPlasmids.fasta	0.288513	0	117/100000	T7-289
T7-289__chr.fasta	T7-289__chr.fasta	0	0	100000/100000	T7-289
T7-289__chr.fasta	T7-289__completeAssembly.fasta	0.000597967	0	97535/100000	T7-289
T7-289__chr.fasta	T7-289__pl_1.fasta	0.288513	0	117/100000	T7-289
T7-267__chr.fasta	T7-267__allPlasmids.fasta	0.256588	0	229/100000	T7-267
T7-267__chr.fasta	T7-267__chr.fasta	0	0	100000/100000	T7-267
T7-267__chr.fasta	T7-267__completeAssembly.fasta	0.00241084	0	90591/100000	T7-267
T7-267__chr.fasta	T7-267__pl_1.fasta	0.255359	0	235/100000	T7-267
T7-267__chr.fasta	T7-267__pl_2.fasta	0.482221	4.33254e-06	2/100000	T7-267
T7-267__chr.fasta	T7-267__pl_3.fasta	1	1	0/100000	T7-267
T7-292__chr.fasta	T7-292__allPlasmids.fasta	1	1	0/100000	T7-292
T7-292__chr.fasta	T7-292__chr.fasta	0	0	100000/100000	T7-292
T7-292__chr.fasta	T7-292__completeAssembly.fasta	3.45614e-05	0	99855/100000	T7-292
T7-292__chr.fasta	T7-292__pl_1.fasta	1	1	0/100000	T7-292
T7-292__chr.fasta	T7-292__pl_2.fasta	1	1	0/100000	T7-292
T7-296__chr.fasta	T7-296__allPlasmids.fasta	0.215536	0	544/100000	T7-296
T7-296__chr.fasta	T7-296__chr.fasta	0	0	100000/100000	T7-296
T7-296__chr.fasta	T7-296__completeAssembly.fasta	0.00144595	0	94192/100000	T7-296
T7-296__chr.fasta	T7-296__pl_1.fasta	0.215973	0	539/100000	T7-296
T7-296__chr.fasta	T7-296__pl_2.fasta	0.276067	0	152/100000	T7-296
T7-296__chr.fasta	T7-296__pl_3.fasta	0.354894	1.85034e-122	29/100000	T7-296
T7-296__chr.fasta	T7-296__pl_4.fasta	0.462914	2.17272e-13	3/100000	T7-296
T7-296__chr.fasta	T7-296__pl_5.fasta	1	1	0/100000	T7-296
T7-290__chr.fasta	T7-290__allPlasmids.fasta	0.401047	3.14228e-36	11/100000	T7-290
T7-290__chr.fasta	T7-290__chr.fasta	0	0	100000/100000	T7-290
T7-290__chr.fasta	T7-290__completeAssembly.fasta	0.000538266	0	97777/100000	T7-290
T7-290__chr.fasta	T7-290__pl_1.fasta	0.401047	1.91215e-36	11/100000	T7-290
T7-290__chr.fasta	T7-290__pl_2.fasta	1	1	0/100000	T7-290
T7-326__chr.fasta	T7-326__allPlasmids.fasta	0.372583	1.43761e-65	20/100000	T7-326
T7-326__chr.fasta	T7-326__chr.fasta	0	0	100000/100000	T7-326
T7-326__chr.fasta	T7-326__completeAssembly.fasta	0.000961384	0	96081/100000	T7-326
T7-326__chr.fasta	T7-326__pl_1.fasta	0.372583	1.22835e-65	20/100000	T7-326
T7-326__chr.fasta	T7-326__pl_2.fasta	1	1	0/100000	T7-326
T7-333__chr.fasta	T7-333__chr.fasta	0	0	100000/100000	T7-333
T7-333__chr.fasta	T7-333__completeAssembly.fasta	0	0	100000/100000	T7-333
T7-311__chr.fasta	T7-311__allPlasmids.fasta	0.243446	0	302/100000	T7-311
T7-311__chr.fasta	T7-311__chr.fasta	0	0	100000/100000	T7-311
T7-311__chr.fasta	T7-311__completeAssembly.fasta	0.00185607	0	92636/100000	T7-311
T7-311__chr.fasta	T7-311__pl_1.fasta	0.253769	0	243/100000	T7-311
T7-311__chr.fasta	T7-311__pl_2.fasta	0.340791	4.25229e-152	39/100000	T7-311
T7-311__chr.fasta	T7-311__pl_3.fasta	0.287309	0	120/100000	T7-311
T7-311__chr.fasta	T7-311__pl_4.fasta	0.317216	3.30905e-269	64/100000	T7-311
T7-311__chr.fasta	T7-311__pl_5.fasta	1	1	0/100000	T7-311
T7-311__chr.fasta	T7-311__pl_6.fasta	1	1	0/100000	T7-311
T7-311__chr.fasta	T7-311__pl_7.fasta	1	1	0/100000	T7-311
T7-311__chr.fasta	T7-311__pl_8.fasta	0.405585	1.5786e-47	10/100000	T7-311
T7-311__chr.fasta	T7-311__pl_9.fasta	1	1	0/100000	T7-311
T7-335__chr.fasta	T7-335__allPlasmids.fasta	0.462914	6.67188e-09	3/100000	T7-335
T7-335__chr.fasta	T7-335__chr.fasta	0	0	100000/100000	T7-335
T7-335__chr.fasta	T7-335__completeAssembly.fasta	0.000655162	0	97304/100000	T7-335
T7-335__chr.fasta	T7-335__pl_1.fasta	0.462914	6.67188e-09	3/100000	T7-335
T7-349__chr.fasta	T7-349__allPlasmids.fasta	0.229055	0	409/100000	T7-349
T7-349__chr.fasta	T7-349__chr.fasta	0	0	100000/100000	T7-349
T7-349__chr.fasta	T7-349__completeAssembly.fasta	0.00110584	0	95512/100000	T7-349
T7-349__chr.fasta	T7-349__pl_1.fasta	0.23524	0	359/100000	T7-349
T7-349__chr.fasta	T7-349__pl_2.fasta	0.274227	0	158/100000	T7-349
T7-349__chr.fasta	T7-349__pl_3.fasta	0.383207	6.38629e-75	16/100000	T7-349
T7-349__chr.fasta	T7-349__pl_4.fasta	0.37026	9.05997e-103	21/100000	T7-349
T7-349__chr.fasta	T7-349__pl_5.fasta	1	1	0/100000	T7-349
T7-365__chr.fasta	T7-365__allPlasmids.fasta	0.289333	0	115/100000	T7-365
T7-365__chr.fasta	T7-365__chr.fasta	0	0	100000/100000	T7-365
T7-365__chr.fasta	T7-365__completeAssembly.fasta	0.00169963	0	93225/100000	T7-365
T7-365__chr.fasta	T7-365__pl_1.fasta	0.285367	0	125/100000	T7-365
T7-365__chr.fasta	T7-365__pl_2.fasta	1	1	0/100000	T7-365
T7-365__chr.fasta	T7-365__pl_3.fasta	0.33191	2.32646e-190	47/100000	T7-365
T7-365__chr.fasta	T7-365__pl_4.fasta	1	1	0/100000	T7-365
T7-365__chr.fasta	T7-365__pl_5.fasta	1	1	0/100000	T7-365
T7-365__chr.fasta	T7-365__pl_6.fasta	1	1	0/100000	T7-365
T7-393__chr.fasta	T7-393__allPlasmids.fasta	0.315036	1.772e-248	67/100000	T7-393
T7-393__chr.fasta	T7-393__chr.fasta	0	0	100000/100000	T7-393
T7-393__chr.fasta	T7-393__completeAssembly.fasta	0.00105263	0	95721/100000	T7-393
T7-393__chr.fasta	T7-393__pl_1.fasta	0.314331	6.68306e-270	68/100000	T7-393
T7-393__chr.fasta	T7-393__pl_2.fasta	1	1	0/100000	T7-393
T7-378__chr.fasta	T7-378__allPlasmids.fasta	0.239094	0	331/100000	T7-378
T7-378__chr.fasta	T7-378__chr.fasta	0	0	100000/100000	T7-378
T7-378__chr.fasta	T7-378__completeAssembly.fasta	0.00117894	0	95226/100000	T7-378
T7-378__chr.fasta	T7-378__pl_1.fasta	0.246699	0	282/100000	T7-378
T7-378__chr.fasta	T7-378__pl_2.fasta	0.274832	0	156/100000	T7-378
T7-378__chr.fasta	T7-378__pl_3.fasta	1	1	0/100000	T7-378
T7-378__chr.fasta	T7-378__pl_4.fasta	1	1	0/100000	T7-378
T7-410__chr.fasta	T7-410__allPlasmids.fasta	0.23796	0	339/100000	T7-410
T7-410__chr.fasta	T7-410__chr.fasta	0	0	100000/100000	T7-410
T7-410__chr.fasta	T7-410__completeAssembly.fasta	0.00119149	0	95177/100000	T7-410
T7-410__chr.fasta	T7-410__pl_1.fasta	0.237403	0	343/100000	T7-410
T7-410__chr.fasta	T7-410__pl_2.fasta	1	1	0/100000	T7-410
T7-410__chr.fasta	T7-410__pl_3.fasta	1	1	0/100000	T7-410
T7-410__chr.fasta	T7-410__pl_4.fasta	0.482221	3.4258e-09	2/100000	T7-410
T7-410__chr.fasta	T7-410__pl_5.fasta	1	1	0/100000	T7-410
T7-398__chr.fasta	T7-398__allPlasmids.fasta	0.23699	0	346/100000	T7-398
T7-398__chr.fasta	T7-398__chr.fasta	0	0	100000/100000	T7-398
T7-398__chr.fasta	T7-398__completeAssembly.fasta	0.00113264	0	95407/100000	T7-398
T7-398__chr.fasta	T7-398__pl_1.fasta	0.236853	0	347/100000	T7-398
T7-398__chr.fasta	T7-398__pl_2.fasta	1	1	0/100000	T7-398
T7-398__chr.fasta	T7-398__pl_3.fasta	1	1	0/100000	T7-398
T7-402__chr.fasta	T7-402__allPlasmids.fasta	0.337263	5.16009e-160	42/100000	T7-402
T7-402__chr.fasta	T7-402__chr.fasta	0	0	100000/100000	T7-402
T7-402__chr.fasta	T7-402__completeAssembly.fasta	0.000494002	0	97957/100000	T7-402
T7-402__chr.fasta	T7-402__pl_1.fasta	0.337263	4.89643e-162	42/100000	T7-402
T7-402__chr.fasta	T7-402__pl_2.fasta	1	1	0/100000	T7-402
T7-402__chr.fasta	T7-402__pl_3.fasta	1	1	0/100000	T7-402
T7-402__chr.fasta	T7-402__pl_4.fasta	1	1	0/100000	T7-402
T7-414__chr.fasta	T7-414__allPlasmids.fasta	0.269369	0	175/100000	T7-414
T7-414__chr.fasta	T7-414__chr.fasta	0	0	100000/100000	T7-414
T7-414__chr.fasta	T7-414__completeAssembly.fasta	0.000632854	0	97394/100000	T7-414
T7-414__chr.fasta	T7-414__pl_1.fasta	0.271879	0	166/100000	T7-414
T7-414__chr.fasta	T7-414__pl_2.fasta	0.383207	5.59193e-75	16/100000	T7-414
T7-414__chr.fasta	T7-414__pl_3.fasta	1	1	0/100000	T7-414
T7-414__chr.fasta	T7-414__pl_4.fasta	1	1	0/100000	T7-414
T7-414__chr.fasta	T7-414__pl_5.fasta	1	1	0/100000	T7-414
T7-414__chr.fasta	T7-414__pl_6.fasta	1	1	0/100000	T7-414
T7-424__chr.fasta	T7-424__allPlasmids.fasta	0.307802	3.63711e-306	78/100000	T7-424
T7-424__chr.fasta	T7-424__chr.fasta	0	0	100000/100000	T7-424
T7-424__chr.fasta	T7-424__completeAssembly.fasta	0.000689179	0	97167/100000	T7-424
T7-424__chr.fasta	T7-424__pl_1.fasta	0.307802	3.63711e-306	78/100000	T7-424
T7-394__chr.fasta	T7-394__allPlasmids.fasta	0.271593	0	167/100000	T7-394
T7-394__chr.fasta	T7-394__chr.fasta	0	0	100000/100000	T7-394
T7-394__chr.fasta	T7-394__completeAssembly.fasta	0.000944458	0	96148/100000	T7-394
T7-394__chr.fasta	T7-394__pl_1.fasta	0.29059	0	112/100000	T7-394
T7-394__chr.fasta	T7-394__pl_2.fasta	0.309038	3.58149e-315	76/100000	T7-394
T7-442__chr.fasta	T7-442__allPlasmids.fasta	0.259145	0	217/100000	T7-442
T7-442__chr.fasta	T7-442__chr.fasta	0	0	100000/100000	T7-442
T7-442__chr.fasta	T7-442__completeAssembly.fasta	0.00127141	0	94866/100000	T7-442
T7-442__chr.fasta	T7-442__pl_1.fasta	0.261617	0	206/100000	T7-442
