#name	length	SampleID	AssemblyType
NODE_2238_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2239_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2240_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2241_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2242_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2243_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2244_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2245_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2246_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2247_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2248_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2249_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2250_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2251_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2252_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2253_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2254_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2255_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2256_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2257_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2258_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2259_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2260_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2261_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2262_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2263_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2264_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2265_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2266_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2267_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2268_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2269_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2270_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2271_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2272_length_457_cov_1.054545	457	T7-394	SROnlyAssembly
NODE_2273_length_457_cov_1.051515	457	T7-394	SROnlyAssembly
NODE_2274_length_457_cov_1.036364	457	T7-394	SROnlyAssembly
NODE_2275_length_457_cov_1.033333	457	T7-394	SROnlyAssembly
NODE_2276_length_457_cov_1.015152	457	T7-394	SROnlyAssembly
NODE_2277_length_457_cov_1.006061	457	T7-394	SROnlyAssembly
NODE_2278_length_457_cov_1.006061	457	T7-394	SROnlyAssembly
NODE_2279_length_457_cov_0.987879	457	T7-394	SROnlyAssembly
NODE_2280_length_457_cov_0.966667	457	T7-394	SROnlyAssembly
NODE_2281_length_457_cov_0.963636	457	T7-394	SROnlyAssembly
NODE_2282_length_457_cov_0.848485	457	T7-394	SROnlyAssembly
NODE_2283_length_457_cov_0.721212	457	T7-394	SROnlyAssembly
NODE_2284_length_456_cov_1.221884	456	T7-394	SROnlyAssembly
NODE_2285_length_456_cov_1.097264	456	T7-394	SROnlyAssembly
NODE_2286_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2287_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2288_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2289_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2290_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2291_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2292_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2293_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2294_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2295_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2296_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2297_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2298_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2299_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2300_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2301_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2302_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2303_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2304_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2305_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2306_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2307_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2308_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2309_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2310_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2311_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2312_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2313_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2314_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2315_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2316_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2317_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2318_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2319_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2320_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2321_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2322_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2323_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2324_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2325_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2326_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2327_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2328_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2329_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2330_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2331_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2332_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2333_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2334_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2335_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2336_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2337_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2338_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2339_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2340_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2341_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2342_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2343_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2344_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2345_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2346_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2347_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2348_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2349_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2350_length_456_cov_1.057751	456	T7-394	SROnlyAssembly
NODE_2351_length_456_cov_1.054711	456	T7-394	SROnlyAssembly
NODE_2352_length_456_cov_1.054711	456	T7-394	SROnlyAssembly
NODE_2353_length_456_cov_1.045593	456	T7-394	SROnlyAssembly
NODE_2354_length_456_cov_1.042553	456	T7-394	SROnlyAssembly
NODE_2355_length_456_cov_1.036474	456	T7-394	SROnlyAssembly
NODE_2356_length_456_cov_1.024316	456	T7-394	SROnlyAssembly
NODE_2357_length_456_cov_1.018237	456	T7-394	SROnlyAssembly
NODE_2358_length_456_cov_1.012158	456	T7-394	SROnlyAssembly
NODE_2359_length_456_cov_1.012158	456	T7-394	SROnlyAssembly
NODE_2360_length_456_cov_0.671733	456	T7-394	SROnlyAssembly
NODE_2361_length_455_cov_1.067073	455	T7-394	SROnlyAssembly
NODE_2362_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2363_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2364_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2365_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2366_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2367_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2368_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2369_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2370_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2371_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2372_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2373_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2374_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2375_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2376_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2377_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2378_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2379_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2380_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2381_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2382_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2383_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2384_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2385_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2386_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2387_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2388_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2389_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2390_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2391_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2392_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2393_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2394_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2395_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2396_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2397_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2398_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2399_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2400_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2401_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2402_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2403_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2404_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2405_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2406_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2407_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2408_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2409_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2410_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2411_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2412_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2413_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2414_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2415_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2416_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2417_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2418_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2419_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2420_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2421_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2422_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2423_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2424_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2425_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2426_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2427_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2428_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2429_length_455_cov_1.060976	455	T7-394	SROnlyAssembly
NODE_2430_length_455_cov_1.057927	455	T7-394	SROnlyAssembly
NODE_2431_length_455_cov_1.027439	455	T7-394	SROnlyAssembly
NODE_2432_length_455_cov_1.012195	455	T7-394	SROnlyAssembly
NODE_2433_length_455_cov_0.984756	455	T7-394	SROnlyAssembly
NODE_2434_length_455_cov_0.966463	455	T7-394	SROnlyAssembly
NODE_2435_length_455_cov_0.954268	455	T7-394	SROnlyAssembly
NODE_2436_length_455_cov_0.929878	455	T7-394	SROnlyAssembly
NODE_2437_length_455_cov_0.719512	455	T7-394	SROnlyAssembly
NODE_2438_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2439_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2440_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2441_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2442_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2443_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2444_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2445_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2446_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2447_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2448_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2449_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2450_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2451_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2452_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2453_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2454_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2455_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2456_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2457_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2458_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2459_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2460_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2461_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2462_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2463_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2464_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2465_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2466_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2467_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2468_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2469_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2470_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2471_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2472_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2473_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2474_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2475_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2476_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2477_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2478_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2479_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2480_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2481_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2482_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2483_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2484_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2485_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2486_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2487_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2488_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2489_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2490_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2491_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2492_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2493_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2494_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2495_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2496_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2497_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2498_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2499_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2500_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2501_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2502_length_454_cov_1.064220	454	T7-394	SROnlyAssembly
NODE_2503_length_454_cov_1.024465	454	T7-394	SROnlyAssembly
NODE_2504_length_454_cov_0.969419	454	T7-394	SROnlyAssembly
NODE_2505_length_454_cov_0.923547	454	T7-394	SROnlyAssembly
NODE_2506_length_454_cov_0.920489	454	T7-394	SROnlyAssembly
NODE_2507_length_453_cov_1.134969	453	T7-394	SROnlyAssembly
NODE_2508_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2509_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2510_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2511_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2512_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2513_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2514_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2515_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2516_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2517_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2518_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2519_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2520_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2521_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2522_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2523_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2524_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2525_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2526_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2527_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2528_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2529_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2530_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2531_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2532_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2533_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2534_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2535_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2536_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2537_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2538_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2539_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2540_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2541_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2542_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2543_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2544_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2545_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2546_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2547_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2548_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2549_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2550_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2551_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2552_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2553_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2554_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2555_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2556_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2557_length_453_cov_1.067485	453	T7-394	SROnlyAssembly
NODE_2558_length_453_cov_1.058282	453	T7-394	SROnlyAssembly
NODE_2559_length_453_cov_1.052147	453	T7-394	SROnlyAssembly
NODE_2560_length_453_cov_1.049080	453	T7-394	SROnlyAssembly
NODE_2561_length_453_cov_1.046012	453	T7-394	SROnlyAssembly
NODE_2562_length_453_cov_1.039877	453	T7-394	SROnlyAssembly
NODE_2563_length_453_cov_1.027607	453	T7-394	SROnlyAssembly
NODE_2564_length_453_cov_1.015337	453	T7-394	SROnlyAssembly
NODE_2565_length_453_cov_1.000000	453	T7-394	SROnlyAssembly
NODE_2566_length_453_cov_0.981595	453	T7-394	SROnlyAssembly
NODE_2567_length_453_cov_0.886503	453	T7-394	SROnlyAssembly
NODE_2568_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2569_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2570_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2571_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2572_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2573_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2574_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2575_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2576_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2577_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2578_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2579_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2580_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2581_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2582_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2583_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2584_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2585_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2586_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2587_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2588_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2589_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2590_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2591_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2592_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2593_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2594_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2595_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2596_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2597_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2598_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
NODE_2599_length_452_cov_1.070769	452	T7-394	SROnlyAssembly
