Assembly	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	Reference length	GC (%)	Reference GC (%)	N50	NG50	N90	NG90	auN	auNG	L50	LG50	L90	LG90	# misassemblies	# misassembled contigs	Misassembled contigs length	# local misassemblies	# scaffold gap ext. mis.	# scaffold gap loc. mis.	# unaligned mis. contigs	# unaligned contigs	Unaligned length	Genome fraction (%)	Duplication ratio	# N's per 100 kbp	# mismatches per 100 kbp	# indels per 100 kbp	Largest alignment	Total aligned length	NA50	NGA50	NA90	NGA90	auNA	auNGA	LA50	LGA50	LA90	LGA90	QuastReferenceSequence	ToolName	QuastType	SRAssemblerUsed
T7-165_SPAdescontigs	410	84	60	48	36	30	6033905	5915951	5855376	5773872	5600656	5401717	97	730430	5925042	152361	56.96	52.1	206310	730430	56471	730430	293266.7	11404608.3	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	47 + 34 part	5770710	97.498	1.039	0.0	49.24	1.3	37180.0	154332.0	-	16398	-	2843	514.4	20003.8	-	3	-	10	T7-165__pl_1	spades	IndividualPlasmids	spades
T7-165_SPAdescontigs	410	84	60	48	36	30	6033905	5915951	5855376	5773872	5600656	5401717	97	730430	5925042	114677	56.96	52.46	206310	730430	56471	730430	293266.7	15152275.7	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	68 + 15 part	5807059	97.758	1.05	0.0	90.87	2.55	63026.0	117747.0	-	63026	-	4574	740.7	38272.1	-	1	-	7	T7-165__pl_2	spades	IndividualPlasmids	spades
T7-165_SPAdescontigs	410	84	60	48	36	30	6033905	5915951	5855376	5773872	5600656	5401717	97	730430	5925042	112707	56.96	48.73	206310	730430	56471	730430	293266.7	15417121.6	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87 + 8 part	5812362	99.172	1.008	0.0	0.0	0.89	101287.0	112680.0	-	101287	-	9440	1746.7	91825.7	-	1	-	2	T7-165__pl_3	spades	IndividualPlasmids	spades
T7-165_SPAdescontigs	410	84	60	48	36	30	6033905	5915951	5855376	5773872	5600656	5401717	97	730430	5925042	68534	56.96	52.48	206310	730430	56471	730430	293266.7	25354094.6	8	1	29	1	2.0	1.0	4876.0	0.0	0.0	0.0	1.0	67 + 19 part	5850972	97.168	1.109	0.0	245.14	5.42	17824.0	73834.0	-	9324	-	2659	127.5	11020.4	-	3	-	8	T7-165__pl_4	spades	IndividualPlasmids	spades
T7-165_SPAdescontigs	410	84	60	48	36	30	6033905	5915951	5855376	5773872	5600656	5401717	97	730430	5925042	5683	56.96	43.06	206310	730430	56471	730430	293266.7	305757086.0	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	95 + 1 part	5918664	100.0	1.122	0.0	376.29	31.36	5810.0	6378.0	-	5810	-	5810	5.7	5968.9	-	1	-	1	T7-165__pl_5	spades	IndividualPlasmids	spades
T7-165_SPAdescontigs	410	84	60	48	36	30	6033905	5915951	5855376	5773872	5600656	5401717	97	730430	5925042	4470	56.96	44.3	206310	730430	56471	730430	293266.7	388728751.6	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	95 + 1 part	5919705	100.0	1.194	0.0	543.38	37.47	4502.0	5337.0	-	4502	-	4502	3.5	4587.2	-	1	-	1	T7-165__pl_6	spades	IndividualPlasmids	spades
T7-165_SPAdescontigs	410	84	60	48	36	30	6033905	5915951	5855376	5773872	5600656	5401717	97	730430	5925042	2821	56.96	31.44	206310	730430	56471	730430	293266.7	615958000.6	8	1	29	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96 + 0 part	5922094	100.0	1.045	0.0	0.0	33.92	2948.0	2948.0	-	2948	-	2948	1.5	3080.7	-	1	-	1	T7-165__pl_7	spades	IndividualPlasmids	spades
T7-185_SPAdescontigs	354	73	53	41	31	26	5546184	5440706	5401210	5313707	5154531	5001617	88	448623	5451031	121129	57.3	51.59	231770	448623	65998	448623	248383.8	11177736.0	8	1	25	1	0.0	0.0	0.0	0.0	0.0	0.0	2.0	48 + 20 part	5327283	97.252	1.049	0.0	90.66	2.43	24551.0	123536.0	-	9607	-	3066	261.7	11774.8	-	5	-	11	T7-185__pl_1	spades	IndividualPlasmids	spades
T7-185_SPAdescontigs	354	73	53	41	31	26	5546184	5440706	5401210	5313707	5154531	5001617	88	448623	5451031	108311	57.3	49.24	231770	448623	65998	448623	248383.8	12500558.4	8	1	25	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87 + 0 part	5342587	100.0	1.001	0.0	0.0	1.84	108444.0	108444.0	-	108444	-	108444	2157.4	108577.2	-	1	-	1	T7-185__pl_2	spades	IndividualPlasmids	spades
T7-185_SPAdescontigs	354	73	53	41	31	26	5546184	5440706	5401210	5313707	5154531	5001617	88	448623	5451031	51589	57.3	52.99	231770	448623	65998	448623	248383.8	26244896.7	8	1	25	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	61 + 18 part	5396547	97.563	1.073	0.0	94.41	3.7	18573.0	54018.0	-	15174	-	2238	119.7	12645.6	-	2	-	5	T7-185__pl_3	spades	IndividualPlasmids	spades
T7-200_SPAdescontigs	477	68	54	47	40	29	5509045	5359268	5332810	5281794	5184597	4747898	75	409606	5364332	253627	57.21	46.09	178255	409606	47233	409606	200289.6	4236220.3	10	1	31	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28 + 25 part	5111150	98.104	1.018	0.0	3.16	0.0	45452.0	253182.0	-	26946	-	6382	1253.7	26517.1	-	4	-	12	T7-200__pl_1	spades	IndividualPlasmids	spades
T7-200_SPAdescontigs	477	68	54	47	40	29	5509045	5359268	5332810	5281794	5184597	4747898	75	409606	5364332	5764	57.21	48.23	178255	409606	47233	409606	200289.6	186401778.8	10	1	31	1	1.0	1.0	9788.0	0.0	0.0	0.0	1.0	72 + 3 part	5356107	100.0	1.427	0.0	1689.97	352.58	7036.0	8225.0	-	7036	-	7036	9.3	8656.0	-	1	-	1	T7-200__pl_2	spades	IndividualPlasmids	spades
T7-200_SPAdescontigs	477	68	54	47	40	29	5509045	5359268	5332810	5281794	5184597	4747898	75	409606	5364332	5320	57.21	50.85	178255	409606	47233	409606	200289.6	201958619.0	10	1	31	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73 + 1 part	5358785	100.0	1.043	0.0	54.08	18.03	5437.0	5547.0	-	5437	-	5437	5.5	5558.8	-	1	-	1	T7-200__pl_3	spades	IndividualPlasmids	spades
T7-160_SPAdescontigs	561	46	33	25	17	14	6131264	5913221	5885073	5821848	5714599	5614825	80	1637527	5932056	314148	56.94	49.04	492072	1637527	129633	1637527	735151.8	13881870.2	4	1	11	1	0.0	0.0	0.0	0.0	0.0	0.0	4.0	44 + 5 part	5623377	96.017	1.022	0.0	54.51	3.24	66093.0	308182.0	-	15997	-	4392	1346.0	25415.9	-	5	-	19	T7-160__pl_1	spades	IndividualPlasmids	spades
T7-160_SPAdescontigs	561	46	33	25	17	14	6131264	5913221	5885073	5821848	5714599	5614825	80	1637527	5932056	132666	56.94	52.34	492072	1637527	129633	1637527	735151.8	32871736.3	4	1	11	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71 + 6 part	5797747	99.268	1.02	0.0	37.23	5.21	115091.0	134309.0	-	115091	-	15638	2274.6	101706.4	-	1	-	2	T7-160__pl_2	spades	IndividualPlasmids	spades
T7-189_SPAdescontigs	650	141	78	64	47	33	5640216	5455754	5308468	5209815	4942596	4432981	176	302879	5479702	215675	57.28	52.49	128190	302879	26306	302879	139977.2	3556430.7	14	1	47	1	4.0	4.0	10713.0	2.0	0.0	0.0	11.0	30 + 81 part	5235310	94.072	1.201	0.0	449.39	11.49	22422.0	243661.0	-	6083	-	1385	376.0	9553.1	-	9	-	39	T7-189__pl_1	spades	IndividualPlasmids	spades
T7-189_SPAdescontigs	650	141	78	64	47	33	5640216	5455754	5308468	5209815	4942596	4432981	176	302879	5479702	98091	57.28	53.0	128190	302879	26306	302879	139977.2	7819608.3	14	1	47	1	0.0	0.0	0.0	2.0	0.0	0.0	7.0	84 + 48 part	5363472	90.25	1.308	0.0	725.29	20.72	14565.0	115816.0	-	3056	-	1018	88.3	4930.7	-	9	-	31	T7-189__pl_2	spades	IndividualPlasmids	spades
T7-189_SPAdescontigs	650	141	78	64	47	33	5640216	5455754	5308468	5209815	4942596	4432981	176	302879	5479702	70892	57.28	54.48	128190	302879	26306	302879	139977.2	10819742.7	14	1	47	1	0.0	0.0	0.0	2.0	0.0	0.0	1.0	128 + 38 part	5393673	100.0	1.213	0.0	605.88	17.44	33964.0	85990.0	-	18698	-	13696	313.6	24243.1	-	2	-	3	T7-189__pl_3	spades	IndividualPlasmids	spades
T7-189_SPAdescontigs	650	141	78	64	47	33	5640216	5455754	5308468	5209815	4942596	4432981	176	302879	5479702	8478	57.28	50.51	128190	302879	26306	302879	139977.2	90473366.3	14	1	47	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	166 + 8 part	5469589	100.0	1.193	0.0	118.66	0.0	5066.0	10113.0	-	5066	-	3664	7.2	4641.9	-	1	-	2	T7-189__pl_4	spades	IndividualPlasmids	spades
T7-189_SPAdescontigs	650	141	78	64	47	33	5640216	5455754	5308468	5209815	4942596	4432981	176	302879	5479702	7218	57.28	51.68	128190	302879	26306	302879	139977.2	106266722.0	14	1	47	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	166 + 8 part	5470848	100.0	1.227	0.0	135.53	0.0	3803.0	8854.0	-	3803	-	3664	5.1	3900.4	-	1	-	2	T7-189__pl_5	spades	IndividualPlasmids	spades
T7-189_SPAdescontigs	650	141	78	64	47	33	5640216	5455754	5308468	5209815	4942596	4432981	176	302879	5479702	3544	57.28	55.22	128190	302879	26306	302879	139977.2	216431489.6	14	1	47	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	175 + 0 part	5476031	100.0	1.036	0.0	0.0	27.24	3671.0	3671.0	-	3671	-	3671	2.5	3802.6	-	1	-	1	T7-189__pl_6	spades	IndividualPlasmids	spades
T7-213_SPAdescontigs	512	18	15	15	14	13	5397678	5176013	5172120	5172120	5156308	5116396	50	927339	5194542	54690	57.62	53.04	739807	927339	113428	927339	615029.9	58416502.3	4	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49 + 0 part	5139515	100.0	1.0	0.0	0.0	3.66	54700.0	54700.0	-	54700	-	54700	576.0	54710.0	-	1	-	1	T7-213__pl_1	spades	IndividualPlasmids	spades
T7-209_SPAdescontigs	1563	55	41	38	27	21	6320778	5641198	5606641	5590659	5388247	5168632	113	596896	5672383	157222	57.02	49.59	349476	596896	61170	596896	316828.6	11430798.5	7	1	20	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104 + 2 part	5518440	97.143	1.003	0.0	9.14	1.31	61170.0	153240.0	-	43826	-	21608	1166.0	42066.8	-	2	-	4	T7-209__pl_1	spades	IndividualPlasmids	spades
T7-209_SPAdescontigs	1563	55	41	38	27	21	6320778	5641198	5606641	5590659	5388247	5168632	113	596896	5672383	107736	57.02	49.39	349476	596896	61170	596896	316828.6	16681267.1	7	1	20	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110 + 1 part	5563488	100.0	1.007	0.0	35.94	0.92	107863.0	108506.0	-	107863	-	107863	2051.1	107992.8	-	1	-	1	T7-209__pl_2	spades	IndividualPlasmids	spades
T7-209_SPAdescontigs	1563	55	41	38	27	21	6320778	5641198	5606641	5590659	5388247	5168632	113	596896	5672383	54288	57.02	52.77	349476	596896	61170	596896	316828.6	33104424.4	7	1	20	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111 + 0 part	5617236	99.952	1.004	0.0	3.67	0.0	54262.0	54494.0	-	54262	-	54262	519.1	54237.0	-	1	-	1	T7-209__pl_3	spades	IndividualPlasmids	spades
T7-211_SPAdescontigs	529	24	19	17	15	12	5520020	5295896	5283021	5265367	5232674	5123700	48	1854222	5309282	158207	57.41	51.29	864616	1854222	137533	1854222	944872.1	31709040.9	2	1	8	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	42 + 1 part	5149699	98.816	1.012	0.0	42.36	1.9	136508.0	158158.0	-	136508	-	9618	3540.7	118821.2	-	1	-	2	T7-211__pl_1	spades	IndividualPlasmids	spades
T7-211_SPAdescontigs	529	24	19	17	15	12	5520020	5295896	5283021	5265367	5232674	5123700	48	1854222	5309282	2893	57.41	47.87	864616	1854222	137533	1854222	944872.1	1734045014.1	2	1	8	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47 + 0 part	5306262	100.0	1.044	0.0	0.0	33.11	3020.0	3020.0	-	3020	-	3020	1.7	3152.6	-	1	-	1	T7-211__pl_2	spades	IndividualPlasmids	spades
T7-220_SPAdescontigs	635	22	17	17	15	13	6105040	5830870	5820649	5820649	5788388	5726740	75	1484578	5860476	190998	57.06	51.11	742093	1484578	134636	1484578	801905.1	24605208.1	3	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65 + 5 part	5668282	99.913	1.007	0.0	15.61	0.52	175150.0	192194.0	-	175150	-	175150	5261.4	161438.1	-	1	-	1	T7-220__pl_1	spades	IndividualPlasmids	spades
T7-220_SPAdescontigs	635	22	17	17	15	13	6105040	5830870	5820649	5820649	5788388	5726740	75	1484578	5860476	107870	57.06	49.44	742093	1484578	134636	1484578	801905.1	43566752.0	3	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72 + 1 part	5751390	100.0	1.008	0.0	19.32	0.92	107997.0	108682.0	-	107997	-	107997	1990.2	108127.4	-	1	-	1	T7-220__pl_2	spades	IndividualPlasmids	spades
T7-234_SPAdescontigs	711	44	30	29	23	18	5758031	5460371	5421282	5412345	5323753	5154518	87	929054	5483825	157037	57.33	53.0	389096	929054	77776	929054	465971.5	16272001.6	5	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	63 + 12 part	5323292	99.049	1.029	0.0	53.71	0.0	51079.0	160130.0	-	39260	-	20610	1082.1	37786.8	-	2	-	4	T7-234__pl_1	spades	IndividualPlasmids	spades
T7-234_SPAdescontigs	711	44	30	29	23	18	5758031	5460371	5421282	5412345	5323753	5154518	87	929054	5483825	78879	57.33	50.92	389096	929054	77776	929054	465971.5	32395267.7	5	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	2.0	66 + 10 part	5401753	99.298	1.036	0.0	73.91	1.23	32039.0	81183.0	-	18517	-	8937	305.5	21237.6	-	2	-	4	T7-234__pl_2	spades	IndividualPlasmids	spades
T7-234_SPAdescontigs	711	44	30	29	23	18	5758031	5460371	5421282	5412345	5323753	5154518	87	929054	5483825	2495	57.33	51.46	389096	929054	77776	929054	465971.5	1024170869.4	5	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85 + 1 part	5481014	100.0	1.127	0.0	177.87	71.15	2622.0	2811.0	-	2622	-	2622	1.3	2769.8	-	1	-	1	T7-234__pl_3	spades	IndividualPlasmids	spades
T7-225_SPAdescontigs	747	46	34	29	24	19	5867829	5557240	5531319	5490695	5416251	5237202	82	1076630	5578185	182766	57.19	51.12	322026	1076630	80963	1076630	436505.8	13322556.2	6	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44 + 11 part	5404325	93.348	1.017	0.0	7.5	0.0	46229.0	173438.0	-	13432	-	1258	625.0	19075.9	-	4	-	18	T7-225__pl_1	spades	IndividualPlasmids	spades
T7-225_SPAdescontigs	747	46	34	29	24	19	5867829	5557240	5531319	5490695	5416251	5237202	82	1076630	5578185	81357	57.19	52.97	322026	1076630	80963	1076630	436505.8	29928713.0	6	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75 + 4 part	5495457	100.0	1.017	0.0	10.88	0.0	80963.0	82728.0	-	80963	-	80963	1175.3	80581.0	-	1	-	1	T7-225__pl_2	spades	IndividualPlasmids	spades
T7-240_SPAdescontigs	531	34	27	24	22	21	5552859	5334202	5314929	5293828	5255404	5220880	73	775894	5357547	4225	57.44	44.99	322627	775894	119174	775894	386019.2	489494877.2	5	1	17	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72 + 0 part	5353195	100.0	1.03	0.0	0.0	22.98	4352.0	4352.0	-	4352	-	4352	3.5	4482.8	-	1	-	1	T7-240__pl_1	spades	IndividualPlasmids	spades
T7-259_SPAdescontigs	1053	40	25	25	25	17	6068699	5609701	5580621	5580621	5580621	5301429	97	928504	5640549	208489	57.12	53.0	380937	928504	95504	928504	436951.3	11821465.2	6	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73 + 12 part	5428175	99.108	1.017	0.0	23.8	1.43	119404.0	210093.0	-	119404	-	38957	3154.2	85334.8	-	1	-	3	T7-259__pl_1	spades	IndividualPlasmids	spades
T7-262_SPAdescontigs	684	28	21	21	17	12	5663379	5373424	5357034	5357034	5294361	5125111	70	1693111	5397823	113996	58.05	51.88	536437	1693111	106281	1693111	806664.5	38196359.9	3	1	10	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62 + 0 part	5284604	98.653	1.003	0.0	0.89	0.89	38753.0	112825.0	-	29400	-	11760	560.6	26547.3	-	2	-	5	T7-262__pl_1	spades	IndividualPlasmids	spades
T7-242_SPAdescontigs	742	89	55	51	38	27	5847867	5568243	5501203	5474085	5272841	4897437	144	715875	5599216	235401	57.21	52.25	220187	715875	35760	715875	254315.0	6049101.7	9	1	31	1	0.0	0.0	0.0	0.0	0.0	0.0	3.0	66 + 39 part	5352514	97.53	1.073	0.0	122.61	9.34	51240.0	246309.0	-	14478	-	1893	895.5	21300.9	-	5	-	18	T7-242__pl_1	spades	IndividualPlasmids	spades
T7-242_SPAdescontigs	742	89	55	51	38	27	5847867	5568243	5501203	5474085	5272841	4897437	144	715875	5599216	67383	57.21	53.91	220187	715875	35760	715875	254315.0	21132401.3	9	1	31	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	134 + 2 part	5523464	99.999	1.122	0.0	284.35	23.81	39041.0	75611.0	-	39041	-	26690	401.8	33386.4	-	1	-	2	T7-242__pl_2	spades	IndividualPlasmids	spades
T7-242_SPAdescontigs	742	89	55	51	38	27	5847867	5568243	5501203	5474085	5272841	4897437	144	715875	5599216	48767	57.21	52.33	220187	715875	35760	715875	254315.0	29199347.8	9	1	31	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121 + 16 part	5549275	96.083	1.057	0.0	84.82	4.04	32994.0	49518.0	-	32994	-	2178	211.9	24324.0	-	1	-	3	T7-242__pl_3	spades	IndividualPlasmids	spades
T7-242_SPAdescontigs	742	89	55	51	38	27	5847867	5568243	5501203	5474085	5272841	4897437	144	715875	5599216	5840	57.21	48.53	220187	715875	35760	715875	254315.0	243829553.8	9	1	31	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	141 + 2 part	5592062	100.0	1.225	0.0	489.24	13.98	5967.0	7154.0	-	5967	-	5967	6.4	6162.1	-	1	-	1	T7-242__pl_4	spades	IndividualPlasmids	spades
T7-242_SPAdescontigs	742	89	55	51	38	27	5847867	5568243	5501203	5474085	5272841	4897437	144	715875	5599216	3733	57.21	44.63	220187	715875	35760	715875	254315.0	381453146.0	9	1	31	1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	142 + 1 part	5594457	100.0	1.275	0.0	504.31	21.01	3860.0	4759.0	-	3860	-	3860	2.7	4071.3	-	1	-	1	T7-242__pl_5	spades	IndividualPlasmids	spades
T7-267_SPAdescontigs	818	86	68	51	39	28	6412942	6092221	6046836	5916592	5728979	5312524	131	799820	6117972	374747	56.54	49.13	214563	799820	39656	799820	272119.6	4442517.9	9	1	33	1	1.0	1.0	565.0	0.0	0.0	0.0	1.0	46 + 39 part	5757917	93.608	1.026	0.0	29.18	1.39	62182.0	359778.0	-	13674	-	1758	1241.4	20265.9	-	8	-	32	T7-267__pl_1	spades	IndividualPlasmids	spades
T7-267_SPAdescontigs	818	86	68	51	39	28	6412942	6092221	6046836	5916592	5728979	5312524	131	799820	6117972	132671	56.54	52.34	214563	799820	39656	799820	272119.6	12548486.5	9	1	33	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117 + 8 part	5984549	98.997	1.016	0.0	28.48	3.75	81492.0	133423.0	-	81492	-	15638	1266.0	58381.3	-	1	-	3	T7-267__pl_2	spades	IndividualPlasmids	spades
T7-267_SPAdescontigs	818	86	68	51	39	28	6412942	6092221	6046836	5916592	5728979	5312524	131	799820	6117972	108220	56.54	49.18	214563	799820	39656	799820	272119.6	15383665.2	9	1	33	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129 + 0 part	6009124	100.0	1.002	0.0	0.92	0.92	108347.0	108448.0	-	108347	-	108347	1918.8	108474.2	-	1	-	1	T7-267__pl_3	spades	IndividualPlasmids	spades
T7-273_SPAdescontigs	593	26	21	20	16	12	5575523	5323940	5311813	5305923	5233589	5100516	58	1199155	5342230	126665	57.47	50.0	704540	1199155	102405	1199155	660119.8	27841248.3	3	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48 + 0 part	5217662	97.346	1.002	0.0	4.05	1.62	65680.0	123496.0	-	65680	-	14198	979.3	41302.7	-	1	-	4	T7-273__pl_1	spades	IndividualPlasmids	spades
T7-273_SPAdescontigs	593	26	21	20	16	12	5575523	5323940	5311813	5305923	5233589	5100516	58	1199155	5342230	5763	57.47	48.22	704540	1199155	102405	1199155	660119.8	611922907.2	3	1	9	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57 + 0 part	5336340	100.0	1.0	0.0	0.0	0.0	5763.0	5763.0	-	5763	-	5763	6.2	5763.0	-	1	-	1	T7-273__pl_2	spades	IndividualPlasmids	spades
T7-289_SPAdescontigs	645	59	37	31	27	20	5679265	5425222	5381925	5340984	5268955	5058089	94	729955	5445924	137499	57.26	51.68	454877	729955	69141	729955	386461.8	15306596.1	5	1	18	1	1.0	1.0	29264.0	0.0	0.0	0.0	0.0	71 + 10 part	5306322	99.057	1.022	0.0	16.52	0.72	39660.0	139222.0	-	24675	-	5046	609.0	24119.7	-	3	-	7	T7-289__pl_1	spades	IndividualPlasmids	spades
T7-290_SPAdescontigs	523	34	28	25	21	16	5665829	5450143	5438639	5419074	5345201	5194350	68	967483	5468996	125101	57.26	49.57	393479	967483	99675	967483	460610.7	20136356.3	5	1	13	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55 + 2 part	5346635	96.392	1.011	0.0	35.26	0.82	26770.0	121954.0	-	24040	-	6497	440.6	19261.4	-	3	-	7	T7-290__pl_1	spades	IndividualPlasmids	spades
T7-290_SPAdescontigs	523	34	28	25	21	16	5665829	5450143	5438639	5419074	5345201	5194350	68	967483	5468996	5921	57.26	49.03	393479	967483	99675	967483	460610.7	425448118.2	5	1	13	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67 + 0 part	5462948	100.0	1.021	0.0	0.0	16.53	6048.0	6048.0	-	6048	-	6048	6.7	6177.7	-	1	-	1	T7-290__pl_2	spades	IndividualPlasmids	spades
T7-292_SPAdescontigs	925	31	25	24	22	20	5826120	5425155	5407606	5399682	5366163	5305116	85	1294545	5453956	4268	57.35	43.72	466227	1294545	86620	1294545	543135.1	694056858.8	4	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83 + 1 part	5449347	100.0	1.08	0.0	65.09	21.7	4395.0	4609.0	-	4395	-	4395	3.6	4536.5	-	1	-	1	T7-292__pl_1	spades	IndividualPlasmids	spades
T7-292_SPAdescontigs	925	31	25	24	22	20	5826120	5425155	5407606	5399682	5366163	5305116	85	1294545	5453956	3317	57.35	46.28	466227	1294545	86620	1294545	543135.1	893046329.0	4	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83 + 1 part	5450318	100.0	1.058	0.0	85.45	0.0	3317.0	3511.0	-	3317	-	3317	2.0	3328.3	-	1	-	1	T7-292__pl_2	spades	IndividualPlasmids	spades
T7-335_SPAdescontigs	517	22	19	19	19	15	5897739	5676710	5668269	5668269	5668269	5540158	46	1586137	5689933	154769	57.29	51.21	465861	1586137	104426	1586137	713380.9	26226760.3	4	1	11	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	43 + 2 part	5533987	100.0	1.008	0.0	5.77	1.28	155622.0	155946.0	-	155622	-	155622	4256.3	156480.1	-	1	-	1	T7-335__pl_1	spades	IndividualPlasmids	spades
T7-296_SPAdescontigs	761	110	63	57	45	32	5828742	5548954	5447419	5405451	5218205	4719232	154	361786	5574062	224439	57.14	51.9	136486	361786	37240	361786	161088.9	4000728.2	13	1	39	1	0.0	0.0	0.0	0.0	0.0	0.0	6.0	43 + 58 part	5344900	93.994	1.08	0.0	100.97	3.07	45844.0	227798.0	-	14244	-	1074	738.1	18331.2	-	5	-	34	T7-296__pl_1	spades	IndividualPlasmids	spades
T7-296_SPAdescontigs	761	110	63	57	45	32	5828742	5548954	5447419	5405451	5218205	4719232	154	361786	5574062	116997	57.14	53.33	136486	361786	37240	361786	161088.9	7674721.9	13	1	39	1	0.0	0.0	0.0	0.0	0.0	0.0	5.0	95 + 45 part	5445392	99.738	1.091	0.0	144.52	0.79	46306.0	127321.0	-	41576	-	5990	720.2	34312.6	-	2	-	5	T7-296__pl_2	spades	IndividualPlasmids	spades
T7-296_SPAdescontigs	761	110	63	57	45	32	5828742	5548954	5447419	5405451	5218205	4719232	154	361786	5574062	32768	57.14	48.46	136486	361786	37240	361786	161088.9	27402326.6	13	1	39	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134 + 17 part	5538054	100.0	1.084	0.0	2.82	5.63	31818.0	35510.0	-	31818	-	31818	181.9	30940.7	-	1	-	1	T7-296__pl_3	spades	IndividualPlasmids	spades
T7-296_SPAdescontigs	761	110	63	57	45	32	5828742	5548954	5447419	5405451	5218205	4719232	154	361786	5574062	4809	57.14	46.27	136486	361786	37240	361786	161088.9	186716456.0	13	1	39	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153 + 0 part	5569126	100.0	1.026	0.0	0.0	20.26	4936.0	4936.0	-	4936	-	4936	4.4	5066.4	-	1	-	1	T7-296__pl_4	spades	IndividualPlasmids	spades
T7-296_SPAdescontigs	761	110	63	57	45	32	5828742	5548954	5447419	5405451	5218205	4719232	154	361786	5574062	1917	57.14	51.43	136486	361786	37240	361786	161088.9	468398245.8	13	1	39	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153 + 0 part	5572018	100.0	1.066	0.0	0.0	48.92	2044.0	2044.0	-	2044	-	2044	0.7	2179.4	-	1	-	1	T7-296__pl_5	spades	IndividualPlasmids	spades
T7-326_SPAdescontigs	809	36	27	25	22	19	5677095	5337504	5318566	5304493	5254006	5155285	65	761894	5353815	216251	57.12	52.14	478797	761894	99543	761894	456282.9	11296384.0	4	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51 + 2 part	5141069	97.93	1.003	0.0	0.47	0.94	73909.0	212344.0	-	50789	-	7052	1881.1	46571.8	-	2	-	6	T7-326__pl_1	spades	IndividualPlasmids	spades
T7-326_SPAdescontigs	809	36	27	25	22	19	5677095	5337504	5318566	5304493	5254006	5155285	65	761894	5353815	1780	57.12	56.57	478797	761894	99543	761894	456282.9	1372390076.8	4	1	15	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64 + 0 part	5351908	100.0	1.071	0.0	0.0	52.44	1907.0	1907.0	-	1907	-	1907	0.7	2043.1	-	1	-	1	T7-326__pl_2	spades	IndividualPlasmids	spades
