PlasmidTool	Prediction	SampleID	QueryID	QueryLength	SubjectID	SubjectLength	AlignmentLength	Identity	QCovHSP	SRAssemblerUsed
HyAsp	plasmid	NK_H24_016	plasmid_3	362589	NK_H24_016__chr	5248128	1013	99.901	0	unicycler
HyAsp	plasmid	NK_H24_016	plasmid_3	362589	NK_H24_016__chr	5248128	361709	100.0	99	unicycler
HyAsp	plasmid	NK_H24_044	plasmid_0	39954	NK_H24_044__chr	5103552	39954	100.0	100	unicycler
HyAsp	plasmid	NK_H24_044	plasmid_1	377686	NK_H24_044__chr	5103552	377686	100.0	100	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_0	81145	NK_H23_027__pl_1	225468	10492	99.743	13	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_0	81145	NK_H23_027__pl_1	225468	25585	99.93	32	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_0	81145	NK_H23_027__pl_1	225468	34459	99.907	42	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_0	81145	NK_H23_027__pl_1	225468	6044	99.702	7	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_0	81145	NK_H23_027__pl_1	225468	8612	99.536	11	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_11	310965	NK_H23_027__chr	5206014	310965	100.0	100	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_1	24753	NK_H23_027__pl_1	225468	10007	99.98	40	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_1	24753	NK_H23_027__pl_1	225468	15131	99.795	61	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_2	3671	NK_H23_027__pl_1	225468	3671	99.21	100	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_3	2399	NK_H23_027__pl_1	225468	2399	100.0	100	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_5	11392	NK_H23_027__pl_1	225468	11392	99.903	100	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_6	34719	NK_H23_027__chr	5206014	34719	100.0	100	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_7	6501	NK_H23_027__chr	5206014	6501	100.0	100	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_8	4684	NK_H23_027__pl_2	4684	2152	100.0	46	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_8	4684	NK_H23_027__pl_2	4684	2532	100.0	54	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_9	286654	NK_H23_027__chr	5206014	125616	99.998	44	unicycler
HyAsp	plasmid	NK_H23_027	plasmid_9	286654	NK_H23_027__chr	5206014	161594	99.993	56	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_10	14570	NK_H23_041__pl_1	143258	10190	100.0	70	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_10	14570	NK_H23_041__pl_1	143258	5711	99.982	39	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_11	34737	NK_H23_041__chr	5246305	34737	100.0	100	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_12	8750	NK_H23_041__chr	5246305	3798	99.789	43	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_12	8750	NK_H23_041__chr	5246305	4825	100.0	55	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_13	5488	NK_H23_041__pl_2	51987	5487	100.0	99	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_14	109780	NK_H23_041__chr	5246305	109780	100.0	100	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_1	42257	NK_H23_041__pl_1	143258	9438	100.0	22	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_1	42257	NK_H23_041__pl_2	51987	15325	100.0	36	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_1	42257	NK_H23_041__pl_2	51987	18888	99.963	45	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_15	294983	NK_H23_041__chr	5246305	294983	100.0	100	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_20	3270	NK_H23_041__chr	5246305	3186	99.749	97	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_2	27154	NK_H23_041__pl_1	143258	15478	100.0	57	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_2	27154	NK_H23_041__pl_1	143258	4470	99.978	16	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_2	27154	NK_H23_041__pl_1	143258	9237	99.74	34	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_26	1536	NK_H23_041__pl_1	143258	1536	100.0	100	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_3	21991	NK_H23_041__pl_1	143258	11401	100.0	52	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_3	21991	NK_H23_041__pl_1	143258	12240	97.034	56	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_4	7576	NK_H23_041__pl_2	51987	7576	100.0	100	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_7	2295	NK_H23_041__pl_2	51987	2295	100.0	100	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_8	11256	NK_H23_041__pl_1	143258	11256	100.0	100	unicycler
HyAsp	plasmid	NK_H23_041	plasmid_9	8191	NK_H23_041__pl_1	143258	8191	99.927	100	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_0	3433	NK_H4_002__pl_1	172809	3433	100.0	100	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_10	35359	NK_H4_002__chr	5303197	35359	100.0	100	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_11	5470	NK_H4_002__pl_1	172809	5470	100.0	100	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_12	145191	NK_H4_002__chr	5303197	145199	99.981	100	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_13	10343	NK_H4_002__pl_1	172809	9357	99.316	90	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_14	4605	NK_H4_002__chr	5303197	4605	100.0	100	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_15	131754	NK_H4_002__chr	5303197	131754	100.0	100	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_1	53204	NK_H4_002__pl_1	172809	3277	100.0	6	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_1	53204	NK_H4_002__pl_1	172809	47232	99.945	89	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_1	53204	NK_H4_002__pl_1	172809	4948	99.434	9	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_2	200113	NK_H4_002__chr	5303197	189292	99.986	95	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_2	200113	NK_H4_002__pl_1	172809	1694	100.0	1	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_2	200113	NK_H4_002__pl_1	172809	833	99.76	0	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_2	200113	NK_H4_002__pl_1	172809	9737	99.137	5	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_3	3187	NK_H4_002__chr	5303197	194	100.0	6	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_3	3187	NK_H4_002__pl_1	172809	2994	97.428	94	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_5	17675	NK_H4_002__pl_1	172809	15600	99.596	88	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_5	17675	NK_H4_002__pl_1	172809	3276	100.0	19	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_6	5293	NK_H4_002__pl_1	172809	5293	99.528	100	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_7	13514	NK_H4_002__pl_1	172809	13514	100.0	100	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_8	25856	NK_H4_002__pl_1	172809	18020	99.745	70	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_8	25856	NK_H4_002__pl_1	172809	8862	99.831	34	unicycler
HyAsp	plasmid	NK_H4_002	plasmid_9	2937	NK_H4_002__pl_1	172809	2854	99.93	97	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_0	23629	NK_H3_002__pl_1	198770	5018	99.641	21	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_0	23629	NK_H3_002__pl_2	120089	11631	100.0	49	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_0	23629	NK_H3_002__pl_2	120089	8038	100.0	34	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_10	75416	NK_H3_002__chr	5255436	75416	100.0	100	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_11	28279	NK_H3_002__pl_1	198770	3542	100.0	13	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_11	28279	NK_H3_002__pl_3	106243	25795	100.0	91	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_12	10782	NK_H3_002__pl_3	106243	10782	100.0	100	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_13	39893	NK_H3_002__chr	5255436	39893	100.0	100	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_1	38898	NK_H3_002__pl_1	198770	2701	99.704	7	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_1	38898	NK_H3_002__pl_1	198770	7759	100.0	20	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_1	38898	NK_H3_002__pl_1	198770	8102	100.0	21	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_1	38898	NK_H3_002__pl_2	120089	22398	99.996	58	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_14	83213	NK_H3_002__chr	5255436	83213	100.0	100	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_15	7416	NK_H3_002__pl_3	106243	7416	99.946	100	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_2	10854	NK_H3_002__pl_1	198770	10854	100.0	100	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_23	6915	NK_H3_002__pl_1	198770	6915	100.0	100	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_24	2474	NK_H3_002__chr	5255436	2474	100.0	100	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_3	31376	NK_H3_002__pl_1	198770	10767	100.0	34	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_3	31376	NK_H3_002__pl_2	120089	15488	99.948	49	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_3	31376	NK_H3_002__pl_2	120089	6643	99.985	21	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_4	89874	NK_H3_002__pl_1	198770	38908	100.0	43	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_4	89874	NK_H3_002__pl_2	120089	52023	100.0	58	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_5	39099	NK_H3_002__pl_3	106243	14184	99.937	36	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_5	39099	NK_H3_002__pl_3	106243	24916	100.0	64	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_6	28956	NK_H3_002__pl_2	120089	6338	100.0	22	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_6	28956	NK_H3_002__pl_3	106243	23676	100.0	82	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_7	42009	NK_H3_002__pl_1	198770	19598	100.0	47	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_7	42009	NK_H3_002__pl_1	198770	22411	100.0	53	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_8	58878	NK_H3_002__pl_1	198770	25232	99.992	43	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_8	58878	NK_H3_002__pl_1	198770	34710	100.0	59	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_9	56810	NK_H3_002__chr	5255436	53428	100.0	94	unicycler
HyAsp	plasmid	NK_H3_002	plasmid_9	56810	NK_H3_002__pl_1	198770	4443	99.977	8	unicycler
HyAsp	plasmid	NK_H22_070	plasmid_0	6490	NK_H22_070__chr	5303641	1627	100.0	25	unicycler
HyAsp	plasmid	NK_H22_070	plasmid_0	6490	NK_H22_070__chr	5303641	4993	100.0	77	unicycler
HyAsp	plasmid	NK_H22_070	plasmid_1	315627	NK_H22_070__chr	5303641	147395	99.999	47	unicycler
HyAsp	plasmid	NK_H22_070	plasmid_1	315627	NK_H22_070__chr	5303641	168483	99.998	53	unicycler
HyAsp	plasmid	NK_H22_070	plasmid_2	35359	NK_H22_070__chr	5303641	35359	100.0	100	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_0	225315	NK_H29_003__chr	5557728	54487	99.998	24	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_0	225315	NK_H29_003__chr	5557728	6090	100.0	3	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_0	225315	NK_H29_003__pl_1	183106	58430	100.0	26	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_0	225315	NK_H29_003__pl_2	109971	19626	100.0	9	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_0	225315	NK_H29_003__pl_2	109971	91553	99.999	41	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_1	169519	NK_H29_003__chr	5557728	42716	100.0	25	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_1	169519	NK_H29_003__pl_1	183106	12474	99.992	7	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_1	169519	NK_H29_003__pl_1	183106	34005	100.0	20	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_1	169519	NK_H29_003__pl_1	183106	3749	100.0	2	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_1	169519	NK_H29_003__pl_1	183106	79334	99.996	47	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_2	28107	NK_H29_003__chr	5557728	28107	99.982	100	unicycler
HyAsp	plasmid	NK_H29_003	plasmid_4	35113	NK_H29_003__chr	5557728	35113	100.0	100	unicycler
HyAsp	plasmid	NK_H3_015	plasmid_1	86950	NK_H3_015__pl_1	227867	15002	99.853	17	unicycler
HyAsp	plasmid	NK_H3_015	plasmid_1	86950	NK_H3_015__pl_1	227867	18762	99.984	22	unicycler
HyAsp	plasmid	NK_H3_015	plasmid_1	86950	NK_H3_015__pl_1	227867	19132	99.765	22	unicycler
HyAsp	plasmid	NK_H3_015	plasmid_1	86950	NK_H3_015__pl_1	227867	36344	100.0	42	unicycler
HyAsp	plasmid	NK_H3_015	plasmid_2	15077	NK_H3_015__pl_1	227867	15077	100.0	100	unicycler
HyAsp	plasmid	NK_H3_015	plasmid_3	2489	NK_H3_015__pl_1	227867	2489	100.0	100	unicycler
HyAsp	plasmid	NK_H3_015	plasmid_4	4855	NK_H3_015__chr	5304903	4855	100.0	100	unicycler
HyAsp	plasmid	NK_H3_015	plasmid_5	8984	NK_H3_015__pl_1	227867	8984	100.0	100	unicycler
HyAsp	plasmid	NK_H3_015	plasmid_6	34871	NK_H3_015__chr	5304903	34871	100.0	100	unicycler
HyAsp	plasmid	NK_H3_015	plasmid_7	378829	NK_H3_015__chr	5304903	378829	100.0	100	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_0	425008	NK_H4_006__chr	5623467	152443	100.0	36	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_0	425008	NK_H4_006__chr	5623467	25295	99.893	6	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_0	425008	NK_H4_006__chr	5623467	97942	99.999	23	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_0	425008	NK_H4_006__pl_1	218371	11858	100.0	3	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_0	425008	NK_H4_006__pl_1	218371	13912	99.82	3	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_0	425008	NK_H4_006__pl_1	218371	23335	99.991	5	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_0	425008	NK_H4_006__pl_1	218371	23762	99.79	6	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_0	425008	NK_H4_006__pl_1	218371	28096	99.89	7	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_0	425008	NK_H4_006__pl_1	218371	4972	99.779	1	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_0	425008	NK_H4_006__pl_1	218371	50991	100.0	12	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_12	2086	NK_H4_006__pl_1	218371	2086	99.281	100	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_1	39519	NK_H4_006__chr	5623467	336	100.0	1	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_1	39519	NK_H4_006__pl_1	218371	11237	100.0	28	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_1	39519	NK_H4_006__pl_1	218371	25815	99.771	65	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_1	39519	NK_H4_006__pl_1	218371	2854	99.124	7	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_2	3549	NK_H4_006__pl_2	3549	1389	100.0	39	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_2	3549	NK_H4_006__pl_2	3549	2160	100.0	61	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_3	37426	NK_H4_006__chr	5623467	16198	100.0	43	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_3	37426	NK_H4_006__pl_1	218371	21228	99.991	57	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_4	13176	NK_H4_006__pl_1	218371	13176	100.0	100	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_6	11257	NK_H4_006__pl_1	218371	11257	100.0	100	unicycler
HyAsp	plasmid	NK_H4_006	plasmid_8	28107	NK_H4_006__chr	5623467	28107	99.986	100	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_0	18956	NK_H23_007__pl_1	195776	18956	100.0	100	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_1	165421	NK_H23_007__pl_1	195776	147731	100.0	89	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_1	165421	NK_H23_007__pl_1	195776	17690	100.0	11	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_17	1627	NK_H23_007__chr	5183026	1627	100.0	100	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_18	1641	NK_H23_007__chr	5183026	1641	100.0	100	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_2	2653	NK_H23_007__pl_1	195776	2653	100.0	100	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_3	8127	NK_H23_007__pl_1	195776	8127	100.0	100	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_4	5123	NK_H23_007__chr	5183026	437	99.542	9	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_4	5123	NK_H23_007__chr	5183026	4857	100.0	95	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_5	30307	NK_H23_007__pl_2	30307	15137	100.0	50	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_5	30307	NK_H23_007__pl_2	30307	15170	100.0	50	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_6	34918	NK_H23_007__chr	5183026	34918	100.0	100	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_7	244536	NK_H23_007__chr	5183026	244536	99.999	100	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_8	81764	NK_H23_007__chr	5183026	399	99.499	0	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_8	81764	NK_H23_007__chr	5183026	81498	100.0	99	unicycler
HyAsp	plasmid	NK_H23_007	plasmid_9	207194	NK_H23_007__chr	5183026	207194	100.0	100	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_10	34719	NK_H24_010__chr	5205856	34719	100.0	100	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_11	55628	NK_H24_010__chr	5205856	55628	100.0	100	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_12	161823	NK_H24_010__chr	5205856	161823	99.986	100	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_13	2789	NK_H24_010__pl_1	205989	2789	99.426	100	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_14	4684	NK_H24_010__pl_2	4684	2104	100.0	45	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_14	4684	NK_H24_010__pl_2	4684	2580	100.0	55	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_16	255116	NK_H24_010__chr	5205856	255116	100.0	100	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_1	6780	NK_H24_010__pl_1	205989	6780	99.867	100	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_2	3454	NK_H24_010__pl_1	205989	2891	100.0	84	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_2	3454	NK_H24_010__pl_1	205989	712	99.719	21	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_3	5004	NK_H24_010__pl_1	205989	4943	99.98	99	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_3	5004	NK_H24_010__pl_1	205989	62	100.0	1	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_4	31800	NK_H24_010__pl_1	205989	14829	100.0	47	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_4	31800	NK_H24_010__pl_1	205989	16971	99.994	53	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_6	10639	NK_H24_010__pl_1	205989	10639	99.925	100	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_8	3239	NK_H24_010__pl_1	205989	3237	98.888	99	unicycler
HyAsp	plasmid	NK_H24_010	plasmid_9	6501	NK_H24_010__chr	5205856	6501	100.0	100	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_0	43979	NK_H8_118__chr	5103307	4583	100.0	10	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_0	43979	NK_H8_118__pl_1	220280	130	100.0	0	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_0	43979	NK_H8_118__pl_1	220280	16152	99.92	37	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_0	43979	NK_H8_118__pl_1	220280	16193	99.809	37	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_0	43979	NK_H8_118__pl_1	220280	4269	99.906	10	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_0	43979	NK_H8_118__pl_1	220280	4979	96.887	11	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_10	326764	NK_H8_118__chr	5103307	326764	100.0	100	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_1	28719	NK_H8_118__pl_1	220280	12390	99.871	43	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_1	28719	NK_H8_118__pl_1	220280	15782	99.994	55	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_1	28719	NK_H8_118__pl_1	220280	564	99.645	2	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_2	10703	NK_H8_118__pl_1	220280	4374	99.474	41	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_2	10703	NK_H8_118__pl_1	220280	6330	99.763	59	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_3	7336	NK_H8_118__pl_2	7387	115	97.391	2	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_3	7336	NK_H8_118__pl_2	7387	6845	98.729	93	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_3	7336	NK_H8_118__pl_2	7387	98	100.0	1	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_5	53645	NK_H8_118__chr	5103307	4168	100.0	8	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_5	53645	NK_H8_118__pl_1	220280	2791	99.964	5	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_5	53645	NK_H8_118__pl_1	220280	47853	99.967	89	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_5	53645	NK_H8_118__pl_1	220280	871	89.208	2	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_6	5261	NK_H8_118__chr	5103307	399	100.0	8	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_6	5261	NK_H8_118__chr	5103307	4993	99.88	95	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_7	35633	NK_H8_118__chr	5103307	35633	99.994	100	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_8	2495	NK_H8_118__pl_3	2495	1590	100.0	64	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_8	2495	NK_H8_118__pl_3	2495	905	100.0	36	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_9	1822	NK_H8_118__pl_1	220280	1760	99.943	97	unicycler
HyAsp	plasmid	NK_H8_118	plasmid_9	1822	NK_H8_118__pl_1	220280	63	100.0	3	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_0	47576	NK_H12_041__pl_2	69755	41178	99.978	87	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_0	47576	NK_H12_041__pl_2	69755	6398	100.0	13	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_1	469722	NK_H12_041__chr	5114900	383871	99.988	82	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_1	469722	NK_H12_041__pl_1	227646	5472	100.0	1	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_1	469722	NK_H12_041__pl_1	227646	76981	99.897	16	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_1	469722	NK_H12_041__pl_1	227646	829	99.638	0	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_1	469722	NK_H12_041__pl_1	227646	829	99.638	0	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_2	58291	NK_H12_041__pl_3	58471	4832	100.0	8	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_2	58291	NK_H12_041__pl_3	58471	53459	100.0	92	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_3	8202	NK_H12_041__pl_1	227646	2864	99.965	35	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_3	8202	NK_H12_041__pl_2	69755	5845	99.35	71	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_5	7427	NK_H12_041__pl_1	227646	3119	99.936	42	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_5	7427	NK_H12_041__pl_2	69755	4907	99.45	66	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_6	5015	NK_H12_041__chr	5114900	4993	100.0	99	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_7	35185	NK_H12_041__chr	5114900	35185	100.0	100	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_8	1648	NK_H12_041__pl_1	227646	1648	100.0	100	unicycler
HyAsp	plasmid	NK_H12_041	plasmid_9	370466	NK_H12_041__chr	5114900	370466	100.0	100	unicycler
HyAsp	plasmid	T7-010	plasmid_0	2575	T7-010__pl_1	256837	2575	100.0	100	unicycler
HyAsp	plasmid	T7-010	plasmid_10	160225	T7-010__chr	5291837	158715	100.0	99	unicycler
HyAsp	plasmid	T7-010	plasmid_10	160225	T7-010__chr	5291837	1640	100.0	1	unicycler
HyAsp	plasmid	T7-010	plasmid_11	358599	T7-010__chr	5291837	358597	99.994	99	unicycler
HyAsp	plasmid	T7-010	plasmid_12	6708	T7-010__chr	5291837	1430	99.79	21	unicycler
HyAsp	plasmid	T7-010	plasmid_12	6708	T7-010__chr	5291837	5449	100.0	81	unicycler
HyAsp	plasmid	T7-010	plasmid_1	26709	T7-010__pl_1	256837	26709	100.0	100	unicycler
HyAsp	plasmid	T7-010	plasmid_2	84272	T7-010__pl_1	256837	16645	99.67	20	unicycler
HyAsp	plasmid	T7-010	plasmid_2	84272	T7-010__pl_1	256837	3496	98.541	4	unicycler
HyAsp	plasmid	T7-010	plasmid_2	84272	T7-010__pl_1	256837	58726	99.891	70	unicycler
HyAsp	plasmid	T7-010	plasmid_2	84272	T7-010__pl_1	256837	8235	99.951	10	unicycler
HyAsp	plasmid	T7-010	plasmid_3	82151	T7-010__chr	5291837	12493	99.608	15	unicycler
HyAsp	plasmid	T7-010	plasmid_3	82151	T7-010__pl_1	256837	12261	100.0	15	unicycler
HyAsp	plasmid	T7-010	plasmid_3	82151	T7-010__pl_1	256837	28220	100.0	34	unicycler
HyAsp	plasmid	T7-010	plasmid_3	82151	T7-010__pl_1	256837	31655	99.82	39	unicycler
HyAsp	plasmid	T7-010	plasmid_4	22791	T7-010__pl_1	256837	22793	99.991	100	unicycler
