Prediction	SampleID	QueryID	QueryLength	SubjectID	SubjectLength	AlignmentLength	Identity	QCovHSP	geNomadPrediction	MOBPrediction	PLASMePrediction	PlasmerPrediction	PlasmidHunterPrediction	PlatonPrediction	SRAssemblerUsed
truth	NK_H3_009	133_length=106_depth=0.84x	106	NK_H3_009__chr	5318312	106	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	134_length=103_depth=1.19x	103	NK_H3_009__chr	5318312	103	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	135_length=103_depth=1.16x	103	NK_H3_009__chr	5318312	103	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_009	136_length=101_depth=1.71x	101	NK_H3_009__chr	5318312	101	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	1_length=1042157_depth=1.00x	1042157	NK_H3_025__chr	5205834	188590	99.983	18		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	1_length=1042157_depth=1.00x	1042157	NK_H3_025__chr	5205834	341669	99.999	33		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	1_length=1042157_depth=1.00x	1042157	NK_H3_025__chr	5205834	436480	100.0	42		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	1_length=1042157_depth=1.00x	1042157	NK_H3_025__chr	5205834	76203	99.976	7		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	2_length=837311_depth=0.85x	837311	NK_H3_025__chr	5205834	837311	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	3_length=396740_depth=1.23x	396740	NK_H3_025__chr	5205834	166424	99.999	42		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	3_length=396740_depth=1.23x	396740	NK_H3_025__chr	5205834	230588	100.0	58		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	4_length=351205_depth=0.81x	351205	NK_H3_025__chr	5205834	351205	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	5_length=349840_depth=1.14x	349840	NK_H3_025__chr	5205834	268949	99.993	77		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	5_length=349840_depth=1.14x	349840	NK_H3_025__chr	5205834	81102	100.0	23		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	6_length=303861_depth=1.13x	303861	NK_H3_025__chr	5205834	303861	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	7_length=302678_depth=0.83x	302678	NK_H3_025__chr	5205834	262927	99.986	87	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	7_length=302678_depth=0.83x	302678	NK_H3_025__chr	5205834	40252	99.99	13	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	8_length=288035_depth=1.15x	288035	NK_H3_025__chr	5205834	135784	99.996	47		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	8_length=288035_depth=1.15x	288035	NK_H3_025__chr	5205834	152441	100.0	53		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	9_length=216699_depth=0.86x	216699	NK_H3_025__chr	5205834	216699	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	10_length=180348_depth=1.21x	180348	NK_H3_025__chr	5205834	180348	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	11_length=172351_depth=1.03x	172351	NK_H3_025__chr	5205834	101696	100.0	59		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	11_length=172351_depth=1.03x	172351	NK_H3_025__chr	5205834	70787	100.0	41		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	12_length=167807_depth=1.07x	167807	NK_H3_025__chr	5205834	167807	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	13_length=110815_depth=1.07x	110815	NK_H3_025__chr	5205834	110815	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	14_length=100486_depth=1.25x	100486	NK_H3_025__chr	5205834	50182	100.0	50		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	14_length=100486_depth=1.25x	100486	NK_H3_025__chr	5205834	50304	100.0	50		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	15_length=94076_depth=1.23x	94076	NK_H3_025__chr	5205834	94076	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	16_length=86319_depth=1.20x	86319	NK_H3_025__chr	5205834	86319	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	17_length=83379_depth=1.12x	83379	NK_H3_025__pl_1	87134	21133	100.0	25	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_025	17_length=83379_depth=1.12x	83379	NK_H3_025__pl_1	87134	62246	99.994	75	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_025	18_length=42117_depth=1.16x	42117	NK_H3_025__chr	5205834	42117	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	19_length=34377_depth=1.14x	34377	NK_H3_025__chr	5205834	34377	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	20_length=23905_depth=0.95x	23905	NK_H3_025__chr	5205834	23905	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	21_length=20261_depth=1.06x	20261	NK_H3_025__chr	5205834	20261	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	22_length=12504_depth=0.92x	12504	NK_H3_025__chr	5205834	12504	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	23_length=4696_depth=0.92x	4696	NK_H3_025__chr	5205834	4696	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H3_025	24_length=4684_depth=5.79x_circular=true	4684	NK_H3_025__pl_2	4684	2323	100.0	50	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_025	24_length=4684_depth=5.79x_circular=true	4684	NK_H3_025__pl_2	4684	2361	100.0	50	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_025	25_length=3015_depth=1.24x	3015	NK_H3_025__pl_1	87134	3015	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H3_025	26_length=1836_depth=0.72x	1836	NK_H3_025__chr	5205834	1836	100.0	100		chromosome		chromosome	plasmid	chromosome	unicycler
truth	NK_H3_025	27_length=1599_depth=1.41x	1599	NK_H3_025__chr	5205834	1599	100.0	100		plasmid	plasmid	chromosome	plasmid	plasmid	unicycler
truth	NK_H3_025	28_length=1336_depth=8.49x	1336	NK_H3_025__chr	5205834	1336	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	NK_H3_025	29_length=1335_depth=7.56x	1335	NK_H3_025__chr	5205834	1335	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	NK_H3_025	30_length=1087_depth=8.48x	1087	NK_H3_025__chr	5205834	1087	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	NK_H3_025	31_length=940_depth=0.97x	940	NK_H3_025__chr	5205834	940	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	NK_H3_025	32_length=602_depth=2.27x	602	NK_H3_025__chr	5205834	602	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	NK_H3_025	33_length=600_depth=8.20x	600	NK_H3_025__chr	5205834	600	100.0	100		chromosome	plasmid	plasmid		chromosome	unicycler
truth	NK_H3_025	34_length=553_depth=2.05x	553	NK_H3_025__chr	5205834	553	100.0	100		chromosome	plasmid	chromosome		chromosome	unicycler
truth	NK_H3_025	35_length=550_depth=0.83x	550	NK_H3_025__chr	5205834	550	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	NK_H3_025	36_length=550_depth=0.64x	550	NK_H3_025__chr	5205834	550	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	NK_H3_025	37_length=520_depth=1.46x	520	NK_H3_025__chr	5205834	520	100.0	100		chromosome		chromosome		chromosome	unicycler
truth	NK_H3_025	38_length=479_depth=1.68x	479	NK_H3_025__chr	5205834	479	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	39_length=402_depth=2.06x	402	NK_H3_025__chr	5205834	402	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	40_length=388_depth=1.03x	388	NK_H3_025__chr	5205834	388	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	41_length=388_depth=1.07x	388	NK_H3_025__chr	5205834	388	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	42_length=371_depth=2.65x	371	NK_H3_025__chr	5205834	371	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	43_length=355_depth=1.18x	355	NK_H3_025__chr	5205834	355	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	44_length=343_depth=1.85x	343	NK_H3_025__chr	5205834	343	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	45_length=308_depth=1.69x	308	NK_H3_025__chr	5205834	308	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	46_length=272_depth=1.87x	272	NK_H3_025__chr	5205834	272	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	47_length=248_depth=3.94x	248	NK_H3_025__chr	5205834	248	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	48_length=248_depth=1.05x	248	NK_H3_025__chr	5205834	248	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	49_length=238_depth=1.02x	238	NK_H3_025__chr	5205834	238	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	50_length=238_depth=1.34x	238	NK_H3_025__chr	5205834	238	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	51_length=224_depth=1.65x	224	NK_H3_025__pl_1	87134	224	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	52_length=215_depth=1.35x	215	NK_H3_025__chr	5205834	215	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	53_length=212_depth=2.32x	212	NK_H3_025__chr	5205834	212	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	54_length=209_depth=0.92x	209	NK_H3_025__chr	5205834	209	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	55_length=208_depth=0.77x	208	NK_H3_025__chr	5205834	208	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	56_length=202_depth=1.62x	202	NK_H3_025__chr	5205834	202	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	57_length=194_depth=2.16x	194	NK_H3_025__chr	5205834	194	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	58_length=173_depth=4.53x	173	NK_H3_025__chr	5205834	173	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	59_length=170_depth=2.16x	170	NK_H3_025__chr	5205834	170	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	60_length=164_depth=2.66x	164	NK_H3_025__chr	5205834	164	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	61_length=158_depth=1.99x	158	NK_H3_025__chr	5205834	158	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	62_length=154_depth=2.71x	154	NK_H3_025__chr	5205834	154	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	63_length=153_depth=1.73x	153	NK_H3_025__chr	5205834	153	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	64_length=147_depth=1.35x	147	NK_H3_025__chr	5205834	147	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	65_length=140_depth=2.04x	140	NK_H3_025__pl_1	87134	140	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	66_length=138_depth=0.96x	138	NK_H3_025__chr	5205834	138	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	67_length=134_depth=2.30x	134	NK_H3_025__chr	5205834	134	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	68_length=130_depth=8.03x	130	NK_H3_025__chr	5205834	130	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	69_length=123_depth=8.66x	123	NK_H3_025__chr	5205834	123	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	70_length=121_depth=0.78x	121	NK_H3_025__chr	5205834	121	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	71_length=121_depth=0.87x	121	NK_H3_025__chr	5205834	121	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	72_length=104_depth=1.62x	104	NK_H3_025__chr	5205834	104	100.0	100		chromosome		shorter_than_500		chromosome	unicycler
truth	NK_H3_025	73_length=104_depth=1.08x	104	NK_H3_025__chr	5205834	104	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H3_025	74_length=100_depth=10.50x	100	NK_H3_025__chr	5205834	100	100.0	100		chromosome	plasmid	shorter_than_500		chromosome	unicycler
truth	NK_H23_002	1_length=980332_depth=1.00x	980332	NK_H23_002__chr	5206014	980332	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	2_length=437513_depth=0.88x	437513	NK_H23_002__chr	5206014	437513	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	3_length=369841_depth=1.24x	369841	NK_H23_002__chr	5206014	369841	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	4_length=362191_depth=1.09x	362191	NK_H23_002__chr	5206014	362189	99.989	99		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	5_length=310774_depth=1.21x	310774	NK_H23_002__chr	5206014	310774	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	6_length=303861_depth=1.15x	303861	NK_H23_002__chr	5206014	303861	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	7_length=269063_depth=1.14x	269063	NK_H23_002__chr	5206014	269063	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	8_length=238492_depth=1.00x	238492	NK_H23_002__chr	5206014	238492	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	9_length=216800_depth=0.87x	216800	NK_H23_002__chr	5206014	216800	99.999	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	10_length=182114_depth=0.84x	182114	NK_H23_002__chr	5206014	182114	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	11_length=172308_depth=1.02x	172308	NK_H23_002__chr	5206014	101696	100.0	59		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	11_length=172308_depth=1.02x	172308	NK_H23_002__chr	5206014	70744	100.0	41		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	12_length=159326_depth=0.83x	159326	NK_H23_002__chr	5206014	159326	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	13_length=146795_depth=0.78x	146795	NK_H23_002__chr	5206014	146795	100.0	100	plasmid	chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	14_length=103333_depth=0.80x	103333	NK_H23_002__chr	5206014	103298	100.0	99	plasmid	chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	15_length=100603_depth=1.31x	100603	NK_H23_002__chr	5206014	50182	100.0	50		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	15_length=100603_depth=1.31x	100603	NK_H23_002__chr	5206014	50421	100.0	50		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	16_length=94175_depth=1.32x	94175	NK_H23_002__chr	5206014	94175	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	17_length=86319_depth=1.30x	86319	NK_H23_002__chr	5206014	86319	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	18_length=80959_depth=1.14x	80959	NK_H23_002__chr	5206014	80959	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	19_length=62076_depth=1.07x	62076	NK_H23_002__chr	5206014	62076	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	20_length=54176_depth=0.64x	54176	NK_H23_002__chr	5206014	54176	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	21_length=48323_depth=0.84x	48323	NK_H23_002__chr	5206014	48323	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	22_length=42117_depth=1.19x	42117	NK_H23_002__chr	5206014	42117	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	23_length=41053_depth=1.10x	41053	NK_H23_002__pl_1	225460	41053	100.0	100	plasmid	chromosome	plasmid	plasmid	plasmid	chromosome	unicycler
truth	NK_H23_002	24_length=39926_depth=0.83x	39926	NK_H23_002__chr	5206014	39926	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	25_length=37390_depth=0.85x	37390	NK_H23_002__chr	5206014	37390	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	26_length=34195_depth=1.27x	34195	NK_H23_002__chr	5206014	34195	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	27_length=30314_depth=1.04x	30314	NK_H23_002__chr	5206014	30314	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	28_length=26052_depth=1.24x	26052	NK_H23_002__chr	5206014	26052	100.0	100		chromosome	plasmid	chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	29_length=25158_depth=0.97x	25158	NK_H23_002__pl_1	225460	25158	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H23_002	30_length=24324_depth=0.93x	24324	NK_H23_002__pl_1	225460	24324	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H23_002	31_length=24049_depth=0.95x	24049	NK_H23_002__chr	5206014	24049	100.0	100		chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	32_length=22782_depth=0.57x	22782	NK_H23_002__chr	5206014	22782	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	33_length=20378_depth=1.08x	20378	NK_H23_002__chr	5206014	20378	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	34_length=13871_depth=0.94x	13871	NK_H23_002__pl_1	225460	13871	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H23_002	35_length=13365_depth=0.83x	13365	NK_H23_002__chr	5206014	13365	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	36_length=12504_depth=1.00x	12504	NK_H23_002__chr	5206014	12504	100.0	100	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
truth	NK_H23_002	37_length=10013_depth=0.45x	10013	NK_H23_002__pl_1	225460	10013	100.0	100		chromosome	plasmid	chromosome	chromosome	plasmid	unicycler
truth	NK_H23_002	38_length=9752_depth=1.07x	9752	NK_H23_002__pl_1	225460	9752	100.0	100	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H23_002	39_length=9706_depth=0.84x	9706	NK_H23_002__pl_1	225460	9706	100.0	100	plasmid	plasmid	plasmid	chromosome	plasmid	chromosome	unicycler
truth	NK_H23_002	40_length=9013_depth=1.06x	9013	NK_H23_002__pl_1	225460	9013	100.0	100	plasmid	plasmid	plasmid	chromosome	plasmid	plasmid	unicycler
truth	NK_H23_002	41_length=7569_depth=1.15x	7569	NK_H23_002__pl_1	225460	4226	96.971	56	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H23_002	41_length=7569_depth=1.15x	7569	NK_H23_002__pl_1	225460	4694	98.892	62	plasmid	plasmid	plasmid	plasmid	plasmid	plasmid	unicycler
truth	NK_H23_002	42_length=6829_depth=0.84x	6829	NK_H23_002__pl_1	225460	6829	100.0	100	plasmid	chromosome		plasmid	plasmid	chromosome	unicycler
truth	NK_H23_002	43_length=6429_depth=0.81x	6429	NK_H23_002__pl_1	225460	6429	100.0	100		chromosome		plasmid	chromosome	chromosome	unicycler
truth	NK_H23_002	44_length=6411_depth=0.80x	6411	NK_H23_002__pl_1	225460	6411	100.0	100		chromosome	plasmid	chromosome	plasmid	chromosome	unicycler
truth	NK_H23_002	45_length=5172_depth=0.98x	5172	NK_H23_002__pl_1	225460	5172	100.0	100		chromosome	plasmid	plasmid	plasmid	chromosome	unicycler
truth	NK_H23_002	46_length=4687_depth=1.20x	4687	NK_H23_002__chr	5206014	4620	99.654	99	plasmid	chromosome		chromosome	chromosome	chromosome	unicycler
