ToolName,tag,duration,total_seconds,total_minutes,peak_rss,peak_rss_gb
Unicycler,KGMAR-2019-604,34m 48s,2088,34.8,5.2 GB,5.2
Unicycler,2018-01-1024,53m 34s,3214,53.56666666666667,5 GB,5
Unicycler,2018-01-710,1h 22m 43s,4963,82.71666666666667,5 GB,5
Unicycler,2018-01-1584,52m 29s,3149,52.483333333333334,5.2 GB,5.2
Unicycler,KGVET-2018-04-44577,41m 1s,2461,41.016666666666666,5.2 GB,5.2
Unicycler,2018-01-1001,1h 14m 8s,4448,74.13333333333334,5.2 GB,5.2
Unicycler,KGVET-2019-01-792,44m 53s,2693,44.88333333333333,5.2 GB,5.2
Unicycler,KGVET-2020-01-2661,1h 35s,3635,60.583333333333336,5.1 GB,5.1
Unicycler,2018-01-778,1h 9m 16s,4156,69.26666666666667,5.2 GB,5.2
Unicycler,2018-01-4735,1h 13m 48s,4428,73.8,5.1 GB,5.1
Unicycler,KGMAR-2020-440,54m 51s,3291,54.85,5.3 GB,5.3
Unicycler,KGVET-2020-01-2800-1,38m 44s,2324,38.733333333333334,5.2 GB,5.2
Unicycler,KGMAR-2019-1434,39m 22s,2362,39.36666666666667,5.2 GB,5.2
Unicycler,KGVETS-2019-01-376,31m 18s,1878,31.3,5.2 GB,5.2
Unicycler,KGVET-2019-01-3619,1h 23m 42s,5022,83.7,5.1 GB,5.1
Unicycler,2018-01-4203,37m 11s,2231,37.18333333333333,5.1 GB,5.1
Unicycler,KGMAR-2016-1396,48m 8s,2888,48.13333333333333,5.2 GB,5.2
Unicycler,2018-01-389,1h 48m 54s,6534,108.9,5.4 GB,5.4
Unicycler,2018-01-707,1h 26m 48s,5208,86.8,5.2 GB,5.2
Unicycler,2018-01-1439,57m 43s,3463,57.71666666666667,5.2 GB,5.2
Unicycler,KGMAR-2019-1792,56m 25s,3385,56.416666666666664,5 GB,5
Unicycler,2018-01-880,56m 3s,3363,56.05,5.1 GB,5.1
Unicycler,KGMAR-2016-733,49m 13s,2953,49.21666666666667,5.1 GB,5.1
Unicycler,KGMAR-2019-1766,29m 50s,1790,29.833333333333332,5.2 GB,5.2
Unicycler,2018-01-3723,33m 55s,2035,33.916666666666664,4.8 GB,4.8
Unicycler,KGMAR-2016-1400,28m 13s,1693,28.216666666666665,5 GB,5
Unicycler,2018-01-2485,41m 52s,2512,41.86666666666667,5 GB,5
Unicycler,2018-01-4639,53m,3180,53,5.2 GB,5.2
Unicycler,KGVET-2020-01-2067-1,41m 2s,2462,41.03333333333333,5.2 GB,5.2
Unicycler,2018-01-4107,53m 45s,3225,53.75,5 GB,5
Unicycler,KGVET-2018-01-3794,54m 2s,3242,54.03333333333333,5.1 GB,5.1
Unicycler,KGVET-2020-01-3043-2,1h 30m 43s,5443,90.71666666666667,5.1 GB,5.1
Unicycler,KGVET-2019-01-2264,53m 31s,3211,53.516666666666666,5.1 GB,5.1
Unicycler,KGMAR-2019-1417-2,42m 46s,2566,42.766666666666666,5.2 GB,5.2
Unicycler,2018-01-2782,47m 36s,2856,47.6,5.1 GB,5.1
Unicycler,KGMAR-2016-1198,1h 4m 52s,3892,64.86666666666666,5.1 GB,5.1
Unicycler,KGMAR-2016-1200,46m 2s,2762,46.03333333333333,5.1 GB,5.1
Unicycler,KGVET-2020-01-202-1,53m 37s,3217,53.61666666666667,5.2 GB,5.2
Unicycler,2018-01-2353,2h 17m 37s,8257,137.61666666666667,6.5 GB,6.5
Unicycler,KGVET-2020-01-2318-1,51m 39s,3099,51.65,5 GB,5
Unicycler,KGVET-2020-01-126,43m 28s,2608,43.46666666666667,5.2 GB,5.2
Unicycler,KGMAR-2019-400-2,24m 19s,1459,24.316666666666666,5.1 GB,5.1
Unicycler,KGMAR-2016-319,50m 43s,3043,50.71666666666667,5.1 GB,5.1
Unicycler,KGMAR-2019-1497,36m 6s,2166,36.1,5.1 GB,5.1
Unicycler,2018-01-2860,57m 16s,3436,57.266666666666666,5.2 GB,5.2
Unicycler,KGVET-2020-01-3513-1,40m 27s,2427,40.45,5.1 GB,5.1
Unicycler,KGVET-2020-01-236-2,1h 44m 8s,6248,104.13333333333334,6 GB,6
Unicycler,KGVET-2020-01-3515,35m 1s,2101,35.016666666666666,5.2 GB,5.2
Unicycler,2018-01-714,1h 31m 32s,5492,91.53333333333333,5.6 GB,5.6
Unicycler,KGVET-2020-01-3514,52m 43s,3163,52.71666666666667,5.2 GB,5.2
Unicycler,KGVET-2020-01-4327,27m 54s,1674,27.9,5.2 GB,5.2
Unicycler,KGVET-2020-01-3775-3,50m 40s,3040,50.666666666666664,5 GB,5
Unicycler,KGVETS-2019-01-1378,33m,1980,33,5.2 GB,5.2
Unicycler,KGVET-2020-01-3721-3,1h 8m 47s,4127,68.78333333333333,5.2 GB,5.2
Unicycler,KGVET-2020-01-4249-1,1h 2m 9s,3729,62.15,5.2 GB,5.2
Unicycler,KGVETS-2019-01-1336,52m 41s,3161,52.68333333333333,5.2 GB,5.2
Unicycler,KGMAR-2016-563,47m 48s,2868,47.8,5.1 GB,5.1
Unicycler,KGVETS-2019-01-1382,41m 14s,2474,41.233333333333334,5.2 GB,5.2
Unicycler,KGVETS-2019-01-1759,26m 11s,1571,26.183333333333334,4.8 GB,4.8
Unicycler,KGVETS-2019-01-1380,44m 11s,2651,44.18333333333333,5.1 GB,5.1
Unicycler,KGVETS-2019-01-1761,34m 20s,2060,34.333333333333336,5.1 GB,5.1
Unicycler,KGVET-2020-04-18146,53m 19s,3199,53.31666666666667,5.2 GB,5.2
Unicycler,KGVETS-2019-01-2201,27m 35s,1655,27.583333333333332,4.7 GB,4.7
Unicycler,KGVETS-2019-01-2116,32m 31s,1951,32.516666666666666,5.1 GB,5.1
Unicycler,KGMAR-2016-1076,46m 20s,2780,46.333333333333336,5.2 GB,5.2
Unicycler,KGVETS-2019-01-1806,29m 9s,1749,29.15,4.8 GB,4.8
Unicycler,KGVETS-2019-01-2303,28m 54s,1734,28.9,5.2 GB,5.2
Unicycler,KGVET-2020-01-468-1,1h 46m,6360,106,5.2 GB,5.2
Unicycler,KGVETS-2019-01-3127,30m 2s,1802,30.033333333333335,5.1 GB,5.1
Unicycler,KGVETS-2019-01-3185,26m 43s,1603,26.716666666666665,4.9 GB,4.9
Unicycler,KGVET-2020-01-4188-1,49m 50s,2990,49.833333333333336,5.2 GB,5.2
Unicycler,KGVETS-2019-01-3158,38m 51s,2331,38.85,5.2 GB,5.2
Unicycler,KGVETS-2019-01-1760,36m 10s,2170,36.166666666666664,5.2 GB,5.2
Unicycler,KGVETS-2019-01-2871,47m 22s,2842,47.36666666666667,5.1 GB,5.1
Unicycler,KGVETS-2019-01-3162,42m 51s,2571,42.85,5.2 GB,5.2
Unicycler,2018-01-3465,27m 22s,1642,27.366666666666667,5.2 GB,5.2
Unicycler,KGVETS-2019-01-4118,31m 26s,1886,31.433333333333334,5.2 GB,5.2
Unicycler,KGVETS-2019-01-4407,28m 47s,1727,28.783333333333335,5.2 GB,5.2
Unicycler,KGVETS-2019-01-2870,48m 27s,2907,48.45,5.2 GB,5.2
Unicycler,KGVETS-2019-01-4380,40m 1s,2401,40.016666666666666,5.2 GB,5.2
Unicycler,KGVETS-2019-01-1961,31m 1s,1861,31.016666666666666,4.8 GB,4.8
Unicycler,KGVETS-2019-01-326,39m 15s,2355,39.25,5.2 GB,5.2
Unicycler,KGVETS-2019-01-3187,30m 23s,1823,30.383333333333333,4.8 GB,4.8
Unicycler,KGVETS-2019-01-4548,38m 23s,2303,38.38333333333333,5 GB,5
Unicycler,KGVETS-2019-01-4848,33m 6s,1986,33.1,5.2 GB,5.2
Unicycler,KGVETS-2019-01-476,39m 35s,2375,39.583333333333336,5 GB,5
Unicycler,KGVETS-2019-01-4637,52m 32s,3152,52.53333333333333,5.2 GB,5.2
Unicycler,KGVETS-2019-01-604,27m 42s,1662,27.7,5 GB,5
Unicycler,KGVETS-2019-01-4908,35m 1s,2101,35.016666666666666,5.2 GB,5.2
Unicycler,KGVETS-2019-01-5108,33m 49s,2029,33.81666666666667,5.1 GB,5.1
Unicycler,KGVETS-2019-01-4937,49m 31s,2971,49.516666666666666,5 GB,5
Unicycler,KP_NORM_BLD_111598,14m 2s,842,14.033333333333333,3.7 GB,3.7
Unicycler,KGVETS-2019-01-1844,31m 1s,1861,31.016666666666666,5.1 GB,5.1
Unicycler,KGVETS-2019-01-901,31m 8s,1868,31.133333333333333,5.1 GB,5.1
Unicycler,KP_NORM_BLD_110772,29m 10s,1750,29.166666666666668,4.7 GB,4.7
Unicycler,KP_NORM_BLD_112596,24m 7s,1447,24.116666666666667,4.5 GB,4.5
Unicycler,KP_NORM_BLD_112590,26m 36s,1596,26.6,4.6 GB,4.6
Unicycler,KGVETS-2019-01-4639,1h 36m 19s,5779,96.31666666666666,5.7 GB,5.7
Unicycler,KP_NORM_BLD_1032,52m 42s,3162,52.7,5.1 GB,5.1
Unicycler,KGVETS-2019-01-3793,1h 21m 24s,4884,81.4,5.2 GB,5.2
Unicycler,KGVETS-2019-01-897,37m 13s,2233,37.21666666666667,5.2 GB,5.2
Unicycler,KGMAR-2016-1178,55m 1s,3301,55.016666666666666,5.2 GB,5.2
Unicycler,KP_NORM_BLD_111588,47m 38s,2858,47.63333333333333,4.5 GB,4.5
Unicycler,KP_NORM_BLD_112904,42m 16s,2536,42.266666666666666,5.2 GB,5.2
Unicycler,KP_NORM_BLD_112925,26m 6s,1566,26.1,4.4 GB,4.4
Unicycler,KP_NORM_BLD_112908,44m 1s,2641,44.016666666666666,4.9 GB,4.9
Unicycler,KP_NORM_BLD_112603,27m 10s,1630,27.166666666666668,4.4 GB,4.4
Unicycler,KP_NORM_BLD_112911,41m 3s,2463,41.05,4.7 GB,4.7
Unicycler,KP_NORM_BLD_112916,52m 49s,3169,52.81666666666667,5.1 GB,5.1
Unicycler,KP_NORM_BLD_113768,41m,2460,41,4.6 GB,4.6
Unicycler,KP_NORM_BLD_113321,28m 56s,1736,28.933333333333334,3.7 GB,3.7
Unicycler,KP_NORM_BLD_113315,47m 42s,2862,47.7,5.1 GB,5.1
Unicycler,KP_NORM_BLD_113888,31m 4s,1864,31.066666666666666,5 GB,5
Unicycler,KP_NORM_BLD_112922,57m 24s,3444,57.4,4.7 GB,4.7
Unicycler,KGVETS-2019-01-902,44m 44s,2684,44.733333333333334,5.2 GB,5.2
Unicycler,KGVETS-2019-01-587,39m 46s,2386,39.766666666666666,5.2 GB,5.2
Unicycler,KGMAR-2019-1764,35m 54s,2154,35.9,5 GB,5
Unicycler,KP_NORM_BLD_114603,23m 12s,1392,23.2,4.3 GB,4.3
Unicycler,KP_NORM_BLD_114453,45m 9s,2709,45.15,4.6 GB,4.6
Unicycler,KP_NORM_BLD_114309,39m 32s,2372,39.53333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_115706,32m 9s,1929,32.15,4.7 GB,4.7
Unicycler,KP_NORM_BLD_114487,59m 9s,3549,59.15,4.8 GB,4.8
Unicycler,KP_NORM_BLD_115332,56m 10s,3370,56.166666666666664,5.1 GB,5.1
Unicycler,KP_NORM_BLD_115369,48m 56s,2936,48.93333333333333,4.6 GB,4.6
Unicycler,KP_NORM_BLD_116241,56m 51s,3411,56.85,5.2 GB,5.2
Unicycler,KP_NORM_BLD_115796,27m 54s,1674,27.9,4.3 GB,4.3
Unicycler,KP_NORM_BLD_114482,1h 47m 33s,6453,107.55,7.3 GB,7.3
Unicycler,KP_NORM_BLD_114473,1h 59m 1s,7141,119.01666666666667,7.9 GB,7.9
Unicycler,KP_NORM_BLD_116378,26m 43s,1603,26.716666666666665,5 GB,5
Unicycler,KP_NORM_BLD_116239,43m 44s,2624,43.733333333333334,4.6 GB,4.6
Unicycler,KP_NORM_BLD_114458,1h 51m 14s,6674,111.23333333333333,7.2 GB,7.2
Unicycler,KP_NORM_BLD_12850,17m 44s,1064,17.733333333333334,3.6 GB,3.6
Unicycler,KP_NORM_BLD_115351,1h 21m 9s,4869,81.15,5.2 GB,5.2
Unicycler,KP_NORM_BLD_12934,25m 34s,1534,25.566666666666666,4.2 GB,4.2
Unicycler,KP_NORM_BLD_116566,26m 48s,1608,26.8,4 GB,4
Unicycler,KP_NORM_BLD_117477,23m 52s,1432,23.866666666666667,4.2 GB,4.2
Unicycler,KP_NORM_BLD_13382,16m 21s,981,16.35,2.6 GB,2.6
Unicycler,KP_NORM_BLD_13127,58m 17s,3497,58.28333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_116392,25m 27s,1527,25.45,4.7 GB,4.7
Unicycler,KP_NORM_BLD_13129,49m 10s,2950,49.166666666666664,5.2 GB,5.2
Unicycler,KP_NORM_BLD_13123,54m 22s,3262,54.36666666666667,5.2 GB,5.2
Unicycler,KP_NORM_BLD_13380,1h 27m 17s,5237,87.28333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_13372,1h 38m 8s,5888,98.13333333333334,5.4 GB,5.4
Unicycler,KP_NORM_BLD_116570,26m 8s,1568,26.133333333333333,4.4 GB,4.4
Unicycler,KP_NORM_BLD_13748,19m 23s,1163,19.383333333333333,2.9 GB,2.9
Unicycler,KP_NORM_BLD_13379,1h 15m 21s,4521,75.35,5.2 GB,5.2
Unicycler,KP_NORM_BLD_13880,27m 53s,1673,27.883333333333333,4.8 GB,4.8
Unicycler,KP_NORM_BLD_13534,45m 14s,2714,45.233333333333334,5.2 GB,5.2
Unicycler,KP_NORM_BLD_13383,1h 28m 4s,5284,88.06666666666666,5.1 GB,5.1
Unicycler,KP_NORM_BLD_13757,38m 46s,2326,38.766666666666666,4.9 GB,4.9
Unicycler,KP_NORM_BLD_13886,24m 26s,1466,24.433333333333334,4.6 GB,4.6
Unicycler,KP_NORM_BLD_14177,14m 56s,896,14.933333333333334,3.3 GB,3.3
Unicycler,KP_NORM_BLD_1339,1h 34m 58s,5698,94.96666666666667,5 GB,5
Unicycler,KP_NORM_BLD_14179,19m 37s,1177,19.616666666666667,4.3 GB,4.3
Unicycler,KP_NORM_BLD_14164,31m 54s,1914,31.9,5.2 GB,5.2
Unicycler,KP_NORM_BLD_13889,36m 30s,2190,36.5,5.2 GB,5.2
Unicycler,KP_NORM_BLD_1347,1h 9m 28s,4168,69.46666666666667,5.1 GB,5.1
Unicycler,KP_NORM_BLD_1348,1h 37m 7s,5827,97.11666666666666,5.1 GB,5.1
Unicycler,KP_NORM_BLD_2006_37102,27m 45s,1665,27.75,4.5 GB,4.5
Unicycler,KP_NORM_BLD_14222,35m 16s,2116,35.266666666666666,5 GB,5
Unicycler,KP_NORM_BLD_1692,40m 32s,2432,40.53333333333333,5 GB,5
Unicycler,KP_NORM_BLD_2006_36504,34m 38s,2078,34.63333333333333,4.8 GB,4.8
Unicycler,KP_NORM_BLD_2005_1167,47m 39s,2859,47.65,5.1 GB,5.1
Unicycler,KP_NORM_BLD_1883,1h 16m 19s,4579,76.31666666666666,5 GB,5
Unicycler,KP_NORM_BLD_13377,1h 43m 19s,6199,103.31666666666666,5.4 GB,5.4
Unicycler,KP_NORM_BLD_2007_48102,55m 39s,3339,55.65,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2009_61298,1h 2m 55s,3775,62.916666666666664,5.2 GB,5.2
Unicycler,KP_NORM_BLD_13375,1h 54m 34s,6874,114.56666666666666,5.5 GB,5.5
Unicycler,KP_NORM_BLD_2008_54367,1h 5m 18s,3918,65.3,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2008_54823,1h 4m 27s,3867,64.45,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2008_55014,1h 3m 23s,3803,63.38333333333333,5 GB,5
Unicycler,KP_NORM_BLD_2007_48114,33m 46s,2026,33.766666666666666,4.6 GB,4.6
Unicycler,KP_NORM_BLD_2008_55153,51m 32s,3092,51.53333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2007_46696,2h 4m 47s,7487,124.78333333333333,5.3 GB,5.3
Unicycler,KP_NORM_BLD_13738,53m 32s,3212,53.53333333333333,5 GB,5
Unicycler,KP_NORM_BLD_2008_54824,48m 55s,2935,48.916666666666664,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2009_62777,49m 12s,2952,49.2,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2009_62172,1h 12m 25s,4345,72.41666666666667,5 GB,5
Unicycler,KP_NORM_BLD_2010_70236,48m 54s,2934,48.9,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2009_61895,1h 32m 40s,5560,92.66666666666667,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2012_86962,1h 9m 51s,4191,69.85,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2012_85054,46m 28s,2788,46.46666666666667,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2011_75117,1h 19m 54s,4794,79.9,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2013_90851,32m 48s,1968,32.8,5 GB,5
Unicycler,KP_NORM_BLD_2013_91198,48m 33s,2913,48.55,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2012_86925,1h 21m 55s,4915,81.91666666666667,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2011_74838,1h 11m 53s,4313,71.88333333333334,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2009_63475,56m 33s,3393,56.55,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2013_91444,1h 30m 18s,5418,90.3,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2009_63807,31m 8s,1868,31.133333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2013_92328,1h 9s,3609,60.15,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2013_88977,1h 4m 32s,3872,64.53333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2010_70364,1h 9m 58s,4198,69.96666666666667,5 GB,5
Unicycler,KP_NORM_BLD_61894,25m 34s,1534,25.566666666666666,4.6 GB,4.6
Unicycler,KP_NORM_BLD_2014_100848,1h 34m 22s,5662,94.36666666666666,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2014_101320,1h 3m 22s,3802,63.36666666666667,5.3 GB,5.3
Unicycler,KP_NORM_BLD_2012_85408,2h 5m 56s,7556,125.93333333333334,6 GB,6
Unicycler,KP_NORM_BLD_2010_71621,57m 17s,3437,57.28333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2015_108843,38m 20s,2300,38.333333333333336,5.2 GB,5.2
Unicycler,KP_NORM_BLD_225,30m 4s,1804,30.066666666666666,4.9 GB,4.9
Unicycler,KP_NORM_BLD_2011_75461,1h 36m 17s,5777,96.28333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2014_101821,1h 32m 13s,5533,92.21666666666667,4.8 GB,4.8
Unicycler,KP_NORM_BLD_2015_112126,36m 18s,2178,36.3,5.1 GB,5.1
Unicycler,KP_NORM_BLD_2014_104014,1h 27m 51s,5271,87.85,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2799,45m 56s,2756,45.93333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_228,1h 3m 19s,3799,63.31666666666667,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2497,49m 13s,2953,49.21666666666667,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2254,1h 7m 34s,4054,67.56666666666666,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2395,1h 3m 12s,3792,63.2,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2014_100833,2h 1m 24s,7284,121.4,6.3 GB,6.3
Unicycler,KP_NORM_BLD_2247,26m 44s,1604,26.733333333333334,5.2 GB,5.2
Unicycler,KP_NORM_BLD_3074,1h 4m 7s,3847,64.11666666666666,5.3 GB,5.3
Unicycler,KP_NORM_BLD_2014_102946,2h 48m 32s,10112,168.53333333333333,9.8 GB,9.8
Unicycler,KP_NORM_BLD_2015_115359,45m 21s,2721,45.35,5.1 GB,5.1
Unicycler,KP_NORM_BLD_2014_103381,2h 15m 28s,8128,135.46666666666667,7.1 GB,7.1
Unicycler,KP_NORM_BLD_231,1h 5m 20s,3920,65.33333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_60803,48m 49s,2929,48.81666666666667,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2015_111587,38m 37s,2317,38.61666666666667,5 GB,5
Unicycler,KP_NORM_BLD_60562,1h 42s,3642,60.7,5.2 GB,5.2
Unicycler,KP_NORM_BLD_60429,31m 46s,1906,31.766666666666666,5.2 GB,5.2
Unicycler,KP_NORM_BLD_61295,36m 20s,2180,36.333333333333336,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2508,49m 16s,2956,49.266666666666666,4.7 GB,4.7
Unicycler,KP_NORM_BLD_2014_104302,1h 28m 50s,5330,88.83333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_60874,46m 49s,2809,46.81666666666667,5.1 GB,5.1
Unicycler,KP_NORM_BLD_60723,50m 54s,3054,50.9,5.2 GB,5.2
Unicycler,KP_NORM_BLD_61273,45m 39s,2739,45.65,5.2 GB,5.2
Unicycler,KP_NORM_BLD_60778,32m 28s,1948,32.46666666666667,5.2 GB,5.2
Unicycler,KP_NORM_BLD_62638,31m 33s,1893,31.55,5 GB,5
Unicycler,KP_NORM_BLD_61886,40m 47s,2447,40.78333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_2014_96855,1h 53m 39s,6819,113.65,6.6 GB,6.6
Unicycler,KP_NORM_BLD_62512,33m 12s,1992,33.2,5.2 GB,5.2
Unicycler,KP_NORM_BLD_62164,56m 46s,3406,56.766666666666666,5.2 GB,5.2
Unicycler,KP_NORM_BLD_61439,1h 34m 21s,5661,94.35,5.2 GB,5.2
Unicycler,KP_NORM_BLD_62649,32m 28s,1948,32.46666666666667,4.9 GB,4.9
Unicycler,KP_NORM_BLD_62202,1h 10m 2s,4202,70.03333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_61444,1h 23m 6s,4986,83.1,5.2 GB,5.2
Unicycler,KP_NORM_BLD_62486,1h 16m 23s,4583,76.38333333333334,5.2 GB,5.2
Unicycler,KP_NORM_BLD_62914,45m 56s,2756,45.93333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_62504,1h 1m 2s,3662,61.03333333333333,5.1 GB,5.1
Unicycler,KP_NORM_BLD_62920,49m 49s,2989,49.81666666666667,5 GB,5
Unicycler,KP_NORM_BLD_62912,54m 43s,3283,54.71666666666667,5 GB,5
Unicycler,KP_NORM_BLD_62922,48m 48s,2928,48.8,5.2 GB,5.2
Unicycler,KP_NORM_URN_106487,29m 57s,1797,29.95,4.9 GB,4.9
Unicycler,KP_NORM_BLD_62926,41m 5s,2465,41.083333333333336,4.6 GB,4.6
Unicycler,KP_NORM_BLD_63395,55m 57s,3357,55.95,5.2 GB,5.2
Unicycler,KP_NORM_BLD_61459,56m 5s,3365,56.083333333333336,5.2 GB,5.2
Unicycler,KP_NORM_BLD_70,58m 41s,3521,58.68333333333333,5.2 GB,5.2
Unicycler,KP_NORM_URN_106847,43m 59s,2639,43.983333333333334,5.2 GB,5.2
Unicycler,KP_NORM_BLD_63815,58m 35s,3515,58.583333333333336,5.2 GB,5.2
Unicycler,KP_NORM_BLD_62934,38m 37s,2317,38.61666666666667,4.6 GB,4.6
Unicycler,KP_NORM_BLD_63801,1h 10m 49s,4249,70.81666666666666,5.2 GB,5.2
Unicycler,KP_NORM_URN_2012_81416,20m 48s,1248,20.8,3.4 GB,3.4
Unicycler,KP_NORM_URN_107976,46m 47s,2807,46.78333333333333,5.2 GB,5.2
Unicycler,KP_NORM_BLD_63842,1h 3m 15s,3795,63.25,5.2 GB,5.2
Unicycler,KP_NORM_BLD_63839,1h 12m 14s,4334,72.23333333333333,5.2 GB,5.2
Unicycler,KP_NORM_URN_113027,48m 8s,2888,48.13333333333333,5.2 GB,5.2
Unicycler,KP_NORM_URN_114421,45m 7s,2707,45.11666666666667,5 GB,5
Unicycler,KP_NORM_URN_2013_95788,47m 24s,2844,47.4,5.2 GB,5.2
Unicycler,KP_NORM_URN_2012_81428,43m 33s,2613,43.55,5.2 GB,5.2
Unicycler,KP_NORM_URN_109342,43m 15s,2595,43.25,5.2 GB,5.2
Unicycler,KP_NORM_URN_2013_95819,1h 9m 13s,4153,69.21666666666667,5.2 GB,5.2
Unicycler,KP_NORM_URN_2013_96200,1h 11m 39s,4299,71.65,5.2 GB,5.2
Unicycler,KP_NORM_URN_2013_95439,1h 25m 10s,5110,85.16666666666667,5.2 GB,5.2
Unicycler,KP_NORM_URN_2013_95951,47m 27s,2847,47.45,5.2 GB,5.2
Unicycler,NK_H14_057,31m 39s,1899,31.65,5 GB,5
Unicycler,KP_NORM_URN_2014_97411,1h 10m 37s,4237,70.61666666666666,5.3 GB,5.3
Unicycler,NK_H14_050,35m 24s,2124,35.4,5.2 GB,5.2
Unicycler,NK_H14_058,38m 9s,2289,38.15,5.1 GB,5.1
Unicycler,KP_NORM_URN_2014_96612,1h 38m 41s,5921,98.68333333333334,6.4 GB,6.4
Unicycler,KP_NORM_URN_2014_97392,1h 34m 19s,5659,94.31666666666666,5.9 GB,5.9
Unicycler,NK_H14_036,39m 58s,2398,39.96666666666667,5.2 GB,5.2
Unicycler,NK_H14_063,34m 31s,2071,34.516666666666666,5.2 GB,5.2
Unicycler,KP_NORM_URN_2015_109358,25m 31s,1531,25.516666666666666,4.6 GB,4.6
Unicycler,KP_NORM_URN_2015_107836,37m 30s,2250,37.5,5.1 GB,5.1
Unicycler,KP_NORM_URN_57225,44m 53s,2693,44.88333333333333,5.2 GB,5.2
Unicycler,KP_NORM_URN_2014_97671,1h 49m 7s,6547,109.11666666666666,5.2 GB,5.2
Unicycler,KP_NORM_URN_2015_109238,49m 26s,2966,49.43333333333333,5.2 GB,5.2
Unicycler,KP_NORM_URN_56847,38m 26s,2306,38.43333333333333,4.9 GB,4.9
Unicycler,KP_NORM_URN_2014_97677,1h 35m 24s,5724,95.4,5.2 GB,5.2
Unicycler,KP_NORM_URN_2015_107962,51m 44s,3104,51.733333333333334,5.2 GB,5.2
Unicycler,KP_NORM_URN_2014_101205,3h 16m 12s,11772,196.2,11.1 GB,11.1
Unicycler,KP_NORM_URN_2015_109604,47m 56s,2876,47.93333333333333,5 GB,5
Unicycler,NK_H12_048,45m 36s,2736,45.6,5.2 GB,5.2
Unicycler,KP_NORM_URN_56668,22m 19s,1339,22.316666666666666,4.9 GB,4.9
Unicycler,KP_NORM_URN_57023,47m 23s,2843,47.38333333333333,5.2 GB,5.2
Unicycler,KP_NORM_URN_57002,1h 24m 5s,5045,84.08333333333333,5.1 GB,5.1
Unicycler,KP_NORM_URN_56534,38m 12s,2292,38.2,5.2 GB,5.2
Unicycler,KP_NORM_URN_58012,21m 19s,1279,21.316666666666666,4.6 GB,4.6
Unicycler,KP_NORM_URN_2014_99206,1h 56m 3s,6963,116.05,6.8 GB,6.8
Unicycler,KP_NORM_URN_58261,55m 28s,3328,55.46666666666667,5.1 GB,5.1
Unicycler,KP_NORM_URN_58342,44m 14s,2654,44.233333333333334,5.2 GB,5.2
Unicycler,KP_NORM_URN_2015_109056,39m 28s,2368,39.46666666666667,5.1 GB,5.1
Unicycler,NK_H11_006,34m 44s,2084,34.733333333333334,5.2 GB,5.2
Unicycler,KP_NORM_URN_57409,1h 44m 43s,6283,104.71666666666667,5.7 GB,5.7
Unicycler,KP_NORM_URN_58233,1h 35s,3635,60.583333333333336,5 GB,5
Unicycler,NK_H10_003,30m 44s,1844,30.733333333333334,4.7 GB,4.7
Unicycler,NK_H11_013,36m 17s,2177,36.28333333333333,5.2 GB,5.2
Unicycler,KP_NORM_URN_57455,1h 5m 47s,3947,65.78333333333333,5 GB,5
Unicycler,NK_H12_038,32m 3s,1923,32.05,4.2 GB,4.2
